note_id,original_id,bar,voice,staff,ordinal
mn-5-5-2-8,n90,5,5,2,8
mn-5-5-2-9,n91,5,5,2,9
mn-6-1-1-1,n92,6,1,1,1
mn-6-1-1-2,n93,6,1,1,2
mn-6-1-1-3,n94,6,1,1,3
mn-6-1-1-4,n95,6,1,1,4
mn-6-1-1-5,n96,6,1,1,5
mn-6-1-1-6,n97,6,1,1,6
mn-6-2-1-1,n98,6,2,1,1
mn-6-2-1-2,n99,6,2,1,2
mn-6-2-1-3,n100,6,2,1,3
mn-6-2-1-4,n101,6,2,1,4
mn-6-2-1-5,n102,6,2,1,5
mn-6-2-1-6,n103,6,2,1,6
mn-6-2-1-7,n104,6,2,1,7
mn-6-2-1-8,n105,6,2,1,8
mn-6-2-1-9,n106,6,2,1,9
mn-6-2-1-10,n107,6,2,1,10
mn-6-2-1-11,n108,6,2,1,11
mn-6-5-2-1,n109,6,5,2,1
mn-6-5-2-2,n110,6,5,2,2
mn-6-5-2-3,n111,6,5,2,3
mn-6-5-2-4,n112,6,5,2,4
mn-6-5-2-5,n113,6,5,2,5
mn-6-5-2-6,n114,6,5,2,6
mn-6-5-2-7,n115,6,5,2,7
mn-6-5-2-8,n116,6,5,2,8
mn-6-5-2-9,n117,6,5,2,9
mn-7-1-1-1,n118,7,1,1,1
mn-7-1-1-2,n119,7,1,1,2
mn-7-1-1-3,n120,7,1,1,3
mn-7-1-1-4,n121,7,1,1,4
mn-7-1-1-5,n122,7,1,1,5
mn-7-1-1-6,n123,7,1,1,6
mn-7-2-1-1,n124,7,2,1,1
mn-7-2-1-2,n125,7,2,1,2
mn-7-2-1-3,n126,7,2,1,3
mn-7-2-1-4,n127,7,2,1,4
mn-7-2-1-5,n128,7,2,1,5
mn-7-2-1-6,n129,7,2,1,6
mn-7-2-1-7,n130,7,2,1,7
mn-7-5-2-1,n131,7,5,2,1
mn-7-5-2-2,n132,7,5,2,2
mn-7-5-2-3,n133,7,5,2,3
mn-7-5-2-4,n134,7,5,2,4
mn-7-5-2-5,n135,7,5,2,5
mn-7-5-2-6,n136,7,5,2,6
mn-7-5-2-7,n137,7,5,2,7
mn-7-5-2-8,n138,7,5,2,8
mn-7-5-2-9,n139,7,5,2,9
mn-8-1-1-1,n140,8,1,1,1
mn-8-1-1-2,n141,8,1,1,2
mn-8-1-1-3,n142,8,1,1,3
mn-8-1-1-4,n143,8,1,1,4
mn-8-1-1-5,n144,8,1,1,5
mn-8-1-1-6,n145,8,1,1,6
mn-8-1-1-7,n146,8,1,1,7
mn-8-1-1-8,n147,8,1,1,8
mn-8-1-1-9,n148,8,1,1,9
mn-8-2-1-1,n149,8,2,1,1
mn-8-2-1-2,n150,8,2,1,2
mn-8-2-1-3,n151,8,2,1,3
mn-8-2-1-4,n152,8,2,1,4
mn-8-2-1-5,n153,8,2,1,5
mn-8-4-1-1,n154,8,4,1,1
mn-8-4-1-2,n155,8,4,1,2
mn-8-4-1-3,n156,8,4,1,3
mn-8-4-1-4,n157,8,4,1,4
mn-8-4-1-5,n158,8,4,1,5
mn-8-4-1-6,n159,8,4,1,6
mn-8-5-2-1,n160,8,5,2,1
mn-8-5-2-2,n161,8,5,2,2
mn-8-5-2-3,n162,8,5,2,3
mn-8-5-2-4,n163,8,5,2,4
mn-8-5-2-5,n164,8,5,2,5
mn-8-5-2-6,n165,8,5,2,6
mn-8-5-2-7,n166,8,5,2,7
mn-9-1-1-1,n167,9,1,1,1
mn-9-1-1-2,r5,9,1,1,2
mn-9-1-1-3,r6,9,1,1,3
mn-9-1-1-4,r7,9,1,1,4
mn-9-1-1-5,n168,9,1,1,5
mn-9-1-1-6,n169,9,1,1,6
mn-9-1-1-7,n170,9,1,1,7
mn-9-1-1-8,n171,9,1,1,8
mn-9-1-1-9,n172,9,1,1,9
mn-9-2-1-1,n173,9,2,1,1
mn-9-2-1-2,n174,9,2,1,2
mn-9-2-1-3,n175,9,2,1,3
mn-9-2-1-4,n176,9,2,1,4
mn-9-2-1-5,n177,9,2,1,5
mn-9-2-1-6,n178,9,2,1,6
mn-9-2-1-7,n179,9,2,1,7
mn-9-2-1-8,n180,9,2,1,8
mn-9-2-1-9,n181,9,2,1,9
mn-9-5-2-1,n182,9,5,2,1
mn-9-5-2-2,n183,9,5,2,2
mn-9-5-2-3,n184,9,5,2,3
mn-9-5-2-4,n185,9,5,2,4
mn-9-5-2-5,n186,9,5,2,5
mn-9-5-2-6,n187,9,5,2,6
mn-9-5-2-7,n188,9,5,2,7
mn-9-5-2-8,n189,9,5,2,8
mn-10-1-1-1,n190,10,1,1,1
mn-10-1-1-2,n191,10,1,1,2
mn-10-1-1-3,n192,10,1,1,3
mn-10-1-1-4,n193,10,1,1,4
mn-10-1-1-5,n194,10,1,1,5
mn-10-1-1-6,n195,10,1,1,6
mn-10-1-1-7,n196,10,1,1,7
mn-10-1-1-8,n197,10,1,1,8
mn-10-1-1-9,n198,10,1,1,9
mn-10-2-1-1,n199,10,2,1,1
mn-10-2-1-2,n200,10,2,1,2
mn-10-2-1-3,n201,10,2,1,3
mn-10-2-1-4,n202,10,2,1,4
mn-10-2-1-5,n203,10,2,1,5
mn-10-2-1-6,n204,10,2,1,6
mn-10-5-2-1,n205,10,5,2,1
mn-10-5-2-2,n206,10,5,2,2
mn-10-5-2-3,n207,10,5,2,3
mn-10-5-2-4,n208,10,5,2,4
mn-10-5-2-5,n209,10,5,2,5
mn-10-5-2-6,n210,10,5,2,6
mn-10-5-2-7,n211,10,5,2,7
mn-10-5-2-8,n212,10,5,2,8
mn-10-5-2-9,n213,10,5,2,9
mn-11-1-1-1,n214,11,1,1,1
mn-11-1-1-2,n215,11,1,1,2
mn-11-1-1-3,n216,11,1,1,3
mn-11-1-1-4,n217,11,1,1,4
mn-11-1-1-5,n218,11,1,1,5
mn-11-1-1-6,n219,11,1,1,6
mn-11-1-1-7,n220,11,1,1,7
mn-11-2-1-1,n221,11,2,1,1
mn-11-2-1-2,n222,11,2,1,2
mn-11-2-1-3,n223,11,2,1,3
mn-11-2-1-4,n224,11,2,1,4
mn-11-2-1-5,n225,11,2,1,5
mn-11-2-1-6,n226,11,2,1,6
mn-11-2-1-7,n227,11,2,1,7
mn-11-5-2-1,n228,11,5,2,1
mn-11-5-2-2,n229,11,5,2,2
mn-11-5-2-3,n230,11,5,2,3
mn-11-5-2-4,n231,11,5,2,4
mn-11-5-2-5,n232,11,5,2,5
mn-11-5-2-6,n233,11,5,2,6
mn-12-1-1-1,n234,12,1,1,1
mn-12-1-1-2,n235,12,1,1,2
mn-12-1-1-3,n236,12,1,1,3
mn-12-1-1-4,n237,12,1,1,4
mn-12-1-1-5,n238,12,1,1,5
mn-12-1-1-6,n239,12,1,1,6
mn-12-1-1-7,n240,12,1,1,7
mn-12-2-1-1,n241,12,2,1,1
mn-12-2-1-2,n242,12,2,1,2
mn-12-2-1-3,n243,12,2,1,3
mn-12-2-1-4,n244,12,2,1,4
mn-12-2-1-5,n245,12,2,1,5
mn-12-2-1-6,n246,12,2,1,6
mn-12-5-2-1,n247,12,5,2,1
mn-12-5-2-2,n248,12,5,2,2
mn-12-5-2-3,n249,12,5,2,3
mn-12-5-2-4,n250,12,5,2,4
mn-12-5-2-5,n251,12,5,2,5
mn-12-5-2-6,n252,12,5,2,6
mn-12-5-2-7,n253,12,5,2,7
mn-13-1-1-1,n254,13,1,1,1
mn-13-1-1-2,n255,13,1,1,2
mn-13-1-1-3,n256,13,1,1,3
mn-13-1-1-4,n257,13,1,1,4
mn-13-1-1-5,n258,13,1,1,5
mn-13-2-1-1,n259,13,2,1,1
mn-13-2-1-2,n260,13,2,1,2
mn-13-2-1-3,n261,13,2,1,3
mn-13-2-1-4,n262,13,2,1,4
mn-13-2-1-5,n263,13,2,1,5
mn-13-2-1-6,n264,13,2,1,6
mn-13-2-1-7,n265,13,2,1,7
mn-13-2-1-8,n266,13,2,1,8
mn-13-5-2-1,n267,13,5,2,1
mn-13-5-2-2,n268,13,5,2,2
mn-13-5-2-3,n269,13,5,2,3
mn-13-5-2-4,n270,13,5,2,4
mn-13-5-2-5,n271,13,5,2,5
mn-13-5-2-6,n272,13,5,2,6
mn-13-5-2-7,n273,13,5,2,7
mn-13-5-2-8,n274,13,5,2,8
mn-13-5-2-9,n275,13,5,2,9
mn-14-1-1-1,n276,14,1,1,1
mn-14-1-1-2,n277,14,1,1,2
mn-14-1-1-3,n278,14,1,1,3
mn-14-1-1-4,n279,14,1,1,4
mn-14-1-1-5,n280,14,1,1,5
mn-14-1-1-6,n281,14,1,1,6
mn-14-1-1-7,n282,14,1,1,7
mn-14-2-1-1,n283,14,2,1,1
mn-14-2-1-2,n284,14,2,1,2
mn-14-2-1-3,n285,14,2,1,3
mn-14-2-1-4,n286,14,2,1,4
mn-14-2-1-5,n287,14,2,1,5
mn-14-2-1-6,n288,14,2,1,6
mn-14-5-2-1,n289,14,5,2,1
mn-14-5-2-2,n290,14,5,2,2
mn-14-5-2-3,n291,14,5,2,3
mn-14-5-2-4,n292,14,5,2,4
mn-14-5-2-5,n293,14,5,2,5
mn-14-5-2-6,n294,14,5,2,6
mn-14-5-2-7,n295,14,5,2,7
mn-14-5-2-8,n296,14,5,2,8
mn-14-5-2-9,n297,14,5,2,9
mn-15-1-1-1,n298,15,1,1,1
mn-15-1-1-2,n299,15,1,1,2
mn-15-1-1-3,n300,15,1,1,3
mn-15-1-1-4,n301,15,1,1,4
mn-15-1-1-5,n302,15,1,1,5
mn-15-1-1-6,n303,15,1,1,6
mn-15-1-1-7,n304,15,1,1,7
mn-15-1-1-8,n305,15,1,1,8
mn-15-2-1-1,n306,15,2,1,1
mn-15-2-1-2,n307,15,2,1,2
mn-15-2-1-3,n308,15,2,1,3
mn-15-2-1-4,n309,15,2,1,4
mn-15-2-1-5,n310,15,2,1,5
mn-15-2-1-6,n311,15,2,1,6
mn-15-5-2-1,n312,15,5,2,1
mn-15-5-2-2,n313,15,5,2,2
mn-15-5-2-3,n314,15,5,2,3
mn-15-5-2-4,n315,15,5,2,4
mn-15-5-2-5,n316,15,5,2,5
mn-15-5-2-6,n317,15,5,2,6
mn-15-5-2-7,n318,15,5,2,7
mn-15-5-2-8,n319,15,5,2,8
mn-16-1-1-1,n320,16,1,1,1
mn-16-1-1-2,n321,16,1,1,2
mn-16-1-1-3,n322,16,1,1,3
mn-16-1-1-4,n323,16,1,1,4
mn-16-1-1-5,n324,16,1,1,5
mn-16-1-1-6,n325,16,1,1,6
mn-16-1-1-7,n326,16,1,1,7
mn-16-1-1-8,n327,16,1,1,8
mn-16-2-1-1,n328,16,2,1,1
mn-16-2-1-2,n329,16,2,1,2
mn-16-2-1-3,n330,16,2,1,3
mn-16-2-1-4,n331,16,2,1,4
mn-16-2-1-5,n332,16,2,1,5
mn-16-2-1-6,n333,16,2,1,6
mn-16-2-1-7,n334,16,2,1,7
mn-16-2-1-8,n335,16,2,1,8
mn-16-5-2-1,n336,16,5,2,1
mn-16-5-2-2,n337,16,5,2,2
mn-16-5-2-3,n338,16,5,2,3
mn-16-5-2-4,n339,16,5,2,4
mn-16-5-2-5,n340,16,5,2,5
mn-16-5-2-6,n341,16,5,2,6
mn-16-5-2-7,n342,16,5,2,7
mn-16-5-2-8,n343,16,5,2,8
mn-16-5-2-9,n344,16,5,2,9
mn-17-1-1-1,n345,17,1,1,1
mn-17-1-1-2,n346,17,1,1,2
mn-17-1-1-3,n347,17,1,1,3
mn-17-1-1-4,n348,17,1,1,4
mn-17-1-1-5,n349,17,1,1,5
mn-17-1-1-6,n350,17,1,1,6
mn-17-1-1-7,n351,17,1,1,7
mn-17-1-1-8,n352,17,1,1,8
mn-17-1-1-9,n353,17,1,1,9
mn-17-1-1-10,n354,17,1,1,10
mn-17-2-1-1,n355,17,2,1,1
mn-17-2-1-2,n356,17,2,1,2
mn-17-2-1-3,n357,17,2,1,3
mn-17-2-1-4,n358,17,2,1,4
mn-17-2-1-5,n359,17,2,1,5
mn-17-5-2-1,n360,17,5,2,1
mn-17-5-2-2,n361,17,5,2,2
mn-17-5-2-3,n362,17,5,2,3
mn-17-5-2-4,n363,17,5,2,4
mn-17-5-2-5,n364,17,5,2,5
mn-17-5-2-6,n365,17,5,2,6
mn-17-5-2-7,n366,17,5,2,7
mn-18-1-1-1,n367,18,1,1,1
mn-18-1-1-2,n368,18,1,1,2
mn-18-1-1-3,n369,18,1,1,3
mn-18-1-1-4,n370,18,1,1,4
mn-18-1-1-5,n371,18,1,1,5
mn-18-2-1-1,n372,18,2,1,1
mn-18-2-1-2,n373,18,2,1,2
mn-18-2-1-3,n374,18,2,1,3
mn-18-2-1-4,n375,18,2,1,4
mn-18-2-1-5,n376,18,2,1,5
mn-18-2-1-6,n377,18,2,1,6
mn-18-2-1-7,n378,18,2,1,7
mn-18-5-2-1,n379,18,5,2,1
mn-18-5-2-2,n380,18,5,2,2
mn-18-5-2-3,n381,18,5,2,3
mn-18-5-2-4,n382,18,5,2,4
mn-18-5-2-5,n383,18,5,2,5
mn-18-5-2-6,n384,18,5,2,6
mn-19-1-1-1,n385,19,1,1,1
mn-19-1-1-2,n386,19,1,1,2
mn-19-1-1-3,n387,19,1,1,3
mn-19-1-1-4,n388,19,1,1,4
mn-19-1-1-5,n389,19,1,1,5
mn-19-1-1-6,n390,19,1,1,6
mn-19-1-1-7,n391,19,1,1,7
mn-19-1-1-8,n392,19,1,1,8
mn-19-2-1-1,n393,19,2,1,1
mn-19-2-1-2,n394,19,2,1,2
mn-19-2-1-3,n395,19,2,1,3
mn-19-2-1-4,n396,19,2,1,4
mn-19-2-1-5,n397,19,2,1,5
mn-19-5-2-1,n398,19,5,2,1
mn-19-5-2-2,n399,19,5,2,2
mn-19-5-2-3,n400,19,5,2,3
mn-19-5-2-4,n401,19,5,2,4
mn-19-5-2-5,n402,19,5,2,5
mn-19-5-2-6,n403,19,5,2,6
mn-20-1-1-1,n404,20,1,1,1
mn-20-1-1-2,n405,20,1,1,2
mn-20-1-1-3,n406,20,1,1,3
mn-20-1-1-4,n407,20,1,1,4
mn-20-1-1-5,n408,20,1,1,5
mn-20-1-1-6,n409,20,1,1,6
mn-20-1-1-7,n410,20,1,1,7
mn-20-2-1-1,n411,20,2,1,1
mn-20-2-1-2,n412,20,2,1,2
mn-20-2-1-3,n413,20,2,1,3
mn-20-2-1-4,n414,20,2,1,4
mn-20-2-1-5,n415,20,2,1,5
mn-20-2-1-6,n416,20,2,1,6
mn-20-2-1-7,n417,20,2,1,7
mn-20-2-1-8,n418,20,2,1,8
mn-20-2-1-9,n419,20,2,1,9
mn-20-5-2-1,n420,20,5,2,1
mn-20-5-2-2,n421,20,5,2,2
mn-20-5-2-3,n422,20,5,2,3
mn-20-5-2-4,n423,20,5,2,4
mn-20-5-2-5,n424,20,5,2,5
mn-21-1-1-1,n425,21,1,1,1
mn-21-1-1-2,n426,21,1,1,2
mn-21-1-1-3,n427,21,1,1,3
mn-21-1-1-4,n428,21,1,1,4
mn-21-1-1-5,n429,21,1,1,5
mn-21-1-1-6,n430,21,1,1,6
mn-21-1-1-7,n431,21,1,1,7
mn-21-1-1-8,n432,21,1,1,8
mn-21-1-1-9,n433,21,1,1,9
mn-21-2-1-1,n434,21,2,1,1
mn-21-2-1-2,n435,21,2,1,2
mn-21-2-1-3,n436,21,2,1,3
mn-21-2-1-4,n437,21,2,1,4
mn-21-2-1-5,n438,21,2,1,5
mn-21-2-1-6,n439,21,2,1,6
mn-21-2-1-7,n440,21,2,1,7
mn-21-2-1-8,n441,21,2,1,8
mn-21-5-2-1,n442,21,5,2,1
mn-22-1-1-1,n443,22,1,1,1
mn-22-1-1-2,n444,22,1,1,2
mn-22-1-1-3,n445,22,1,1,3
mn-22-1-1-4,n446,22,1,1,4
mn-22-1-1-5,n447,22,1,1,5
mn-22-1-1-6,n448,22,1,1,6
mn-22-2-1-1,n449,22,2,1,1
mn-22-2-1-2,n450,22,2,1,2
mn-22-2-1-3,n451,22,2,1,3
mn-22-2-1-4,n452,22,2,1,4
mn-22-2-1-5,n453,22,2,1,5
mn-22-2-1-6,n454,22,2,1,6
mn-22-2-1-7,n455,22,2,1,7
mn-22-2-1-8,n456,22,2,1,8
mn-22-2-1-9,n457,22,2,1,9
mn-22-5-2-1,n458,22,5,2,1
mn-23-1-1-1,n459,23,1,1,1
mn-23-1-1-2,n460,23,1,1,2
mn-23-1-1-3,n461,23,1,1,3
mn-23-1-1-4,n462,23,1,1,4
mn-23-1-1-5,n463,23,1,1,5
mn-23-1-1-6,n464,23,1,1,6
mn-23-1-1-7,n465,23,1,1,7
mn-23-1-1-8,n466,23,1,1,8
mn-23-1-1-9,n467,23,1,1,9
mn-23-1-1-10,n468,23,1,1,10
mn-23-1-1-11,n469,23,1,1,11
mn-23-1-1-12,n470,23,1,1,12
mn-23-1-1-13,n471,23,1,1,13
mn-23-1-1-14,n472,23,1,1,14
mn-23-1-1-15,n473,23,1,1,15
mn-23-1-1-16,n474,23,1,1,16
mn-23-1-1-17,n475,23,1,1,17
mn-23-1-1-18,n476,23,1,1,18
mn-23-3-1-1,n477,23,3,1,1
mn-23-5-2-1,n478,23,5,2,1
mn-23-5-2-2,n479,23,5,2,2
mn-23-5-2-3,n480,23,5,2,3
mn-23-5-2-4,n481,23,5,2,4
mn-23-5-2-5,n482,23,5,2,5
mn-23-5-2-6,n483,23,5,2,6
mn-23-5-2-7,n484,23,5,2,7
mn-23-5-2-8,n485,23,5,2,8
mn-23-5-2-9,n486,23,5,2,9
mn-24-1-1-1,n487,24,1,1,1
mn-24-1-1-2,n488,24,1,1,2
mn-24-1-1-3,n489,24,1,1,3
mn-24-1-1-4,n490,24,1,1,4
mn-24-1-1-5,n491,24,1,1,5
mn-24-1-1-6,n492,24,1,1,6
mn-24-1-1-7,n493,24,1,1,7
mn-24-1-1-8,n494,24,1,1,8
mn-24-1-1-9,n495,24,1,1,9
mn-24-1-1-10,n496,24,1,1,10
mn-24-1-1-11,n497,24,1,1,11
mn-24-1-1-12,n498,24,1,1,12
mn-24-1-1-13,n499,24,1,1,13
mn-24-1-1-14,n500,24,1,1,14
mn-24-1-1-15,n501,24,1,1,15
mn-24-1-1-16,n502,24,1,1,16
mn-24-1-1-17,n503,24,1,1,17
mn-24-1-1-18,n504,24,1,1,18
mn-24-5-2-1,n505,24,5,2,1
mn-24-5-2-2,n506,24,5,2,2
mn-24-5-2-3,n507,24,5,2,3
mn-24-5-2-4,n508,24,5,2,4
mn-24-5-2-5,n509,24,5,2,5
mn-24-5-2-6,n510,24,5,2,6
mn-24-5-2-7,n511,24,5,2,7
mn-24-5-2-8,n512,24,5,2,8
mn-24-5-2-9,n513,24,5,2,9
mn-25-1-1-1,n514,25,1,1,1
mn-25-1-1-2,n515,25,1,1,2
mn-25-1-1-3,n516,25,1,1,3
mn-25-1-1-4,n517,25,1,1,4
mn-25-1-1-5,n518,25,1,1,5
mn-25-1-1-6,n519,25,1,1,6
mn-25-1-1-7,n520,25,1,1,7
mn-25-1-1-8,n521,25,1,1,8
mn-25-1-1-9,n522,25,1,1,9
mn-25-1-1-10,n523,25,1,1,10
mn-25-1-1-11,n524,25,1,1,11
mn-25-1-1-12,n525,25,1,1,12
mn-25-2-1-1,n526,25,2,1,1
mn-25-2-1-2,n527,25,2,1,2
mn-25-2-1-3,n528,25,2,1,3
mn-25-2-1-4,n529,25,2,1,4
mn-25-2-1-5,n530,25,2,1,5
mn-25-2-1-6,n531,25,2,1,6
mn-25-2-1-7,n532,25,2,1,7
mn-25-2-1-8,n533,25,2,1,8
mn-25-2-1-9,n534,25,2,1,9
mn-25-5-2-1,n535,25,5,2,1
mn-25-5-2-2,n536,25,5,2,2
mn-25-5-2-3,n537,25,5,2,3
mn-25-5-2-4,n538,25,5,2,4
mn-25-5-2-5,n539,25,5,2,5
mn-25-5-2-6,n540,25,5,2,6
mn-25-5-2-7,n541,25,5,2,7
mn-25-5-2-8,n542,25,5,2,8
mn-25-5-2-9,n543,25,5,2,9
mn-26-1-1-1,n544,26,1,1,1
mn-26-1-1-2,n545,26,1,1,2
mn-26-1-1-3,n546,26,1,1,3
mn-26-1-1-4,n547,26,1,1,4
mn-26-1-1-5,n548,26,1,1,5
mn-26-1-1-6,n549,26,1,1,6
mn-26-1-1-7,n550,26,1,1,7
mn-26-1-1-8,n551,26,1,1,8
mn-26-2-1-1,n552,26,2,1,1
mn-26-2-1-2,n553,26,2,1,2
mn-26-2-1-3,n554,26,2,1,3
mn-26-2-1-4,n555,26,2,1,4
mn-26-2-1-5,n556,26,2,1,5
mn-26-2-1-6,n557,26,2,1,6
mn-26-2-1-7,n558,26,2,1,7
mn-26-2-1-8,n559,26,2,1,8
mn-26-4-1-1,n560,26,4,1,1
mn-26-4-1-2,n561,26,4,1,2
mn-26-4-1-3,n562,26,4,1,3
mn-26-4-1-4,n563,26,4,1,4
mn-26-4-1-5,n564,26,4,1,5
mn-26-4-1-6,n565,26,4,1,6
mn-26-5-2-1,n566,26,5,2,1
mn-26-5-2-2,n567,26,5,2,2
mn-26-5-2-3,n568,26,5,2,3
mn-26-5-2-4,n569,26,5,2,4
mn-26-5-2-5,n570,26,5,2,5
mn-26-5-2-6,n571,26,5,2,6
mn-26-5-2-7,n572,26,5,2,7
mn-26-5-2-8,n573,26,5,2,8
mn-26-5-2-9,n574,26,5,2,9
mn-26-5-2-10,n575,26,5,2,10
mn-26-5-2-11,n576,26,5,2,11
mn-27-1-1-1,n577,27,1,1,1
mn-27-1-1-2,n578,27,1,1,2
mn-27-1-1-3,n579,27,1,1,3
mn-27-1-1-4,n580,27,1,1,4
mn-27-1-1-5,n581,27,1,1,5
mn-27-1-1-6,n582,27,1,1,6
mn-27-1-1-7,n583,27,1,1,7
mn-27-1-1-8,n584,27,1,1,8
mn-27-1-1-9,n585,27,1,1,9
mn-27-1-1-10,n586,27,1,1,10
mn-27-2-1-1,n587,27,2,1,1
mn-27-2-1-2,n588,27,2,1,2
mn-27-2-1-3,n589,27,2,1,3
mn-27-2-1-4,n590,27,2,1,4
mn-27-2-1-5,n591,27,2,1,5
mn-27-2-1-6,n592,27,2,1,6
mn-27-2-1-7,n593,27,2,1,7
mn-27-2-1-8,n594,27,2,1,8
mn-27-2-1-9,n595,27,2,1,9
mn-27-5-2-1,n596,27,5,2,1
mn-27-5-2-2,n597,27,5,2,2
mn-27-5-2-3,n598,27,5,2,3
mn-27-5-2-4,n599,27,5,2,4
mn-27-5-2-5,n600,27,5,2,5
mn-27-5-2-6,n601,27,5,2,6
mn-27-5-2-7,n602,27,5,2,7
mn-27-5-2-8,n603,27,5,2,8
mn-27-5-2-9,n604,27,5,2,9
mn-27-5-2-10,n605,27,5,2,10
mn-27-5-2-11,n606,27,5,2,11
mn-27-5-2-12,n607,27,5,2,12
mn-27-5-2-13,n608,27,5,2,13
mn-27-5-2-14,n609,27,5,2,14
mn-27-5-2-15,n610,27,5,2,15
mn-27-5-2-16,n611,27,5,2,16
mn-27-5-2-17,n612,27,5,2,17
mn-27-5-2-18,n613,27,5,2,18
mn-28-1-1-1,n614,28,1,1,1
mn-28-1-1-2,n615,28,1,1,2
mn-28-1-1-3,n616,28,1,1,3
mn-28-1-1-4,n617,28,1,1,4
mn-28-1-1-5,n618,28,1,1,5
mn-28-1-1-6,n619,28,1,1,6
mn-28-1-1-7,n620,28,1,1,7
mn-28-1-1-8,n621,28,1,1,8
mn-28-1-1-9,n622,28,1,1,9
mn-28-5-2-1,n623,28,5,2,1
mn-28-5-2-2,n624,28,5,2,2
mn-28-5-2-3,n625,28,5,2,3
mn-28-5-2-4,n626,28,5,2,4
mn-28-5-2-5,n627,28,5,2,5
