element_id,tag,carrier,host_or_staff
mn-1-49-1-1-6--tuplet--stop--1,tuplet,stamp,mn-1-49-1-1-6
mn-1-50-1-1-2--tuplet--start--1,tuplet,stamp,mn-1-50-1-1-2
mn-1-50-1-1-7--tuplet--stop--1,tuplet,stamp,mn-1-50-1-1-7
mn-1-50-1-1-8--tuplet--start--1,tuplet,stamp,mn-1-50-1-1-8
mn-1-50-1-1-10--tuplet--stop--1,tuplet,stamp,mn-1-50-1-1-10
mn-1-50-5-2-1--tuplet--start--1,tuplet,stamp,mn-1-50-5-2-1
mn-1-50-5-2-3--tuplet--stop--1,tuplet,stamp,mn-1-50-5-2-3
mn-1-50-5-2-5--staccatissimo--1,staccatissimo,derive,mn-1-50-5-2-5
mn-1-50-5-2-6--staccatissimo--1,staccatissimo,derive,mn-1-50-5-2-6
mn-1-51-1-1-2--tuplet--start--1,tuplet,stamp,mn-1-51-1-1-2
mn-1-51-1-1-4--tuplet--stop--1,tuplet,stamp,mn-1-51-1-1-4
mn-1-51-1-1-5--tuplet--start--1,tuplet,stamp,mn-1-51-1-1-5
mn-1-51-1-1-10--tuplet--stop--1,tuplet,stamp,mn-1-51-1-1-10
mn-1-51-5-2-1--tuplet--start--1,tuplet,stamp,mn-1-51-5-2-1
mn-1-51-5-2-3--tuplet--stop--1,tuplet,stamp,mn-1-51-5-2-3
mn-1-51-5-2-5--staccatissimo--1,staccatissimo,derive,mn-1-51-5-2-5
mn-1-51-5-2-6--staccatissimo--1,staccatissimo,derive,mn-1-51-5-2-6
mn-1-52-1-1-1--tuplet--start--1,tuplet,stamp,mn-1-52-1-1-1
mn-1-52-1-1-6--tuplet--stop--1,tuplet,stamp,mn-1-52-1-1-6
mn-1-52-1-1-7--tuplet--start--1,tuplet,stamp,mn-1-52-1-1-7
mn-1-52-1-1-12--tuplet--stop--1,tuplet,stamp,mn-1-52-1-1-12
mn-1-52-5-2-1--staccatissimo--1,staccatissimo,derive,mn-1-52-5-2-1
mn-1-52-5-2-2--staccatissimo--1,staccatissimo,derive,mn-1-52-5-2-2
mn-1-52-5-2-3--staccatissimo--1,staccatissimo,derive,mn-1-52-5-2-3
mn-1-52-5-2-4--staccatissimo--1,staccatissimo,derive,mn-1-52-5-2-4
mn-1-53-5-2-3--tuplet--start--1,tuplet,stamp,mn-1-53-5-2-3
mn-1-53-5-2-8--tuplet--stop--1,tuplet,stamp,mn-1-53-5-2-8
mn-1-54-1-1-1--tuplet--start--1,tuplet,stamp,mn-1-54-1-1-1
mn-1-54-1-1-6--tuplet--stop--1,tuplet,stamp,mn-1-54-1-1-6
mn-1-54-5-2-3--tuplet--start--1,tuplet,stamp,mn-1-54-5-2-3
mn-1-54-5-2-8--tuplet--stop--1,tuplet,stamp,mn-1-54-5-2-8
mn-1-55-1-1-1--tuplet--start--1,tuplet,stamp,mn-1-55-1-1-1
mn-1-55-1-1-6--tuplet--stop--1,tuplet,stamp,mn-1-55-1-1-6
mn-1-55-1-1-7--tuplet--start--1,tuplet,stamp,mn-1-55-1-1-7
mn-1-55-1-1-12--tuplet--stop--1,tuplet,stamp,mn-1-55-1-1-12
mn-1-56-1-1-6--inverted-mordent--1,inverted-mordent,derive,mn-1-56-1-1-6
md-1-62-1-1,dynamics,md,1
mn-1-70-6-2-1--tied--start--1,tied,stamp,mn-1-70-6-2-1
mn-1-71-6-2-1--tied--stop--1,tied,stamp,mn-1-71-6-2-1
mn-1-71-6-2-3--tied--start--1,tied,stamp,mn-1-71-6-2-3
mn-1-72-6-2-1--tied--stop--1,tied,stamp,mn-1-72-6-2-1
md-1-73-1-1,dynamics,md,1
md-1-74-2-1,dynamics,md,2
mn-1-82-1-1-1--fermata--upright--1,fermata,stamp,mn-1-82-1-1-1
mn-1-82-5-2-1--fermata--upright--1,fermata,stamp,mn-1-82-5-2-1
mn-1-83-1-1-3--inverted-mordent--1,inverted-mordent,derive,mn-1-83-1-1-3
mn-1-84-1-1-3--slur--start--1,slur,stamp,mn-1-84-1-1-3
mn-1-84-1-1-5--slur--stop--1,slur,stamp,mn-1-84-1-1-5
mn-1-84-1-1-6--staccatissimo--1,staccatissimo,derive,mn-1-84-1-1-6
mn-1-85-1-1-1--slur--start--1,slur,stamp,mn-1-85-1-1-1
mn-1-85-1-1-3--slur--stop--1,slur,stamp,mn-1-85-1-1-3
mn-1-85-1-1-4--staccatissimo--1,staccatissimo,derive,mn-1-85-1-1-4
mn-1-85-1-1-5--inverted-mordent--1,inverted-mordent,derive,mn-1-85-1-1-5
mn-1-88-1-1-3--inverted-mordent--1,inverted-mordent,derive,mn-1-88-1-1-3
mn-1-89-1-1-3--slur--start--1,slur,stamp,mn-1-89-1-1-3
mn-1-89-1-1-5--slur--stop--1,slur,stamp,mn-1-89-1-1-5
mn-1-90-1-1-1--slur--start--1,slur,stamp,mn-1-90-1-1-1
mn-1-90-1-1-2--slur--stop--1,slur,stamp,mn-1-90-1-1-2
mn-1-90-1-1-3--slur--start--1,slur,stamp,mn-1-90-1-1-3
mn-1-90-1-1-4--slur--stop--1,slur,stamp,mn-1-90-1-1-4
mn-1-90-1-1-5--slur--start--1,slur,stamp,mn-1-90-1-1-5
mn-1-90-1-1-6--slur--stop--1,slur,stamp,mn-1-90-1-1-6
mn-1-90-1-1-7--slur--start--1,slur,stamp,mn-1-90-1-1-7
mn-1-90-1-1-8--slur--stop--1,slur,stamp,mn-1-90-1-1-8
mn-1-91-1-1-3--slur--start--1,slur,stamp,mn-1-91-1-1-3
mn-1-91-1-1-6--slur--stop--1,slur,stamp,mn-1-91-1-1-6
mn-1-92-1-1-1--slur--start--1,slur,stamp,mn-1-92-1-1-1
mn-1-92-1-1-3--slur--stop--1,slur,stamp,mn-1-92-1-1-3
mn-1-92-1-1-6--slur--start--1,slur,stamp,mn-1-92-1-1-6
mn-1-92-1-1-8--slur--stop--1,slur,stamp,mn-1-92-1-1-8
mn-1-93-1-1-2--slur--start--1,slur,stamp,mn-1-93-1-1-2
mn-1-93-1-1-4--slur--stop--1,slur,stamp,mn-1-93-1-1-4
mn-1-93-1-1-4--slur--start--2,slur,stamp,mn-1-93-1-1-4
mn-1-93-1-1-8--slur--stop--1,slur,stamp,mn-1-93-1-1-8
mn-1-94-1-1-2--slur--start--1,slur,stamp,mn-1-94-1-1-2
mn-1-94-1-1-4--slur--stop--1,slur,stamp,mn-1-94-1-1-4
mn-1-94-1-1-6--trill-mark--1,trill-mark,derive,mn-1-94-1-1-6
mn-1-96-1-1-1--slur--start--1,slur,stamp,mn-1-96-1-1-1
mn-1-96-1-1-5--slur--stop--1,slur,stamp,mn-1-96-1-1-5
mn-1-96-1-1-5--slur--start--2,slur,stamp,mn-1-96-1-1-5
mn-1-96-1-1-7--slur--stop--1,slur,stamp,mn-1-96-1-1-7
mn-1-97-1-1-1--slur--start--1,slur,stamp,mn-1-97-1-1-1
mn-1-97-1-1-4--slur--stop--1,slur,stamp,mn-1-97-1-1-4
mn-1-97-1-1-5--slur--start--1,slur,stamp,mn-1-97-1-1-5
mn-1-97-1-1-7--slur--stop--1,slur,stamp,mn-1-97-1-1-7
mn-1-98-1-1-1--slur--start--1,slur,stamp,mn-1-98-1-1-1
mn-1-98-1-1-3--slur--stop--1,slur,stamp,mn-1-98-1-1-3
mn-1-98-1-1-5--slur--start--1,slur,stamp,mn-1-98-1-1-5
mn-1-98-1-1-8--slur--stop--1,slur,stamp,mn-1-98-1-1-8
mn-1-99-5-2-3--slur--start--1,slur,stamp,mn-1-99-5-2-3
mn-1-99-5-2-6--slur--stop--1,slur,stamp,mn-1-99-5-2-6
mn-1-100-1-1-1--slur--start--1,slur,stamp,mn-1-100-1-1-1
mn-1-100-1-1-4--slur--stop--1,slur,stamp,mn-1-100-1-1-4
mn-1-100-5-2-3--slur--start--1,slur,stamp,mn-1-100-5-2-3
mn-1-100-5-2-6--slur--stop--1,slur,stamp,mn-1-100-5-2-6
mn-1-101-6-2-1--slur--start--1,slur,stamp,mn-1-101-6-2-1
mn-1-102-1-1-6--inverted-mordent--1,inverted-mordent,derive,mn-1-102-1-1-6
mn-1-102-6-2-1--slur--stop--1,slur,stamp,mn-1-102-6-2-1
mn-1-103-5-2-3--tuplet--start--1,tuplet,stamp,mn-1-103-5-2-3
mn-1-103-5-2-3--slur--start--1,slur,stamp,mn-1-103-5-2-3
mn-1-103-5-2-5--tuplet--stop--1,tuplet,stamp,mn-1-103-5-2-5
mn-1-103-5-2-5--slur--stop--1,slur,stamp,mn-1-103-5-2-5
mn-1-103-5-2-6--tuplet--start--1,tuplet,stamp,mn-1-103-5-2-6
mn-1-103-5-2-6--slur--start--1,slur,stamp,mn-1-103-5-2-6
mn-1-103-5-2-8--tuplet--stop--1,tuplet,stamp,mn-1-103-5-2-8
mn-1-103-5-2-8--slur--stop--1,slur,stamp,mn-1-103-5-2-8
mn-1-104-1-1-1--tuplet--start--1,tuplet,stamp,mn-1-104-1-1-1
mn-1-104-1-1-6--tuplet--stop--1,tuplet,stamp,mn-1-104-1-1-6
mn-1-104-5-2-3--tuplet--start--1,tuplet,stamp,mn-1-104-5-2-3
mn-1-104-5-2-8--tuplet--stop--1,tuplet,stamp,mn-1-104-5-2-8
md-1-104-1-1,dynamics,md,1
mn-1-105-1-1-1--tuplet--start--1,tuplet,stamp,mn-1-105-1-1-1
mn-1-105-1-1-6--tuplet--stop--1,tuplet,stamp,mn-1-105-1-1-6
mn-1-105-1-1-7--tuplet--start--1,tuplet,stamp,mn-1-105-1-1-7
mn-1-105-1-1-12--tuplet--stop--1,tuplet,stamp,mn-1-105-1-1-12
mn-1-105-5-2-1--tied--start--1,tied,stamp,mn-1-105-5-2-1
mn-1-106-1-1-1--fermata--upright--1,fermata,stamp,mn-1-106-1-1-1
mn-1-106-5-2-1--tied--stop--1,tied,stamp,mn-1-106-5-2-1
mn-1-106-5-2-1--fermata--upright--1,fermata,stamp,mn-1-106-5-2-1
mn-1-107-1-1-3--inverted-mordent--1,inverted-mordent,derive,mn-1-107-1-1-3
mn-1-108-1-1-4--tuplet--start--1,tuplet,stamp,mn-1-108-1-1-4
mn-1-108-1-1-6--tuplet--stop--1,tuplet,stamp,mn-1-108-1-1-6
mn-1-108-1-1-7--tuplet--start--1,tuplet,stamp,mn-1-108-1-1-7
mn-1-108-1-1-9--tuplet--stop--1,tuplet,stamp,mn-1-108-1-1-9
mn-1-110-1-1-3--inverted-mordent--1,inverted-mordent,derive,mn-1-110-1-1-3
md-1-110-1-1,dynamics,md,1
mn-1-111-1-1-3--trill-mark--1,trill-mark,derive,mn-1-111-1-1-3
md-1-111-1-1,dynamics,md,1
