element_id,tag,carrier,host_or_staff
n134--tuplet--stop--1,tuplet,stamp,n134
n137--tuplet--start--1,tuplet,stamp,n137
n143--tuplet--stop--1,tuplet,stamp,n143
n146--tuplet--start--1,tuplet,stamp,n146
n152--tuplet--stop--1,tuplet,stamp,n152
n155--tuplet--start--1,tuplet,stamp,n155
n158--slur--stop--1,slur,stamp,n158
n161--tuplet--stop--1,tuplet,stamp,n161
md-1-5-2-1,wedge,md,2
md-1-5-2-2,wedge,md,2
md-1-5-2-3,wedge,md,2
n165--tuplet--start--1,tuplet,stamp,n165
n165--slur--start--1,slur,stamp,n165
n165--accent--1,accent,derive,n165
n165--tenuto--1,tenuto,derive,n165
n167--tuplet--stop--1,tuplet,stamp,n167
n167--slur--stop--1,slur,stamp,n167
n170--tuplet--start--1,tuplet,stamp,n170
n170--slur--start--1,slur,stamp,n170
n170--accent--1,accent,derive,n170
n170--tenuto--1,tenuto,derive,n170
n172--tuplet--stop--1,tuplet,stamp,n172
n172--slur--stop--1,slur,stamp,n172
n174--tuplet--start--1,tuplet,stamp,n174
n176--tuplet--stop--1,tuplet,stamp,n176
n176--slur--stop--1,slur,stamp,n176
n177--tuplet--start--1,tuplet,stamp,n177
n180--tuplet--stop--1,tuplet,stamp,n180
n181--tuplet--start--1,tuplet,stamp,n181
n181--slur--start--1,slur,stamp,n181
n183--tuplet--stop--1,tuplet,stamp,n183
n183--slur--stop--1,slur,stamp,n183
n184--tuplet--start--1,tuplet,stamp,n184
n187--tuplet--stop--1,tuplet,stamp,n187
n188--slur--start--1,slur,stamp,n188
n190--tuplet--start--1,tuplet,stamp,n190
n193--tuplet--stop--1,tuplet,stamp,n193
n194--tuplet--start--1,tuplet,stamp,n194
n194--slur--start--1,slur,stamp,n194
n194--staccato--1,staccato,derive,n194
n196--staccato--1,staccato,derive,n196
n198--tuplet--stop--1,tuplet,stamp,n198
n198--slur--stop--1,slur,stamp,n198
n198--staccato--1,staccato,derive,n198
n201--tuplet--start--1,tuplet,stamp,n201
n201--slur--start--1,slur,stamp,n201
n203--tuplet--stop--1,tuplet,stamp,n203
n203--slur--stop--1,slur,stamp,n203
n205--tuplet--start--1,tuplet,stamp,n205
n205--slur--start--1,slur,stamp,n205
n207--tuplet--stop--1,tuplet,stamp,n207
n207--slur--stop--1,slur,stamp,n207
n209--tuplet--start--1,tuplet,stamp,n209
n210--slur--start--1,slur,stamp,n210
n211--tuplet--stop--1,tuplet,stamp,n211
n212--tuplet--start--1,tuplet,stamp,n212
n214--tuplet--stop--1,tuplet,stamp,n214
n214--slur--stop--1,slur,stamp,n214
n216--tuplet--start--1,tuplet,stamp,n216
n216--slur--start--1,slur,stamp,n216
n216--accent--1,accent,derive,n216
n216--tenuto--1,tenuto,derive,n216
n218--tuplet--stop--1,tuplet,stamp,n218
n218--slur--stop--1,slur,stamp,n218
n221--tuplet--start--1,tuplet,stamp,n221
n221--slur--start--1,slur,stamp,n221
n221--accent--1,accent,derive,n221
n221--tenuto--1,tenuto,derive,n221
n223--tuplet--stop--1,tuplet,stamp,n223
n223--slur--stop--1,slur,stamp,n223
n225--tuplet--start--1,tuplet,stamp,n225
n227--tuplet--stop--1,tuplet,stamp,n227
n227--slur--stop--1,slur,stamp,n227
n228--tuplet--start--1,tuplet,stamp,n228
n231--tuplet--stop--1,tuplet,stamp,n231
n232--tuplet--start--1,tuplet,stamp,n232
n232--slur--start--1,slur,stamp,n232
n234--tuplet--stop--1,tuplet,stamp,n234
n234--slur--stop--1,slur,stamp,n234
n235--tuplet--start--1,tuplet,stamp,n235
n238--tuplet--stop--1,tuplet,stamp,n238
n239--slur--start--1,slur,stamp,n239
n241--tuplet--start--1,tuplet,stamp,n241
n244--tuplet--stop--1,tuplet,stamp,n244
n245--tuplet--start--1,tuplet,stamp,n245
n245--slur--start--1,slur,stamp,n245
n245--staccato--1,staccato,derive,n245
n247--staccato--1,staccato,derive,n247
n249--tuplet--stop--1,tuplet,stamp,n249
n249--slur--stop--1,slur,stamp,n249
n249--staccato--1,staccato,derive,n249
n252--tuplet--start--1,tuplet,stamp,n252
n252--slur--start--1,slur,stamp,n252
n254--tuplet--stop--1,tuplet,stamp,n254
n254--slur--stop--1,slur,stamp,n254
n256--tuplet--start--1,tuplet,stamp,n256
n256--slur--start--1,slur,stamp,n256
n258--tuplet--stop--1,tuplet,stamp,n258
n258--slur--stop--1,slur,stamp,n258
n260--tuplet--start--1,tuplet,stamp,n260
n261--slur--start--1,slur,stamp,n261
n262--tuplet--stop--1,tuplet,stamp,n262
n263--tuplet--start--1,tuplet,stamp,n263
n265--tuplet--stop--1,tuplet,stamp,n265
n265--slur--stop--1,slur,stamp,n265
n267--tuplet--start--1,tuplet,stamp,n267
n267--slur--start--1,slur,stamp,n267
n267--accent--1,accent,derive,n267
n267--tenuto--1,tenuto,derive,n267
n269--tuplet--stop--1,tuplet,stamp,n269
n269--slur--stop--1,slur,stamp,n269
n272--tuplet--start--1,tuplet,stamp,n272
n272--slur--start--1,slur,stamp,n272
n272--accent--1,accent,derive,n272
n272--tenuto--1,tenuto,derive,n272
n274--tuplet--stop--1,tuplet,stamp,n274
n274--slur--stop--1,slur,stamp,n274
n276--tuplet--start--1,tuplet,stamp,n276
n278--tuplet--stop--1,tuplet,stamp,n278
n278--slur--stop--1,slur,stamp,n278
n279--tuplet--start--1,tuplet,stamp,n279
n282--tuplet--stop--1,tuplet,stamp,n282
n283--tuplet--start--1,tuplet,stamp,n283
n283--slur--start--1,slur,stamp,n283
n285--tuplet--stop--1,tuplet,stamp,n285
n285--slur--stop--1,slur,stamp,n285
n286--tuplet--start--1,tuplet,stamp,n286
n288--tuplet--stop--1,tuplet,stamp,n288
n289--slur--start--1,slur,stamp,n289
n291--tuplet--start--1,tuplet,stamp,n291
n294--tuplet--stop--1,tuplet,stamp,n294
n295--staccatissimo--1,staccatissimo,derive,n295
n297--tuplet--start--1,tuplet,stamp,n297
n297--staccato--1,staccato,derive,n297
n299--tuplet--stop--1,tuplet,stamp,n299
n302--tuplet--start--1,tuplet,stamp,n302
n302--slur--start--1,slur,stamp,n302
n304--tuplet--stop--1,tuplet,stamp,n304
n304--slur--stop--1,slur,stamp,n304
n306--tuplet--start--1,tuplet,stamp,n306
n306--slur--start--1,slur,stamp,n306
n308--tuplet--stop--1,tuplet,stamp,n308
n308--slur--stop--1,slur,stamp,n308
n310--tuplet--start--1,tuplet,stamp,n310
n311--slur--start--1,slur,stamp,n311
n312--tuplet--stop--1,tuplet,stamp,n312
n313--tuplet--start--1,tuplet,stamp,n313
n315--tuplet--stop--1,tuplet,stamp,n315
n315--slur--stop--1,slur,stamp,n315
n317--tuplet--start--1,tuplet,stamp,n317
n317--slur--start--1,slur,stamp,n317
n317--accent--1,accent,derive,n317
n317--tenuto--1,tenuto,derive,n317
n319--tuplet--stop--1,tuplet,stamp,n319
n319--slur--stop--1,slur,stamp,n319
n322--tuplet--start--1,tuplet,stamp,n322
n322--slur--start--1,slur,stamp,n322
n322--accent--1,accent,derive,n322
n322--tenuto--1,tenuto,derive,n322
n324--tuplet--stop--1,tuplet,stamp,n324
n324--slur--stop--1,slur,stamp,n324
n326--tuplet--start--1,tuplet,stamp,n326
n328--tuplet--stop--1,tuplet,stamp,n328
n328--slur--stop--1,slur,stamp,n328
n329--tuplet--start--1,tuplet,stamp,n329
n332--tuplet--stop--1,tuplet,stamp,n332
n333--tuplet--start--1,tuplet,stamp,n333
n333--slur--start--1,slur,stamp,n333
n335--tuplet--stop--1,tuplet,stamp,n335
n335--slur--stop--1,slur,stamp,n335
n336--tuplet--start--1,tuplet,stamp,n336
n339--tuplet--stop--1,tuplet,stamp,n339
n340--slur--start--1,slur,stamp,n340
n342--staccatissimo--1,staccatissimo,derive,n342
n346--staccatissimo--1,staccatissimo,derive,n346
n350--tuplet--start--1,tuplet,stamp,n350
n352--slur--start--1,slur,stamp,n352
n355--tuplet--stop--1,tuplet,stamp,n355
n357--tuplet--start--1,tuplet,stamp,n357
n362--tuplet--stop--1,tuplet,stamp,n362
n365--tuplet--start--1,tuplet,stamp,n365
n367--slur--stop--1,slur,stamp,n367
n370--tuplet--stop--1,tuplet,stamp,n370
md-1-13-1-1,dynamics,md,1
md-1-13-2-1,words,md,2
md-1-13-2-2,wedge,md,2
md-1-13-2-3,wedge,md,2
n372--staccatissimo--1,staccatissimo,derive,n372
n372--strong-accent--1,strong-accent,derive,n372
n375--tuplet--start--1,tuplet,stamp,n375
n377--tuplet--stop--1,tuplet,stamp,n377
n378--tuplet--start--1,tuplet,stamp,n378
n380--tuplet--stop--1,tuplet,stamp,n380
n381--tuplet--start--1,tuplet,stamp,n381
n383--tuplet--stop--1,tuplet,stamp,n383
md-1-14-1-1,dynamics,md,1
n397--staccatissimo--1,staccatissimo,derive,n397
n399--staccatissimo--1,staccatissimo,derive,n399
n403--tuplet--start--1,tuplet,stamp,n403
n406--slur--start--1,slur,stamp,n406
n409--tuplet--stop--1,tuplet,stamp,n409
n412--tuplet--start--1,tuplet,stamp,n412
n418--tuplet--stop--1,tuplet,stamp,n418
n421--tuplet--start--1,tuplet,stamp,n421
n424--slur--stop--1,slur,stamp,n424
n427--tuplet--stop--1,tuplet,stamp,n427
md-1-15-2-1,words,md,2
md-1-15-2-2,wedge,md,2
md-1-15-2-3,wedge,md,2
n430--staccatissimo--1,staccatissimo,derive,n430
n430--strong-accent--1,strong-accent,derive,n430
n433--tuplet--start--1,tuplet,stamp,n433
n435--tuplet--stop--1,tuplet,stamp,n435
n436--tuplet--start--1,tuplet,stamp,n436
n438--tuplet--stop--1,tuplet,stamp,n438
n439--tuplet--start--1,tuplet,stamp,n439
n441--tuplet--stop--1,tuplet,stamp,n441
md-1-16-1-1,dynamics,md,1
n455--staccatissimo--1,staccatissimo,derive,n455
n456--tuplet--start--1,tuplet,stamp,n456
n457--slur--start--1,slur,stamp,n457
n458--tuplet--stop--1,tuplet,stamp,n458
n459--tuplet--start--1,tuplet,stamp,n459
n461--tuplet--stop--1,tuplet,stamp,n461
n462--tuplet--start--1,tuplet,stamp,n462
n464--tuplet--stop--1,tuplet,stamp,n464
n465--staccatissimo--1,staccatissimo,derive,n465
n469--slur--start--1,slur,stamp,n469
n479--tuplet--start--1,tuplet,stamp,n479
n481--tuplet--stop--1,tuplet,stamp,n481
n482--tuplet--start--1,tuplet,stamp,n482
n484--tuplet--stop--1,tuplet,stamp,n484
n485--tuplet--start--1,tuplet,stamp,n485
n487--tuplet--stop--1,tuplet,stamp,n487
n488--tuplet--start--1,tuplet,stamp,n488
n490--tuplet--stop--1,tuplet,stamp,n490
n503--tuplet--start--1,tuplet,stamp,n503
n505--tuplet--stop--1,tuplet,stamp,n505
n505--slur--stop--1,slur,stamp,n505
n506--tuplet--start--1,tuplet,stamp,n506
n508--tuplet--stop--1,tuplet,stamp,n508
n509--tuplet--start--1,tuplet,stamp,n509
n511--tuplet--stop--1,tuplet,stamp,n511
n512--tuplet--start--1,tuplet,stamp,n512
n512--slur--start--1,slur,stamp,n512
n514--tuplet--stop--1,tuplet,stamp,n514
n515--slur--start--1,slur,stamp,n515
n516--tuplet--start--1,tuplet,stamp,n516
n516--slur--stop--1,slur,stamp,n516
n517--tuplet--stop--1,tuplet,stamp,n517
n519--slur--stop--1,slur,stamp,n519
n519--staccato--1,staccato,derive,n519
n521--accent--1,accent,derive,n521
n525--slur--start--1,slur,stamp,n525
n528--slur--stop--1,slur,stamp,n528
n528--staccatissimo--1,staccatissimo,derive,n528
n531--slur--stop--1,slur,stamp,n531
n531--staccatissimo--1,staccatissimo,derive,n531
n533--tuplet--start--1,tuplet,stamp,n533
n533--slur--start--1,slur,stamp,n533
n533--accent--1,accent,derive,n533
n539--tuplet--stop--1,tuplet,stamp,n539
n542--tuplet--start--1,tuplet,stamp,n542
n548--tuplet--stop--1,tuplet,stamp,n548
n551--tuplet--start--1,tuplet,stamp,n551
n557--tuplet--stop--1,tuplet,stamp,n557
md-1-20-2-1,wedge,md,2
n560--tuplet--start--1,tuplet,stamp,n560
n566--tuplet--stop--1,tuplet,stamp,n566
n569--tuplet--start--1,tuplet,stamp,n569
n575--tuplet--stop--1,tuplet,stamp,n575
n578--tuplet--start--1,tuplet,stamp,n578
n584--tuplet--stop--1,tuplet,stamp,n584
n584--slur--stop--1,slur,stamp,n584
n587--tuplet--start--1,tuplet,stamp,n587
n593--tuplet--stop--1,tuplet,stamp,n593
md-1-21-2-1,wedge,md,2
n599--slur--start--1,slur,stamp,n599
n599--accent--1,accent,derive,n599
n601--slur--stop--1,slur,stamp,n601
n604--slur--start--1,slur,stamp,n604
n604--accent--1,accent,derive,n604
n606--slur--stop--1,slur,stamp,n606
n608--tuplet--start--1,tuplet,stamp,n608
n608--slur--start--1,slur,stamp,n608
n610--tuplet--stop--1,tuplet,stamp,n610
n610--slur--stop--1,slur,stamp,n610
n611--tuplet--start--1,tuplet,stamp,n611
n611--slur--start--1,slur,stamp,n611
n613--tuplet--stop--1,tuplet,stamp,n613
n613--slur--stop--1,slur,stamp,n613
n614--tuplet--start--1,tuplet,stamp,n614
n614--slur--start--1,slur,stamp,n614
n616--tuplet--stop--1,tuplet,stamp,n616
n616--slur--stop--1,slur,stamp,n616
n617--tuplet--start--1,tuplet,stamp,n617
n617--slur--start--1,slur,stamp,n617
n619--tuplet--stop--1,tuplet,stamp,n619
n619--slur--stop--1,slur,stamp,n619
md-1-22-1-1,words,md,1
n620--tuplet--start--1,tuplet,stamp,n620
n621--slur--start--1,slur,stamp,n621
n621--staccato--1,staccato,derive,n621
n623--tuplet--stop--1,tuplet,stamp,n623
n623--staccato--1,staccato,derive,n623
n625--tuplet--start--1,tuplet,stamp,n625
n625--staccato--1,staccato,derive,n625
n627--staccato--1,staccato,derive,n627
n629--tuplet--stop--1,tuplet,stamp,n629
n629--slur--stop--1,slur,stamp,n629
n629--staccato--1,staccato,derive,n629
n631--tuplet--start--1,tuplet,stamp,n631
n631--slur--start--1,slur,stamp,n631
n633--tuplet--stop--1,tuplet,stamp,n633
n633--slur--stop--1,slur,stamp,n633
n634--tuplet--start--1,tuplet,stamp,n634
n634--slur--start--1,slur,stamp,n634
n637--tuplet--stop--1,tuplet,stamp,n637
n638--tuplet--start--1,tuplet,stamp,n638
n641--tuplet--stop--1,tuplet,stamp,n641
n642--tuplet--start--1,tuplet,stamp,n642
n645--tuplet--stop--1,tuplet,stamp,n645
n647--tuplet--start--1,tuplet,stamp,n647
n650--tuplet--stop--1,tuplet,stamp,n650
n651--tuplet--start--1,tuplet,stamp,n651
n654--tuplet--stop--1,tuplet,stamp,n654
n655--tuplet--start--1,tuplet,stamp,n655
n658--tuplet--stop--1,tuplet,stamp,n658
n659--tuplet--start--1,tuplet,stamp,n659
n661--slur--stop--1,slur,stamp,n661
n662--tuplet--stop--1,tuplet,stamp,n662
n664--slur--start--1,slur,stamp,n664
n664--accent--1,accent,derive,n664
n666--slur--stop--1,slur,stamp,n666
n669--slur--start--1,slur,stamp,n669
n669--accent--1,accent,derive,n669
n671--slur--stop--1,slur,stamp,n671
n673--tuplet--start--1,tuplet,stamp,n673
n673--slur--start--1,slur,stamp,n673
n675--tuplet--stop--1,tuplet,stamp,n675
n675--slur--stop--1,slur,stamp,n675
n676--tuplet--start--1,tuplet,stamp,n676
n676--slur--start--1,slur,stamp,n676
n678--tuplet--stop--1,tuplet,stamp,n678
n678--slur--stop--1,slur,stamp,n678
n679--tuplet--start--1,tuplet,stamp,n679
n679--slur--start--1,slur,stamp,n679
n681--tuplet--stop--1,tuplet,stamp,n681
n681--slur--stop--1,slur,stamp,n681
n682--tuplet--start--1,tuplet,stamp,n682
n682--slur--start--1,slur,stamp,n682
n684--tuplet--stop--1,tuplet,stamp,n684
n684--slur--stop--1,slur,stamp,n684
n685--tuplet--start--1,tuplet,stamp,n685
n686--slur--start--1,slur,stamp,n686
n686--staccato--1,staccato,derive,n686
n688--tuplet--stop--1,tuplet,stamp,n688
n688--staccato--1,staccato,derive,n688
n690--tuplet--start--1,tuplet,stamp,n690
n690--staccato--1,staccato,derive,n690
n692--staccato--1,staccato,derive,n692
n694--tuplet--stop--1,tuplet,stamp,n694
n694--slur--stop--1,slur,stamp,n694
n694--staccato--1,staccato,derive,n694
n696--tuplet--start--1,tuplet,stamp,n696
n696--slur--start--1,slur,stamp,n696
n698--tuplet--stop--1,tuplet,stamp,n698
n698--slur--stop--1,slur,stamp,n698
n699--tuplet--start--1,tuplet,stamp,n699
n699--slur--start--1,slur,stamp,n699
n702--tuplet--stop--1,tuplet,stamp,n702
n703--tuplet--start--1,tuplet,stamp,n703
n706--tuplet--stop--1,tuplet,stamp,n706
n707--tuplet--start--1,tuplet,stamp,n707
n710--tuplet--stop--1,tuplet,stamp,n710
n710--slur--stop--1,slur,stamp,n710
md-1-26-1-1,wedge,md,1
md-1-26-1-2,wedge,md,1
md-1-26-2-1,wedge,md,2
md-1-26-2-2,wedge,md,2
n712--slur--start--1,slur,stamp,n712
n712--accent--1,accent,derive,n712
n714--slur--stop--1,slur,stamp,n714
n717--slur--start--1,slur,stamp,n717
n717--accent--1,accent,derive,n717
n719--slur--stop--1,slur,stamp,n719
n721--tuplet--start--1,tuplet,stamp,n721
n721--slur--start--1,slur,stamp,n721
n723--tuplet--stop--1,tuplet,stamp,n723
n723--slur--stop--1,slur,stamp,n723
n724--tuplet--start--1,tuplet,stamp,n724
n724--slur--start--1,slur,stamp,n724
n726--tuplet--stop--1,tuplet,stamp,n726
n726--slur--stop--1,slur,stamp,n726
n727--tuplet--start--1,tuplet,stamp,n727
n727--slur--start--1,slur,stamp,n727
n729--tuplet--stop--1,tuplet,stamp,n729
n729--slur--stop--1,slur,stamp,n729
n730--tuplet--start--1,tuplet,stamp,n730
n730--slur--start--1,slur,stamp,n730
n732--tuplet--stop--1,tuplet,stamp,n732
n732--slur--stop--1,slur,stamp,n732
n733--tuplet--start--1,tuplet,stamp,n733
n734--slur--start--1,slur,stamp,n734
n734--staccato--1,staccato,derive,n734
n736--tuplet--stop--1,tuplet,stamp,n736
n736--staccato--1,staccato,derive,n736
n738--tuplet--start--1,tuplet,stamp,n738
n738--staccato--1,staccato,derive,n738
n740--staccato--1,staccato,derive,n740
n742--tuplet--stop--1,tuplet,stamp,n742
n742--slur--stop--1,slur,stamp,n742
n742--staccato--1,staccato,derive,n742
n744--tuplet--start--1,tuplet,stamp,n744
n744--slur--start--1,slur,stamp,n744
n746--tuplet--stop--1,tuplet,stamp,n746
n746--slur--stop--1,slur,stamp,n746
n747--tuplet--start--1,tuplet,stamp,n747
n747--slur--start--1,slur,stamp,n747
n750--tuplet--stop--1,tuplet,stamp,n750
n751--tuplet--start--1,tuplet,stamp,n751
n754--tuplet--stop--1,tuplet,stamp,n754
n755--tuplet--start--1,tuplet,stamp,n755
n758--tuplet--stop--1,tuplet,stamp,n758
n758--slur--stop--1,slur,stamp,n758
md-1-28-1-1,octave-shift,md,1
md-1-28-1-2,wedge,md,1
md-1-28-1-3,wedge,md,1
md-1-28-2-1,wedge,md,2
md-1-28-2-2,wedge,md,2
n760--slur--start--1,slur,stamp,n760
n760--accent--1,accent,derive,n760
n762--slur--stop--1,slur,stamp,n762
n765--slur--start--1,slur,stamp,n765
n765--accent--1,accent,derive,n765
n767--slur--stop--1,slur,stamp,n767
n769--tuplet--start--1,tuplet,stamp,n769
n769--slur--start--1,slur,stamp,n769
n771--tuplet--stop--1,tuplet,stamp,n771
n771--slur--stop--1,slur,stamp,n771
n772--tuplet--start--1,tuplet,stamp,n772
n772--slur--start--1,slur,stamp,n772
n774--tuplet--stop--1,tuplet,stamp,n774
n774--slur--stop--1,slur,stamp,n774
n775--tuplet--start--1,tuplet,stamp,n775
n775--slur--start--1,slur,stamp,n775
n777--tuplet--stop--1,tuplet,stamp,n777
n777--slur--stop--1,slur,stamp,n777
n778--tuplet--start--1,tuplet,stamp,n778
n778--slur--start--1,slur,stamp,n778
n780--tuplet--stop--1,tuplet,stamp,n780
n780--slur--stop--1,slur,stamp,n780
md-1-29-1-1,wedge,md,1
n782--slur--start--1,slur,stamp,n782
n782--accent--1,accent,derive,n782
n784--slur--stop--1,slur,stamp,n784
n786--tuplet--start--1,tuplet,stamp,n786
n790--tuplet--stop--1,tuplet,stamp,n790
n792--tuplet--start--1,tuplet,stamp,n792
n792--slur--start--1,slur,stamp,n792
n794--tuplet--stop--1,tuplet,stamp,n794
n794--slur--stop--1,slur,stamp,n794
n795--tuplet--start--1,tuplet,stamp,n795
n795--slur--start--1,slur,stamp,n795
n797--tuplet--stop--1,tuplet,stamp,n797
n797--slur--stop--1,slur,stamp,n797
n798--tuplet--start--1,tuplet,stamp,n798
n798--slur--start--1,slur,stamp,n798
n800--tuplet--stop--1,tuplet,stamp,n800
n800--slur--stop--1,slur,stamp,n800
n801--tuplet--start--1,tuplet,stamp,n801
n801--slur--start--1,slur,stamp,n801
n803--tuplet--stop--1,tuplet,stamp,n803
n803--slur--stop--1,slur,stamp,n803
md-1-30-1-1,wedge,md,1
n810--tuplet--start--1,tuplet,stamp,n810
n812--tuplet--stop--1,tuplet,stamp,n812
n813--tuplet--start--1,tuplet,stamp,n813
n815--tuplet--stop--1,tuplet,stamp,n815
n816--tuplet--start--1,tuplet,stamp,n816
n818--tuplet--stop--1,tuplet,stamp,n818
n819--tuplet--start--1,tuplet,stamp,n819
n821--tuplet--stop--1,tuplet,stamp,n821
md-1-31-1-1,dynamics,md,1
md-1-31-1-2,pedal,md,1
md-1-31-1-3,pedal,md,1
n824--tie--1,tie,derive,n824
n824--tied--start--1,tied,stamp,n824
n824--accent--1,accent,derive,n824
n825--tie--1,tie,derive,n825
n825--tied--start--1,tied,stamp,n825
n826--tuplet--start--1,tuplet,stamp,n826
n828--tuplet--stop--1,tuplet,stamp,n828
n829--tuplet--start--1,tuplet,stamp,n829
n831--tuplet--stop--1,tuplet,stamp,n831
n832--tuplet--start--1,tuplet,stamp,n832
n834--tuplet--stop--1,tuplet,stamp,n834
n835--tuplet--start--1,tuplet,stamp,n835
n837--tuplet--stop--1,tuplet,stamp,n837
md-1-32-1-1,pedal,md,1
md-1-32-1-2,pedal,md,1
n838--tie--1,tie,derive,n838
n838--tied--stop--1,tied,stamp,n838
n839--tie--1,tie,derive,n839
n839--tied--stop--1,tied,stamp,n839
n840--slur--start--1,slur,stamp,n840
n844--slur--stop--1,slur,stamp,n844
n846--tuplet--start--1,tuplet,stamp,n846
n848--tuplet--stop--1,tuplet,stamp,n848
n849--tuplet--start--1,tuplet,stamp,n849
n851--tuplet--stop--1,tuplet,stamp,n851
n852--tuplet--start--1,tuplet,stamp,n852
n854--tuplet--stop--1,tuplet,stamp,n854
n855--tuplet--start--1,tuplet,stamp,n855
n857--tuplet--stop--1,tuplet,stamp,n857
md-1-33-1-1,pedal,md,1
md-1-33-1-2,pedal,md,1
n858--accent--1,accent,derive,n858
n862--staccatissimo--1,staccatissimo,derive,n862
n865--tuplet--start--1,tuplet,stamp,n865
n867--tuplet--stop--1,tuplet,stamp,n867
n868--tuplet--start--1,tuplet,stamp,n868
n870--tuplet--stop--1,tuplet,stamp,n870
n871--tuplet--start--1,tuplet,stamp,n871
n873--tuplet--stop--1,tuplet,stamp,n873
n874--tuplet--start--1,tuplet,stamp,n874
n876--tuplet--stop--1,tuplet,stamp,n876
md-1-34-1-1,pedal,md,1
md-1-34-1-2,octave-shift,md,1
md-1-34-1-3,pedal,md,1
n883--tuplet--start--1,tuplet,stamp,n883
n885--tuplet--stop--1,tuplet,stamp,n885
n886--tuplet--start--1,tuplet,stamp,n886
n888--tuplet--stop--1,tuplet,stamp,n888
n889--tuplet--start--1,tuplet,stamp,n889
n891--tuplet--stop--1,tuplet,stamp,n891
n892--tuplet--start--1,tuplet,stamp,n892
n894--tuplet--stop--1,tuplet,stamp,n894
md-1-35-1-1,pedal,md,1
md-1-35-1-2,wedge,md,1
md-1-35-1-3,pedal,md,1
md-1-35-1-4,wedge,md,1
n897--tie--1,tie,derive,n897
n897--tied--start--1,tied,stamp,n897
n897--accent--1,accent,derive,n897
n898--tie--1,tie,derive,n898
n898--tied--start--1,tied,stamp,n898
n899--tuplet--start--1,tuplet,stamp,n899
n901--tuplet--stop--1,tuplet,stamp,n901
n902--tuplet--start--1,tuplet,stamp,n902
n904--tuplet--stop--1,tuplet,stamp,n904
n905--tuplet--start--1,tuplet,stamp,n905
n907--tuplet--stop--1,tuplet,stamp,n907
n908--tuplet--start--1,tuplet,stamp,n908
n910--tuplet--stop--1,tuplet,stamp,n910
n911--tie--1,tie,derive,n911
n911--tied--stop--1,tied,stamp,n911
n912--tie--1,tie,derive,n912
n912--tied--stop--1,tied,stamp,n912
n913--slur--start--1,slur,stamp,n913
n913--staccato--1,staccato,derive,n913
n915--staccato--1,staccato,derive,n915
n917--slur--stop--1,slur,stamp,n917
n917--staccato--1,staccato,derive,n917
n919--tuplet--start--1,tuplet,stamp,n919
n921--tuplet--stop--1,tuplet,stamp,n921
n922--tuplet--start--1,tuplet,stamp,n922
n924--tuplet--stop--1,tuplet,stamp,n924
n925--tuplet--start--1,tuplet,stamp,n925
n927--tuplet--stop--1,tuplet,stamp,n927
n928--tuplet--start--1,tuplet,stamp,n928
