note_id,original_id,bar,voice,staff,ordinal
mn-2-6-2-16,n70,2,6,2,16
mn-2-6-2-17,n71,2,6,2,17
mn-2-6-2-18,n72,2,6,2,18
mn-3-1-1-1,n73,3,1,1,1
mn-3-1-1-2,n74,3,1,1,2
mn-3-1-1-3,n75,3,1,1,3
mn-3-1-1-4,n76,3,1,1,4
mn-3-1-1-5,n77,3,1,1,5
mn-3-1-1-6,n78,3,1,1,6
mn-3-1-1-7,n79,3,1,1,7
mn-3-1-1-8,n80,3,1,1,8
mn-3-1-1-9,n81,3,1,1,9
mn-3-1-1-10,n82,3,1,1,10
mn-3-2-1-1,n83,3,2,1,1
mn-3-2-1-2,n84,3,2,1,2
mn-3-2-1-3,n85,3,2,1,3
mn-3-2-1-4,n86,3,2,1,4
mn-3-5-2-1,n87,3,5,2,1
mn-3-5-2-2,n88,3,5,2,2
mn-3-5-2-3,n89,3,5,2,3
mn-3-5-2-4,n90,3,5,2,4
mn-3-5-2-5,n91,3,5,2,5
mn-3-5-2-6,n92,3,5,2,6
mn-3-5-2-7,n93,3,5,2,7
mn-3-5-2-8,n94,3,5,2,8
mn-3-5-2-9,n95,3,5,2,9
mn-3-6-2-1,n96,3,6,2,1
mn-3-6-2-2,n97,3,6,2,2
mn-3-6-2-3,n98,3,6,2,3
mn-3-6-2-4,n99,3,6,2,4
mn-3-6-2-5,n100,3,6,2,5
mn-3-6-2-6,n101,3,6,2,6
mn-3-6-2-7,n102,3,6,2,7
mn-3-6-2-8,n103,3,6,2,8
mn-3-6-2-9,n104,3,6,2,9
mn-3-6-2-10,n105,3,6,2,10
mn-3-6-2-11,n106,3,6,2,11
mn-3-6-2-12,n107,3,6,2,12
mn-3-6-2-13,n108,3,6,2,13
mn-3-6-2-14,n109,3,6,2,14
mn-3-6-2-15,n110,3,6,2,15
mn-3-6-2-16,n111,3,6,2,16
mn-3-6-2-17,n112,3,6,2,17
mn-3-6-2-18,n113,3,6,2,18
mn-4-1-1-1,n114,4,1,1,1
mn-4-1-1-2,n115,4,1,1,2
mn-4-1-1-3,n116,4,1,1,3
mn-4-1-1-4,n117,4,1,1,4
mn-4-1-1-5,n118,4,1,1,5
mn-4-1-1-6,n119,4,1,1,6
mn-4-1-1-7,n120,4,1,1,7
mn-4-1-1-8,n121,4,1,1,8
mn-4-1-1-9,n122,4,1,1,9
mn-4-1-1-10,n123,4,1,1,10
mn-4-1-1-11,n124,4,1,1,11
mn-4-1-1-12,n125,4,1,1,12
mn-4-1-1-13,n126,4,1,1,13
mn-4-5-2-1,n127,4,5,2,1
mn-4-5-2-2,n128,4,5,2,2
mn-4-5-2-3,n129,4,5,2,3
mn-4-5-2-4,n130,4,5,2,4
mn-4-5-2-5,n131,4,5,2,5
mn-4-5-2-6,n132,4,5,2,6
mn-4-5-2-7,n133,4,5,2,7
mn-4-5-2-8,n134,4,5,2,8
mn-4-5-2-9,n135,4,5,2,9
mn-4-6-2-1,n136,4,6,2,1
mn-4-6-2-2,n137,4,6,2,2
mn-4-6-2-3,n138,4,6,2,3
mn-4-6-2-4,n139,4,6,2,4
mn-4-6-2-5,n140,4,6,2,5
mn-4-6-2-6,n141,4,6,2,6
mn-4-6-2-7,n142,4,6,2,7
mn-4-6-2-8,n143,4,6,2,8
mn-4-6-2-9,n144,4,6,2,9
mn-4-6-2-10,n145,4,6,2,10
mn-4-6-2-11,n146,4,6,2,11
mn-4-6-2-12,n147,4,6,2,12
mn-4-6-2-13,n148,4,6,2,13
mn-4-6-2-14,n149,4,6,2,14
mn-4-6-2-15,n150,4,6,2,15
mn-4-6-2-16,n151,4,6,2,16
mn-4-6-2-17,n152,4,6,2,17
mn-4-6-2-18,n153,4,6,2,18
mn-4-6-2-19,n154,4,6,2,19
mn-4-6-2-20,n155,4,6,2,20
mn-4-6-2-21,n156,4,6,2,21
mn-4-6-2-22,n157,4,6,2,22
mn-4-6-2-23,n158,4,6,2,23
mn-4-6-2-24,n159,4,6,2,24
mn-4-6-2-25,n160,4,6,2,25
mn-4-6-2-26,n161,4,6,2,26
mn-4-6-2-27,n162,4,6,2,27
mn-5-1-1-1,n163,5,1,1,1
mn-5-1-1-2,n164,5,1,1,2
mn-5-1-1-3,n165,5,1,1,3
mn-5-1-1-4,n166,5,1,1,4
mn-5-1-1-5,n167,5,1,1,5
mn-5-1-1-6,n168,5,1,1,6
mn-5-1-1-7,n169,5,1,1,7
mn-5-1-1-8,n170,5,1,1,8
mn-5-5-2-1,n171,5,5,2,1
mn-5-5-2-2,n172,5,5,2,2
mn-5-5-2-3,n173,5,5,2,3
mn-5-5-2-4,n174,5,5,2,4
mn-5-5-2-5,n175,5,5,2,5
mn-5-5-2-6,n176,5,5,2,6
mn-5-5-2-7,n177,5,5,2,7
mn-5-5-2-8,n178,5,5,2,8
mn-5-5-2-9,n179,5,5,2,9
mn-5-6-2-1,n180,5,6,2,1
mn-5-6-2-2,n181,5,6,2,2
mn-5-6-2-3,n182,5,6,2,3
mn-5-6-2-4,n183,5,6,2,4
mn-5-6-2-5,n184,5,6,2,5
mn-5-6-2-6,n185,5,6,2,6
mn-5-6-2-7,n186,5,6,2,7
mn-5-6-2-8,n187,5,6,2,8
mn-5-6-2-9,n188,5,6,2,9
mn-5-6-2-10,n189,5,6,2,10
mn-5-6-2-11,n190,5,6,2,11
mn-5-6-2-12,n191,5,6,2,12
mn-6-1-1-1,n192,6,1,1,1
mn-6-1-1-2,n193,6,1,1,2
mn-6-1-1-3,n194,6,1,1,3
mn-6-1-1-4,n195,6,1,1,4
mn-6-1-1-5,n196,6,1,1,5
mn-6-1-1-6,n197,6,1,1,6
mn-6-1-1-7,n198,6,1,1,7
mn-6-5-2-1,n199,6,5,2,1
mn-6-5-2-2,n200,6,5,2,2
mn-6-5-2-3,n201,6,5,2,3
mn-6-5-2-4,n202,6,5,2,4
mn-6-5-2-5,n203,6,5,2,5
mn-6-5-2-6,n204,6,5,2,6
mn-6-5-2-7,n205,6,5,2,7
mn-6-5-2-8,n206,6,5,2,8
mn-6-5-2-9,n207,6,5,2,9
mn-6-6-2-1,n208,6,6,2,1
mn-6-6-2-2,n209,6,6,2,2
mn-6-6-2-3,n210,6,6,2,3
mn-6-6-2-4,n211,6,6,2,4
mn-6-6-2-5,n212,6,6,2,5
mn-6-6-2-6,n213,6,6,2,6
mn-6-6-2-7,n214,6,6,2,7
mn-6-6-2-8,n215,6,6,2,8
mn-6-6-2-9,n216,6,6,2,9
mn-6-6-2-10,n217,6,6,2,10
mn-6-6-2-11,n218,6,6,2,11
mn-6-6-2-12,n219,6,6,2,12
mn-6-6-2-13,n220,6,6,2,13
mn-6-6-2-14,n221,6,6,2,14
mn-6-6-2-15,n222,6,6,2,15
mn-6-6-2-16,n223,6,6,2,16
mn-7-1-1-1,n224,7,1,1,1
mn-7-1-1-2,n225,7,1,1,2
mn-7-1-1-3,n226,7,1,1,3
mn-7-1-1-4,n227,7,1,1,4
mn-7-1-1-5,n228,7,1,1,5
mn-7-1-1-6,n229,7,1,1,6
mn-7-1-1-7,n230,7,1,1,7
mn-7-5-2-1,n231,7,5,2,1
mn-7-5-2-2,n232,7,5,2,2
mn-7-5-2-3,n233,7,5,2,3
mn-7-5-2-4,n234,7,5,2,4
mn-7-5-2-5,n235,7,5,2,5
mn-7-5-2-6,n236,7,5,2,6
mn-7-5-2-7,n237,7,5,2,7
mn-7-5-2-8,n238,7,5,2,8
mn-7-5-2-9,n239,7,5,2,9
mn-7-6-2-1,n240,7,6,2,1
mn-7-6-2-2,n241,7,6,2,2
mn-7-6-2-3,n242,7,6,2,3
mn-7-6-2-4,n243,7,6,2,4
mn-7-6-2-5,n244,7,6,2,5
mn-7-6-2-6,n245,7,6,2,6
mn-7-6-2-7,n246,7,6,2,7
mn-7-6-2-8,n247,7,6,2,8
mn-7-6-2-9,n248,7,6,2,9
mn-7-6-2-10,n249,7,6,2,10
mn-7-6-2-11,n250,7,6,2,11
mn-7-6-2-12,n251,7,6,2,12
mn-7-6-2-13,n252,7,6,2,13
mn-7-6-2-14,n253,7,6,2,14
mn-7-6-2-15,n254,7,6,2,15
mn-7-6-2-16,n255,7,6,2,16
mn-7-6-2-17,n256,7,6,2,17
mn-7-6-2-18,n257,7,6,2,18
mn-8-1-1-1,n258,8,1,1,1
mn-8-1-1-2,n259,8,1,1,2
mn-8-1-1-3,n260,8,1,1,3
mn-8-1-1-4,n261,8,1,1,4
mn-8-1-1-5,n262,8,1,1,5
mn-8-1-1-6,n263,8,1,1,6
mn-8-1-1-7,n264,8,1,1,7
mn-8-1-1-8,n265,8,1,1,8
mn-8-2-1-1,n266,8,2,1,1
mn-8-2-1-2,n267,8,2,1,2
mn-8-2-1-3,n268,8,2,1,3
mn-8-2-1-4,n269,8,2,1,4
mn-8-2-1-5,n270,8,2,1,5
mn-8-5-2-1,n271,8,5,2,1
mn-8-5-2-2,n272,8,5,2,2
mn-8-5-2-3,n273,8,5,2,3
mn-8-5-2-4,n274,8,5,2,4
mn-8-5-2-5,n275,8,5,2,5
mn-8-5-2-6,n276,8,5,2,6
mn-8-5-2-7,n277,8,5,2,7
mn-8-5-2-8,n278,8,5,2,8
mn-8-5-2-9,n279,8,5,2,9
mn-8-5-2-10,n280,8,5,2,10
mn-8-5-2-11,n281,8,5,2,11
mn-8-5-2-12,n282,8,5,2,12
mn-8-5-2-13,n283,8,5,2,13
mn-8-5-2-14,n284,8,5,2,14
mn-8-5-2-15,n285,8,5,2,15
mn-8-5-2-16,n286,8,5,2,16
mn-8-5-2-17,n287,8,5,2,17
mn-8-5-2-18,n288,8,5,2,18
mn-8-6-2-1,n289,8,6,2,1
mn-8-6-2-2,n290,8,6,2,2
mn-8-6-2-3,n291,8,6,2,3
mn-8-6-2-4,n292,8,6,2,4
mn-8-6-2-5,n293,8,6,2,5
mn-8-6-2-6,n294,8,6,2,6
mn-8-6-2-7,n295,8,6,2,7
mn-8-6-2-8,n296,8,6,2,8
mn-8-6-2-9,n297,8,6,2,9
mn-9-1-1-1,n298,9,1,1,1
mn-9-1-1-2,n299,9,1,1,2
mn-9-1-1-3,n300,9,1,1,3
mn-9-1-1-4,n301,9,1,1,4
mn-9-1-1-5,n302,9,1,1,5
mn-9-1-1-6,n303,9,1,1,6
mn-9-1-1-7,n304,9,1,1,7
mn-9-1-1-8,n305,9,1,1,8
mn-9-1-1-9,n306,9,1,1,9
mn-9-2-1-1,n307,9,2,1,1
mn-9-2-1-2,n308,9,2,1,2
mn-9-5-2-1,n309,9,5,2,1
mn-9-5-2-2,n310,9,5,2,2
mn-9-5-2-3,n311,9,5,2,3
mn-9-5-2-4,n312,9,5,2,4
mn-9-5-2-5,n313,9,5,2,5
mn-9-5-2-6,n314,9,5,2,6
mn-9-6-2-1,n315,9,6,2,1
mn-9-6-2-2,n316,9,6,2,2
mn-10-1-1-1,n317,10,1,1,1
mn-10-1-1-2,n318,10,1,1,2
mn-10-1-1-3,n319,10,1,1,3
mn-10-1-1-4,n320,10,1,1,4
mn-10-1-1-5,n321,10,1,1,5
mn-10-1-1-6,n322,10,1,1,6
mn-10-1-2-1,n323,10,1,2,1
mn-10-1-2-2,n324,10,1,2,2
mn-10-1-2-3,n325,10,1,2,3
mn-10-2-2-1,n326,10,2,2,1
mn-10-2-2-2,n327,10,2,2,2
mn-10-4-1-1,n328,10,4,1,1
mn-10-4-1-2,n329,10,4,1,2
mn-10-4-1-3,n330,10,4,1,3
mn-10-4-1-4,n331,10,4,1,4
mn-10-4-1-5,n332,10,4,1,5
mn-10-4-1-6,n333,10,4,1,6
mn-10-4-1-7,n334,10,4,1,7
mn-10-4-1-8,n335,10,4,1,8
mn-10-4-2-1,n336,10,4,2,1
mn-10-4-2-2,n337,10,4,2,2
mn-10-5-2-1,n338,10,5,2,1
mn-10-5-2-2,n339,10,5,2,2
mn-10-5-2-3,n340,10,5,2,3
mn-10-5-2-4,n341,10,5,2,4
mn-10-5-2-5,n342,10,5,2,5
mn-10-5-2-6,n343,10,5,2,6
mn-10-6-2-1,n344,10,6,2,1
mn-10-6-2-2,n345,10,6,2,2
mn-11-1-2-1,n346,11,1,2,1
mn-11-1-2-2,n347,11,1,2,2
mn-11-1-2-3,n348,11,1,2,3
mn-11-1-2-4,n349,11,1,2,4
mn-11-1-2-5,n350,11,1,2,5
mn-11-1-2-6,n351,11,1,2,6
mn-11-1-2-7,n352,11,1,2,7
mn-11-1-2-8,n353,11,1,2,8
mn-11-1-2-9,n354,11,1,2,9
mn-11-1-2-10,n355,11,1,2,10
mn-11-5-2-1,n356,11,5,2,1
mn-11-5-2-2,n357,11,5,2,2
mn-11-5-2-3,n358,11,5,2,3
mn-11-5-2-4,n359,11,5,2,4
mn-11-5-2-5,n360,11,5,2,5
mn-11-5-2-6,n361,11,5,2,6
mn-11-5-2-7,n362,11,5,2,7
mn-11-5-2-8,n363,11,5,2,8
mn-11-5-2-9,n364,11,5,2,9
mn-11-5-2-10,n365,11,5,2,10
mn-11-5-2-11,n366,11,5,2,11
mn-11-5-2-12,n367,11,5,2,12
mn-12-1-2-1,n368,12,1,2,1
mn-12-1-2-2,n369,12,1,2,2
mn-12-1-2-3,n370,12,1,2,3
mn-12-1-2-4,n371,12,1,2,4
mn-12-1-1-1,n372,12,1,1,1
mn-12-1-2-5,n373,12,1,2,5
mn-12-1-2-6,n374,12,1,2,6
mn-12-1-1-2,n375,12,1,1,2
mn-12-5-2-1,n376,12,5,2,1
mn-12-5-2-2,n377,12,5,2,2
mn-12-5-2-3,n378,12,5,2,3
mn-12-5-2-4,n379,12,5,2,4
mn-12-5-2-5,n380,12,5,2,5
mn-12-5-2-6,r1,12,5,2,6
mn-12-5-2-7,r2,12,5,2,7
mn-13-1-1-1,n381,13,1,1,1
mn-13-1-1-2,n382,13,1,1,2
mn-13-1-1-3,n383,13,1,1,3
mn-13-1-1-4,n384,13,1,1,4
mn-13-1-1-5,n385,13,1,1,5
mn-13-1-1-6,n386,13,1,1,6
mn-13-1-1-7,n387,13,1,1,7
mn-13-1-1-8,n388,13,1,1,8
mn-13-1-1-9,n389,13,1,1,9
mn-13-1-1-10,n390,13,1,1,10
mn-13-1-1-11,n391,13,1,1,11
mn-13-1-1-12,n392,13,1,1,12
mn-13-1-1-13,n393,13,1,1,13
mn-13-1-1-14,n394,13,1,1,14
mn-13-1-1-15,n395,13,1,1,15
mn-13-3-2-1,n396,13,3,2,1
mn-13-3-2-2,n397,13,3,2,2
mn-13-3-2-3,n398,13,3,2,3
mn-13-3-2-4,n399,13,3,2,4
mn-13-3-2-5,n400,13,3,2,5
mn-13-3-1-1,n401,13,3,1,1
mn-13-3-1-2,n402,13,3,1,2
mn-13-3-1-3,n403,13,3,1,3
mn-13-3-1-4,n404,13,3,1,4
mn-13-3-1-5,n405,13,3,1,5
mn-13-5-2-1,n406,13,5,2,1
mn-13-5-2-2,n407,13,5,2,2
mn-13-5-2-3,n408,13,5,2,3
mn-13-5-2-4,n409,13,5,2,4
mn-13-5-2-5,n410,13,5,2,5
mn-13-5-2-6,n411,13,5,2,6
mn-13-5-2-7,n412,13,5,2,7
mn-13-5-2-8,n413,13,5,2,8
mn-13-5-2-9,n414,13,5,2,9
mn-13-5-2-10,n415,13,5,2,10
mn-14-1-1-1,n416,14,1,1,1
mn-14-1-1-2,n417,14,1,1,2
mn-14-1-1-3,n418,14,1,1,3
mn-14-1-1-4,n419,14,1,1,4
mn-14-1-1-5,n420,14,1,1,5
mn-14-1-1-6,n421,14,1,1,6
mn-14-1-1-7,n422,14,1,1,7
mn-14-1-1-8,n423,14,1,1,8
mn-14-1-1-9,n424,14,1,1,9
mn-14-1-1-10,n425,14,1,1,10
mn-14-1-1-11,n426,14,1,1,11
mn-14-1-1-12,n427,14,1,1,12
mn-14-5-2-1,n428,14,5,2,1
mn-14-5-2-2,n429,14,5,2,2
mn-14-5-2-3,n430,14,5,2,3
mn-14-5-2-4,n431,14,5,2,4
mn-14-5-2-5,n432,14,5,2,5
mn-14-5-2-6,n433,14,5,2,6
mn-14-5-2-7,n434,14,5,2,7
mn-15-1-1-1,n435,15,1,1,1
mn-15-1-1-2,n436,15,1,1,2
mn-15-1-1-3,n437,15,1,1,3
mn-15-1-1-4,n438,15,1,1,4
mn-15-1-1-5,n439,15,1,1,5
mn-15-1-1-6,n440,15,1,1,6
mn-15-1-1-7,n441,15,1,1,7
mn-15-2-1-1,n442,15,2,1,1
mn-15-2-1-2,n443,15,2,1,2
mn-15-2-1-3,n444,15,2,1,3
mn-15-2-1-4,n445,15,2,1,4
mn-15-2-1-5,n446,15,2,1,5
mn-15-2-1-6,n447,15,2,1,6
mn-15-2-1-7,n448,15,2,1,7
mn-15-2-1-8,n449,15,2,1,8
mn-15-2-1-9,n450,15,2,1,9
mn-15-5-2-1,n451,15,5,2,1
mn-15-5-2-2,n452,15,5,2,2
mn-15-5-2-3,n453,15,5,2,3
mn-15-5-2-4,n454,15,5,2,4
mn-15-5-2-5,n455,15,5,2,5
mn-15-5-2-6,n456,15,5,2,6
mn-15-5-2-7,n457,15,5,2,7
mn-15-5-2-8,n458,15,5,2,8
mn-15-5-2-9,n459,15,5,2,9
mn-16-1-1-1,n460,16,1,1,1
mn-16-1-1-2,n461,16,1,1,2
mn-16-1-1-3,n462,16,1,1,3
mn-16-1-1-4,n463,16,1,1,4
mn-16-1-1-5,n464,16,1,1,5
mn-16-1-1-6,n465,16,1,1,6
mn-16-1-1-7,n466,16,1,1,7
mn-16-1-1-8,n467,16,1,1,8
mn-16-2-1-1,n468,16,2,1,1
mn-16-2-1-2,n469,16,2,1,2
mn-16-2-1-3,n470,16,2,1,3
mn-16-2-1-4,n471,16,2,1,4
mn-16-2-1-5,n472,16,2,1,5
mn-16-2-1-6,n473,16,2,1,6
mn-16-5-2-1,n474,16,5,2,1
mn-16-5-2-2,n475,16,5,2,2
mn-16-5-2-3,n476,16,5,2,3
mn-17-1-1-1,n477,17,1,1,1
mn-17-1-1-2,n478,17,1,1,2
mn-17-1-1-3,n479,17,1,1,3
mn-17-1-1-4,n480,17,1,1,4
mn-17-1-1-5,n481,17,1,1,5
mn-17-1-1-6,n482,17,1,1,6
mn-17-1-1-7,n483,17,1,1,7
mn-17-1-1-8,n484,17,1,1,8
mn-17-1-1-9,n485,17,1,1,9
mn-17-2-1-1,r3,17,2,1,1
mn-17-2-1-2,n486,17,2,1,2
mn-17-2-1-3,n487,17,2,1,3
mn-17-2-1-4,r4,17,2,1,4
mn-17-2-1-5,n488,17,2,1,5
mn-17-2-1-6,n489,17,2,1,6
mn-17-2-1-7,r5,17,2,1,7
mn-17-2-1-8,n490,17,2,1,8
mn-17-2-1-9,n491,17,2,1,9
mn-17-5-2-1,n492,17,5,2,1
mn-17-5-2-2,n493,17,5,2,2
mn-17-5-2-3,n494,17,5,2,3
mn-18-1-1-1,n495,18,1,1,1
mn-18-1-1-2,n496,18,1,1,2
mn-18-1-1-3,n497,18,1,1,3
mn-18-1-1-4,n498,18,1,1,4
mn-18-1-1-5,n499,18,1,1,5
mn-18-1-1-6,n500,18,1,1,6
mn-18-1-1-7,n501,18,1,1,7
mn-18-2-1-1,n502,18,2,1,1
mn-18-2-1-2,n503,18,2,1,2
mn-18-2-1-3,n504,18,2,1,3
mn-18-5-2-1,n505,18,5,2,1
mn-18-5-2-2,n506,18,5,2,2
mn-18-5-2-3,n507,18,5,2,3
mn-18-5-2-4,n508,18,5,2,4
mn-18-5-2-5,n509,18,5,2,5
mn-18-5-2-6,n510,18,5,2,6
mn-18-5-2-7,n511,18,5,2,7
mn-18-5-2-8,n512,18,5,2,8
mn-18-5-2-9,n513,18,5,2,9
mn-18-6-2-1,n514,18,6,2,1
mn-18-6-2-2,n515,18,6,2,2
mn-19-1-1-1,n516,19,1,1,1
mn-19-1-1-2,n517,19,1,1,2
mn-19-1-1-3,n518,19,1,1,3
mn-19-1-1-4,n519,19,1,1,4
mn-19-1-1-5,n520,19,1,1,5
mn-19-1-1-6,n521,19,1,1,6
mn-19-1-1-7,n522,19,1,1,7
mn-19-1-1-8,n523,19,1,1,8
mn-19-2-1-1,n524,19,2,1,1
mn-19-2-1-2,n525,19,2,1,2
mn-19-2-1-3,n526,19,2,1,3
mn-19-2-2-1,n527,19,2,2,1
mn-19-2-2-2,n528,19,2,2,2
mn-19-2-2-3,n529,19,2,2,3
mn-19-2-2-4,n530,19,2,2,4
mn-19-2-2-5,n531,19,2,2,5
mn-19-2-2-6,n532,19,2,2,6
mn-19-2-2-7,n533,19,2,2,7
mn-19-2-2-8,n534,19,2,2,8
mn-19-4-1-1,n535,19,4,1,1
mn-19-4-1-2,n536,19,4,1,2
mn-19-4-1-3,n537,19,4,1,3
mn-19-5-2-1,n538,19,5,2,1
mn-19-5-2-2,n539,19,5,2,2
mn-19-5-2-3,n540,19,5,2,3
mn-19-5-2-4,n541,19,5,2,4
mn-19-5-2-5,n542,19,5,2,5
mn-19-5-2-6,n543,19,5,2,6
mn-19-5-2-7,n544,19,5,2,7
mn-19-5-2-8,n545,19,5,2,8
mn-19-5-2-9,n546,19,5,2,9
mn-20-1-1-1,n547,20,1,1,1
mn-20-1-1-2,n548,20,1,1,2
mn-20-1-1-3,n549,20,1,1,3
mn-20-1-1-4,n550,20,1,1,4
mn-20-1-1-5,n551,20,1,1,5
mn-20-1-1-6,n552,20,1,1,6
mn-20-1-1-7,n553,20,1,1,7
mn-20-1-1-8,n554,20,1,1,8
mn-20-1-1-9,n555,20,1,1,9
mn-20-1-1-10,n556,20,1,1,10
mn-20-1-1-11,n557,20,1,1,11
mn-20-1-1-12,n558,20,1,1,12
mn-20-1-1-13,n559,20,1,1,13
mn-20-2-1-1,n560,20,2,1,1
mn-20-2-1-2,n561,20,2,1,2
mn-20-2-1-3,n562,20,2,1,3
mn-20-5-2-1,n563,20,5,2,1
mn-20-5-2-2,r6,20,5,2,2
mn-20-5-2-3,n564,20,5,2,3
mn-20-5-2-4,n565,20,5,2,4
mn-20-5-2-5,n566,20,5,2,5
mn-20-5-2-6,n567,20,5,2,6
mn-20-5-2-7,n568,20,5,2,7
mn-20-5-2-8,n569,20,5,2,8
mn-20-6-2-1,n570,20,6,2,1
mn-20-6-2-2,n571,20,6,2,2
mn-20-6-2-3,n572,20,6,2,3
mn-21-1-1-1,n573,21,1,1,1
mn-21-1-1-2,n574,21,1,1,2
mn-21-1-1-3,n575,21,1,1,3
mn-21-1-1-4,n576,21,1,1,4
mn-21-1-1-5,n577,21,1,1,5
mn-21-1-1-6,n578,21,1,1,6
mn-21-1-1-7,n579,21,1,1,7
mn-21-1-1-8,n580,21,1,1,8
mn-21-1-1-9,n581,21,1,1,9
mn-21-1-1-10,n582,21,1,1,10
mn-21-2-1-1,n583,21,2,1,1
mn-21-2-1-2,n584,21,2,1,2
mn-21-2-1-3,n585,21,2,1,3
mn-21-2-1-4,n586,21,2,1,4
mn-21-2-1-5,n587,21,2,1,5
mn-21-2-1-6,n588,21,2,1,6
mn-21-2-1-7,n589,21,2,1,7
mn-21-2-1-8,n590,21,2,1,8
mn-21-2-1-9,n591,21,2,1,9
mn-21-2-2-1,n592,21,2,2,1
mn-21-2-2-2,n593,21,2,2,2
mn-21-2-2-3,n594,21,2,2,3
mn-21-2-2-4,n595,21,2,2,4
mn-21-2-2-5,n596,21,2,2,5
mn-21-2-2-6,n597,21,2,2,6
mn-21-2-2-7,n598,21,2,2,7
mn-21-3-1-1,n599,21,3,1,1
mn-21-3-1-2,n600,21,3,1,2
mn-21-5-2-1,n601,21,5,2,1
mn-21-5-2-2,n602,21,5,2,2
mn-21-5-2-3,n603,21,5,2,3
mn-21-5-2-4,n604,21,5,2,4
mn-21-5-2-5,n605,21,5,2,5
mn-21-5-2-6,n606,21,5,2,6
mn-21-5-2-7,n607,21,5,2,7
mn-21-5-2-8,n608,21,5,2,8
mn-21-5-2-9,n609,21,5,2,9
mn-22-1-1-1,n610,22,1,1,1
mn-22-1-1-2,n611,22,1,1,2
mn-22-1-1-3,n612,22,1,1,3
mn-22-1-1-4,n613,22,1,1,4
mn-22-1-1-5,n614,22,1,1,5
mn-22-1-1-6,n615,22,1,1,6
mn-22-1-1-7,n616,22,1,1,7
mn-22-1-1-8,n617,22,1,1,8
mn-22-1-1-9,n618,22,1,1,9
mn-22-2-1-1,n619,22,2,1,1
mn-22-5-2-1,n620,22,5,2,1
mn-22-5-2-2,n621,22,5,2,2
mn-22-5-2-3,n622,22,5,2,3
mn-22-5-2-4,n623,22,5,2,4
mn-22-5-2-5,n624,22,5,2,5
mn-22-5-2-6,n625,22,5,2,6
mn-22-5-2-7,n626,22,5,2,7
mn-22-5-2-8,n627,22,5,2,8
mn-22-5-2-9,n628,22,5,2,9
