element_id,tag,carrier,host_or_staff
md-1-61-2-2,wedge,md,2
md-1-62-2-1,wedge,md,2
md-1-62-2-2,wedge,md,2
md-1-63-2-1,wedge,md,2
md-1-63-2-2,wedge,md,2
md-1-64-1-1,wedge,md,1
md-1-64-1-2,wedge,md,1
md-1-65-1-1,wedge,md,1
md-1-65-1-2,wedge,md,1
md-1-65-2-1,wedge,md,2
md-1-66-2-1,wedge,md,2
md-1-67-1-1,wedge,md,1
md-1-67-1-2,wedge,md,1
md-1-68-1-1,dynamics,md,1
md-1-68-1-2,octave-shift,md,1
md-1-68-1-3,wedge,md,1
md-1-68-1-4,wedge,md,1
md-1-69-1-1,octave-shift,md,1
md-1-70-1-1,wedge,md,1
md-1-70-2-1,words,md,2
md-1-72-1-1,wedge,md,1
md-1-73-2-1,wedge,md,2
md-1-75-2-1,wedge,md,2
md-1-76-1-1,wedge,md,1
md-1-78-1-1,wedge,md,1
md-1-79-1-1,wedge,md,1
md-1-81-1-1,wedge,md,1
md-1-82-1-1,words,md,1
md-1-82-2-1,wedge,md,2
md-1-82-2-2,wedge,md,2
md-1-83-1-1,wedge,md,1
md-1-83-1-2,wedge,md,1
mn-1-87-1-1-5--fermata--upright--1,fermata,stamp,mn-1-87-1-1-5
mn-1-87-5-2-6--fermata--upright--1,fermata,stamp,mn-1-87-5-2-6
mn-1-92-1-1-1--arpeggiate--1,arpeggiate,stamp,mn-1-92-1-1-1
mn-1-92-1-1-2--arpeggiate--1,arpeggiate,stamp,mn-1-92-1-1-2
mn-1-92-1-1-3--arpeggiate--1,arpeggiate,stamp,mn-1-92-1-1-3
mn-1-92-5-2-4--tied--start--1,tied,stamp,mn-1-92-5-2-4
mn-1-92-5-2-6--tied--stop--1,tied,stamp,mn-1-92-5-2-6
mn-1-94-1-1-1--arpeggiate--1,arpeggiate,stamp,mn-1-94-1-1-1
mn-1-94-1-1-2--arpeggiate--1,arpeggiate,stamp,mn-1-94-1-1-2
mn-1-94-1-1-3--arpeggiate--1,arpeggiate,stamp,mn-1-94-1-1-3
md-1-95-1-1,wedge,md,1
md-1-95-1-2,wedge,md,1
md-1-96-1-1,wedge,md,1
md-1-96-1-2,wedge,md,1
mn-1-97-1-1-2--tied--start--1,tied,stamp,mn-1-97-1-1-2
mn-1-97-6-2-3--tied--start--1,tied,stamp,mn-1-97-6-2-3
mn-1-97-6-2-4--tied--stop--1,tied,stamp,mn-1-97-6-2-4
mn-1-97-6-2-4--tied--start--2,tied,stamp,mn-1-97-6-2-4
mn-1-98-1-1-1--tied--stop--1,tied,stamp,mn-1-98-1-1-1
mn-1-98-6-2-1--tied--stop--1,tied,stamp,mn-1-98-6-2-1
mn-1-98-6-2-1--tied--start--2,tied,stamp,mn-1-98-6-2-1
mn-1-99-6-2-1--tied--stop--1,tied,stamp,mn-1-99-6-2-1
mn-1-99-6-2-1--tied--start--2,tied,stamp,mn-1-99-6-2-1
mn-1-100-6-2-1--tied--stop--1,tied,stamp,mn-1-100-6-2-1
md-1-102-1-1,dynamics,md,1
mn-1-103-5-2-2--tied--start--1,tied,stamp,mn-1-103-5-2-2
mn-1-103-6-2-2--tied--stop--1,tied,stamp,mn-1-103-6-2-2
mn-1-103-6-2-2--tied--start--2,tied,stamp,mn-1-103-6-2-2
mn-1-104-6-2-1--tied--stop--1,tied,stamp,mn-1-104-6-2-1
mn-1-104-6-2-1--tied--start--2,tied,stamp,mn-1-104-6-2-1
mn-1-105-6-2-1--tied--stop--1,tied,stamp,mn-1-105-6-2-1
mn-1-105-6-2-1--tied--start--2,tied,stamp,mn-1-105-6-2-1
mn-1-106-6-2-1--tied--stop--1,tied,stamp,mn-1-106-6-2-1
md-1-106-1-1,wedge,md,1
md-1-106-2-1,words,md,2
md-1-107-1-1,wedge,md,1
md-1-107-1-2,dynamics,md,1
md-1-107-1-3,words,md,1
md-1-110-1-1,dynamics,md,1
md-1-113-1-1,words,md,1
mn-1-114-6-2-1--tied--start--1,tied,stamp,mn-1-114-6-2-1
md-1-114-1-1,dynamics,md,1
md-1-114-2-1,dynamics,md,2
md-1-114-2-2,wedge,md,2
md-1-114-2-3,wedge,md,2
mn-1-115-1-1-2--tied--start--1,tied,stamp,mn-1-115-1-1-2
mn-1-115-1-1-3--tied--start--1,tied,stamp,mn-1-115-1-1-3
mn-1-115-6-2-1--tied--stop--1,tied,stamp,mn-1-115-6-2-1
mn-1-115-6-2-1--tied--start--2,tied,stamp,mn-1-115-6-2-1
md-1-115-1-1,words,md,1
mn-1-116-1-1-1--tied--stop--1,tied,stamp,mn-1-116-1-1-1
mn-1-116-1-1-2--tied--stop--1,tied,stamp,mn-1-116-1-1-2
mn-1-116-1-1-3--tied--stop--1,tied,stamp,mn-1-116-1-1-3
mn-1-116-2-1-3--tied--start--1,tied,stamp,mn-1-116-2-1-3
mn-1-116-6-2-1--tied--stop--1,tied,stamp,mn-1-116-6-2-1
mn-1-118-6-2-1--tied--start--1,tied,stamp,mn-1-118-6-2-1
mn-1-118-6-2-2--tied--stop--1,tied,stamp,mn-1-118-6-2-2
mn-1-121-1-1-1--tied--start--1,tied,stamp,mn-1-121-1-1-1
mn-1-122-2-1-1--tied--stop--1,tied,stamp,mn-1-122-2-1-1
mn-1-123-6-2-1--tied--start--1,tied,stamp,mn-1-123-6-2-1
mn-1-124-6-2-1--tied--stop--1,tied,stamp,mn-1-124-6-2-1
mn-1-128-5-2-2--tied--start--1,tied,stamp,mn-1-128-5-2-2
mn-1-128-6-2-2--tied--stop--1,tied,stamp,mn-1-128-6-2-2
mn-1-128-6-2-2--tied--start--2,tied,stamp,mn-1-128-6-2-2
mn-1-129-6-2-1--tied--stop--1,tied,stamp,mn-1-129-6-2-1
mn-1-129-6-2-1--tied--start--2,tied,stamp,mn-1-129-6-2-1
md-1-129-1-1,wedge,md,1
mn-1-130-6-2-1--tied--stop--1,tied,stamp,mn-1-130-6-2-1
mn-1-130-6-2-2--tied--start--1,tied,stamp,mn-1-130-6-2-2
mn-1-131-6-2-1--tied--stop--1,tied,stamp,mn-1-131-6-2-1
md-1-132-1-1,wedge,md,1
md-1-132-1-2,dynamics,md,1
md-1-132-1-3,words,md,1
mn-1-135-5-2-10--accent--1,accent,derive,mn-1-135-5-2-10
md-1-135-1-1,dynamics,md,1
mn-1-140-1-1-1--accent--1,accent,derive,mn-1-140-1-1-1
md-1-140-1-1,words,md,1
md-1-140-1-2,dynamics,md,1
md-1-140-1-3,octave-shift,md,1
md-1-140-1-4,wedge,md,1
md-1-140-1-5,octave-shift,md,1
md-1-140-1-6,wedge,md,1
md-1-140-2-1,wedge,md,2
md-1-140-2-2,wedge,md,2
mn-1-141-1-1-17--staccato--1,staccato,derive,mn-1-141-1-1-17
md-1-141-1-1,wedge,md,1
md-1-141-1-2,wedge,md,1
mn-1-142-1-1-1--accent--1,accent,derive,mn-1-142-1-1-1
md-1-142-1-1,wedge,md,1
md-1-142-1-2,wedge,md,1
md-1-142-2-1,dynamics,md,2
md-1-142-2-2,wedge,md,2
md-1-142-2-3,wedge,md,2
mn-1-143-1-1-17--staccato--1,staccato,derive,mn-1-143-1-1-17
md-1-143-1-1,wedge,md,1
md-1-143-1-2,wedge,md,1
mn-1-144-1-1-1--accent--1,accent,derive,mn-1-144-1-1-1
md-1-144-1-1,octave-shift,md,1
md-1-144-1-2,wedge,md,1
md-1-144-1-3,wedge,md,1
md-1-144-1-4,octave-shift,md,1
md-1-144-2-1,wedge,md,2
md-1-144-2-2,wedge,md,2
mn-1-146-1-1-11--accent--1,accent,derive,mn-1-146-1-1-11
md-1-146-2-1,wedge,md,2
md-1-146-2-2,wedge,md,2
mn-1-147-1-1-1--accent--1,accent,derive,mn-1-147-1-1-1
mn-1-147-1-1-5--accent--1,accent,derive,mn-1-147-1-1-5
mn-1-147-1-2-5--staccato--1,staccato,derive,mn-1-147-1-2-5
mn-1-147-5-2-1--tied--start--1,tied,stamp,mn-1-147-5-2-1
mn-1-147-5-2-2--tied--start--1,tied,stamp,mn-1-147-5-2-2
mn-1-147-5-2-3--tied--stop--1,tied,stamp,mn-1-147-5-2-3
mn-1-147-5-2-4--tied--stop--1,tied,stamp,mn-1-147-5-2-4
mn-1-148-1-1-1--accent--1,accent,derive,mn-1-148-1-1-1
md-1-148-1-1,wedge,md,1
md-1-148-1-2,wedge,md,1
md-1-148-2-1,dynamics,md,2
md-1-148-2-2,wedge,md,2
md-1-148-2-3,wedge,md,2
mn-1-149-1-1-17--staccato--1,staccato,derive,mn-1-149-1-1-17
md-1-149-1-1,wedge,md,1
md-1-149-1-2,wedge,md,1
mn-1-150-1-1-1--accent--1,accent,derive,mn-1-150-1-1-1
md-1-150-1-1,wedge,md,1
md-1-150-1-2,wedge,md,1
md-1-150-2-1,wedge,md,2
md-1-150-2-2,wedge,md,2
mn-1-151-1-1-17--staccato--1,staccato,derive,mn-1-151-1-1-17
md-1-151-1-1,wedge,md,1
md-1-151-1-2,wedge,md,1
md-1-152-1-1,octave-shift,md,1
md-1-152-1-2,octave-shift,md,1
md-1-152-2-1,wedge,md,2
md-1-153-2-1,wedge,md,2
mn-1-155-5-2-1--accent--1,accent,derive,mn-1-155-5-2-1
mn-1-155-5-2-3--accent--1,accent,derive,mn-1-155-5-2-3
mn-1-156-5-2-1--accent--1,accent,derive,mn-1-156-5-2-1
mn-1-158-5-2-1--accent--1,accent,derive,mn-1-158-5-2-1
mn-1-160-5-2-1--accent--1,accent,derive,mn-1-160-5-2-1
mn-1-163-5-2-1--accent--1,accent,derive,mn-1-163-5-2-1
mn-1-166-5-2-1--accent--1,accent,derive,mn-1-166-5-2-1
mn-1-166-5-2-13--accent--1,accent,derive,mn-1-166-5-2-13
mn-1-166-6-2-1--accent--1,accent,derive,mn-1-166-6-2-1
mn-1-166-6-2-13--accent--1,accent,derive,mn-1-166-6-2-13
mn-1-167-5-2-1--accent--1,accent,derive,mn-1-167-5-2-1
mn-1-167-5-2-13--accent--1,accent,derive,mn-1-167-5-2-13
mn-1-167-6-2-1--accent--1,accent,derive,mn-1-167-6-2-1
mn-1-167-6-2-13--accent--1,accent,derive,mn-1-167-6-2-13
mn-1-168-5-2-1--accent--1,accent,derive,mn-1-168-5-2-1
mn-1-168-5-2-7--accent--1,accent,derive,mn-1-168-5-2-7
md-1-168-1-1,words,md,1
md-1-168-2-1,dynamics,md,2
md-1-173-1-1,octave-shift,md,1
md-1-175-1-1,octave-shift,md,1
mn-1-178-1-1-11--tied--start--1,tied,stamp,mn-1-178-1-1-11
mn-1-178-1-1-12--tied--start--1,tied,stamp,mn-1-178-1-1-12
mn-1-178-1-1-13--tied--stop--1,tied,stamp,mn-1-178-1-1-13
mn-1-178-1-1-16--tied--start--1,tied,stamp,mn-1-178-1-1-16
mn-1-178-2-1-2--tied--stop--1,tied,stamp,mn-1-178-2-1-2
mn-1-178-2-1-4--tied--start--1,tied,stamp,mn-1-178-2-1-4
mn-1-179-1-1-1--tied--stop--1,tied,stamp,mn-1-179-1-1-1
mn-1-179-1-1-2--tied--stop--1,tied,stamp,mn-1-179-1-1-2
mn-1-179-1-1-6--accent--1,accent,derive,mn-1-179-1-1-6
mn-1-179-1-1-8--accent--1,accent,derive,mn-1-179-1-1-8
mn-1-179-1-1-10--accent--1,accent,derive,mn-1-179-1-1-10
mn-1-182-1-1-11--tied--start--1,tied,stamp,mn-1-182-1-1-11
mn-1-182-1-1-12--tied--start--1,tied,stamp,mn-1-182-1-1-12
mn-1-182-1-1-13--tied--stop--1,tied,stamp,mn-1-182-1-1-13
mn-1-182-1-1-16--tied--start--1,tied,stamp,mn-1-182-1-1-16
mn-1-182-2-1-2--tied--stop--1,tied,stamp,mn-1-182-2-1-2
mn-1-182-2-1-4--tied--start--1,tied,stamp,mn-1-182-2-1-4
mn-1-183-1-1-1--tied--stop--1,tied,stamp,mn-1-183-1-1-1
mn-1-183-1-1-2--tied--stop--1,tied,stamp,mn-1-183-1-1-2
md-1-184-2-1,words,md,2
mn-1-187-1-1-23--staccato--1,staccato,derive,mn-1-187-1-1-23
mn-1-188-1-1-1--accent--1,accent,derive,mn-1-188-1-1-1
mn-1-188-1-1-24--staccato--1,staccato,derive,mn-1-188-1-1-24
mn-1-188-5-2-1--accent--1,accent,derive,mn-1-188-5-2-1
md-1-188-1-1,octave-shift,md,1
md-1-188-1-2,wedge,md,1
md-1-188-1-3,octave-shift,md,1
md-1-188-1-4,wedge,md,1
md-1-188-2-1,wedge,md,2
md-1-188-2-2,wedge,md,2
mn-1-189-1-1-1--accent--1,accent,derive,mn-1-189-1-1-1
mn-1-189-5-2-1--accent--1,accent,derive,mn-1-189-5-2-1
mn-1-189-5-2-9--accent--1,accent,derive,mn-1-189-5-2-9
md-1-189-1-1,octave-shift,md,1
md-1-189-1-2,wedge,md,1
md-1-189-1-3,octave-shift,md,1
md-1-189-1-4,wedge,md,1
md-1-189-2-1,wedge,md,2
md-1-189-2-2,wedge,md,2
md-1-190-1-1,octave-shift,md,1
mn-1-191-1-1-22--staccato--1,staccato,derive,mn-1-191-1-1-22
mn-1-192-1-1-1--accent--1,accent,derive,mn-1-192-1-1-1
mn-1-192-1-1-24--staccato--1,staccato,derive,mn-1-192-1-1-24
mn-1-192-5-2-1--accent--1,accent,derive,mn-1-192-5-2-1
mn-1-192-5-2-9--accent--1,accent,derive,mn-1-192-5-2-9
md-1-192-1-1,wedge,md,1
md-1-192-1-2,wedge,md,1
mn-1-193-1-1-1--accent--1,accent,derive,mn-1-193-1-1-1
mn-1-193-5-2-1--accent--1,accent,derive,mn-1-193-5-2-1
mn-1-193-5-2-9--accent--1,accent,derive,mn-1-193-5-2-9
md-1-193-1-1,wedge,md,1
md-1-193-1-2,wedge,md,1
mn-1-194-5-2-3--accent--1,accent,derive,mn-1-194-5-2-3
mn-1-194-5-2-3--arpeggiate--1,arpeggiate,stamp,mn-1-194-5-2-3
mn-1-194-5-2-4--arpeggiate--1,arpeggiate,stamp,mn-1-194-5-2-4
mn-1-194-5-2-5--arpeggiate--1,arpeggiate,stamp,mn-1-194-5-2-5
mn-1-194-5-2-6--arpeggiate--1,arpeggiate,stamp,mn-1-194-5-2-6
mn-1-194-5-2-10--accent--1,accent,derive,mn-1-194-5-2-10
mn-1-194-5-2-10--arpeggiate--1,arpeggiate,stamp,mn-1-194-5-2-10
mn-1-194-5-2-11--arpeggiate--1,arpeggiate,stamp,mn-1-194-5-2-11
mn-1-194-5-2-12--arpeggiate--1,arpeggiate,stamp,mn-1-194-5-2-12
mn-1-194-5-2-13--arpeggiate--1,arpeggiate,stamp,mn-1-194-5-2-13
md-1-194-1-1,wedge,md,1
md-1-194-2-1,wedge,md,2
md-1-194-2-2,words,md,2
mn-1-195-5-2-3--accent--1,accent,derive,mn-1-195-5-2-3
mn-1-195-5-2-9--accent--1,accent,derive,mn-1-195-5-2-9
md-1-195-1-1,wedge,md,1
md-1-195-2-1,wedge,md,2
mn-1-196-1-1-1--slur--start--1,slur,stamp,mn-1-196-1-1-1
mn-1-196-1-1-5--tied--start--1,tied,stamp,mn-1-196-1-1-5
mn-1-196-1-1-5--slur--stop--1,slur,stamp,mn-1-196-1-1-5
mn-1-196-1-1-6--tied--stop--1,tied,stamp,mn-1-196-1-1-6
mn-1-196-5-2-1--arpeggiate--1,arpeggiate,stamp,mn-1-196-5-2-1
mn-1-196-5-2-2--arpeggiate--1,arpeggiate,stamp,mn-1-196-5-2-2
mn-1-196-5-2-3--arpeggiate--1,arpeggiate,stamp,mn-1-196-5-2-3
mn-1-196-5-2-4--arpeggiate--1,arpeggiate,stamp,mn-1-196-5-2-4
mn-1-196-5-2-5--arpeggiate--1,arpeggiate,stamp,mn-1-196-5-2-5
md-1-196-1-1,dynamics,md,1
md-1-196-1-2,octave-shift,md,1
md-1-196-1-3,dynamics,md,1
md-1-202-1-1,wedge,md,1
md-1-202-1-2,wedge,md,1
