element_id,tag,carrier,host_or_staff
n323--tuplet--stop--1,tuplet,stamp,n323
n323--slur--start--1,slur,stamp,n323
n327--slur--stop--1,slur,stamp,n327
md-1-17-1-1,wedge,md,1
md-1-17-1-2,wedge,md,1
n328--tuplet--start--1,tuplet,stamp,n328
n328--slur--stop--1,slur,stamp,n328
n330--tuplet--stop--1,tuplet,stamp,n330
n330--slur--start--1,slur,stamp,n330
n331--tuplet--start--1,tuplet,stamp,n331
n331--slur--stop--1,slur,stamp,n331
n333--tuplet--stop--1,tuplet,stamp,n333
n333--slur--start--1,slur,stamp,n333
n334--tuplet--start--1,tuplet,stamp,n334
n334--slur--stop--1,slur,stamp,n334
n336--tuplet--stop--1,tuplet,stamp,n336
n336--slur--start--1,slur,stamp,n336
n337--tuplet--start--1,tuplet,stamp,n337
n337--slur--stop--1,slur,stamp,n337
n339--tuplet--stop--1,tuplet,stamp,n339
n341--staccato--1,staccato,derive,n341
n343--tie--1,tie,derive,n343
n343--tied--start--1,tied,stamp,n343
n343--staccato--1,staccato,derive,n343
n344--tie--1,tie,derive,n344
n344--tied--start--1,tied,stamp,n344
md-1-18-1-1,dynamics,md,1
n345--tuplet--start--1,tuplet,stamp,n345
n347--tuplet--stop--1,tuplet,stamp,n347
n347--slur--start--1,slur,stamp,n347
n348--tuplet--start--1,tuplet,stamp,n348
n348--slur--stop--1,slur,stamp,n348
n350--tuplet--stop--1,tuplet,stamp,n350
n350--slur--start--1,slur,stamp,n350
n351--tuplet--start--1,tuplet,stamp,n351
n351--slur--stop--1,slur,stamp,n351
n353--tuplet--stop--1,tuplet,stamp,n353
n353--slur--start--1,slur,stamp,n353
n354--tuplet--start--1,tuplet,stamp,n354
n354--slur--stop--1,slur,stamp,n354
n356--tuplet--stop--1,tuplet,stamp,n356
n356--slur--start--1,slur,stamp,n356
n357--tie--1,tie,derive,n357
n357--tied--stop--1,tied,stamp,n357
n358--tie--1,tie,derive,n358
n358--tied--stop--1,tied,stamp,n358
n361--tie--1,tie,derive,n361
n361--tied--start--1,tied,stamp,n361
n362--tie--1,tie,derive,n362
n362--tied--start--1,tied,stamp,n362
md-1-19-1-1,wedge,md,1
n365--tuplet--start--1,tuplet,stamp,n365
n365--slur--stop--1,slur,stamp,n365
n367--tuplet--stop--1,tuplet,stamp,n367
n367--slur--start--1,slur,stamp,n367
n368--tuplet--start--1,tuplet,stamp,n368
n368--slur--stop--1,slur,stamp,n368
n370--tuplet--stop--1,tuplet,stamp,n370
n370--slur--start--1,slur,stamp,n370
n371--tuplet--start--1,tuplet,stamp,n371
n371--slur--stop--1,slur,stamp,n371
n373--tuplet--stop--1,tuplet,stamp,n373
n373--slur--start--1,slur,stamp,n373
n374--tuplet--start--1,tuplet,stamp,n374
n374--slur--stop--1,slur,stamp,n374
n376--tuplet--stop--1,tuplet,stamp,n376
n376--slur--start--1,slur,stamp,n376
n377--tie--1,tie,derive,n377
n377--tied--stop--1,tied,stamp,n377
n378--tie--1,tie,derive,n378
n378--tied--stop--1,tied,stamp,n378
n381--tie--1,tie,derive,n381
n381--tied--start--1,tied,stamp,n381
n382--tie--1,tie,derive,n382
n382--tied--start--1,tied,stamp,n382
n385--tuplet--start--1,tuplet,stamp,n385
n385--slur--stop--1,slur,stamp,n385
n387--tuplet--stop--1,tuplet,stamp,n387
n387--slur--start--1,slur,stamp,n387
n388--tuplet--start--1,tuplet,stamp,n388
n388--slur--stop--1,slur,stamp,n388
n390--tuplet--stop--1,tuplet,stamp,n390
n390--slur--start--1,slur,stamp,n390
n391--tuplet--start--1,tuplet,stamp,n391
n391--slur--stop--1,slur,stamp,n391
n393--tuplet--stop--1,tuplet,stamp,n393
n393--slur--start--1,slur,stamp,n393
n394--tuplet--start--1,tuplet,stamp,n394
n394--slur--stop--1,slur,stamp,n394
n396--tie--1,tie,derive,n396
n396--tied--start--1,tied,stamp,n396
n396--tuplet--stop--1,tuplet,stamp,n396
n397--tie--1,tie,derive,n397
n397--tied--stop--1,tied,stamp,n397
n398--tie--1,tie,derive,n398
n398--tied--stop--1,tied,stamp,n398
md-1-21-1-1,wedge,md,1
n405--tuplet--start--1,tuplet,stamp,n405
n405--accent--1,accent,derive,n405
n407--tuplet--stop--1,tuplet,stamp,n407
n407--slur--start--1,slur,stamp,n407
n408--tuplet--start--1,tuplet,stamp,n408
n408--slur--stop--1,slur,stamp,n408
n408--accent--1,accent,derive,n408
n410--tie--1,tie,derive,n410
n410--tied--stop--1,tied,stamp,n410
n410--tuplet--stop--1,tuplet,stamp,n410
n410--slur--start--1,slur,stamp,n410
n411--tuplet--start--1,tuplet,stamp,n411
n411--slur--stop--1,slur,stamp,n411
n411--accent--1,accent,derive,n411
n413--tuplet--stop--1,tuplet,stamp,n413
n413--slur--start--1,slur,stamp,n413
n414--tuplet--start--1,tuplet,stamp,n414
n414--slur--stop--1,slur,stamp,n414
n414--accent--1,accent,derive,n414
n416--tuplet--stop--1,tuplet,stamp,n416
n416--slur--start--1,slur,stamp,n416
n422--accent--1,accent,derive,n422
n424--accent--1,accent,derive,n424
md-1-22-1-1,dynamics,md,1
n425--tuplet--start--1,tuplet,stamp,n425
n425--slur--stop--1,slur,stamp,n425
n425--accent--1,accent,derive,n425
n427--tuplet--stop--1,tuplet,stamp,n427
n427--slur--start--1,slur,stamp,n427
n428--tuplet--start--1,tuplet,stamp,n428
n428--slur--stop--1,slur,stamp,n428
n428--accent--1,accent,derive,n428
n430--tuplet--stop--1,tuplet,stamp,n430
n430--slur--start--1,slur,stamp,n430
n431--tuplet--start--1,tuplet,stamp,n431
n431--slur--stop--1,slur,stamp,n431
n431--accent--1,accent,derive,n431
n433--tuplet--stop--1,tuplet,stamp,n433
n433--slur--start--1,slur,stamp,n433
n434--tuplet--start--1,tuplet,stamp,n434
n434--slur--stop--1,slur,stamp,n434
n434--accent--1,accent,derive,n434
n436--tuplet--stop--1,tuplet,stamp,n436
n436--slur--start--1,slur,stamp,n436
n442--accent--1,accent,derive,n442
n444--accent--1,accent,derive,n444
n445--tuplet--start--1,tuplet,stamp,n445
n445--slur--stop--1,slur,stamp,n445
n445--accent--1,accent,derive,n445
n447--tuplet--stop--1,tuplet,stamp,n447
n447--slur--start--1,slur,stamp,n447
n448--tuplet--start--1,tuplet,stamp,n448
n448--slur--stop--1,slur,stamp,n448
n448--accent--1,accent,derive,n448
n450--tuplet--stop--1,tuplet,stamp,n450
n450--slur--start--1,slur,stamp,n450
n451--tuplet--start--1,tuplet,stamp,n451
n451--slur--stop--1,slur,stamp,n451
n451--accent--1,accent,derive,n451
n453--tuplet--stop--1,tuplet,stamp,n453
n453--slur--start--1,slur,stamp,n453
n454--tuplet--start--1,tuplet,stamp,n454
n454--slur--stop--1,slur,stamp,n454
n454--accent--1,accent,derive,n454
n456--tie--1,tie,derive,n456
n456--tied--start--1,tied,stamp,n456
n456--tuplet--stop--1,tuplet,stamp,n456
n462--accent--1,accent,derive,n462
n464--accent--1,accent,derive,n464
n465--tuplet--start--1,tuplet,stamp,n465
n465--accent--1,accent,derive,n465
n467--tuplet--stop--1,tuplet,stamp,n467
n467--slur--start--1,slur,stamp,n467
n468--tuplet--start--1,tuplet,stamp,n468
n468--slur--stop--1,slur,stamp,n468
n468--accent--1,accent,derive,n468
n470--tuplet--stop--1,tuplet,stamp,n470
n470--slur--start--1,slur,stamp,n470
n471--slur--stop--1,slur,stamp,n471
md-1-25-1-1,dynamics,md,1
md-1-25-2-1,dynamics,md,2
md-1-25-2-2,dynamics,md,2
n483--slur--start--1,slur,stamp,n483
md-1-26-2-1,words,md,2
n485--tuplet--start--1,tuplet,stamp,n485
n485--slur--stop--1,slur,stamp,n485
n487--tuplet--stop--1,tuplet,stamp,n487
n488--tuplet--start--1,tuplet,stamp,n488
n490--tuplet--stop--1,tuplet,stamp,n490
n490--slur--start--1,slur,stamp,n490
n491--tuplet--start--1,tuplet,stamp,n491
n491--slur--stop--1,slur,stamp,n491
n493--tuplet--stop--1,tuplet,stamp,n493
n494--tuplet--start--1,tuplet,stamp,n494
n496--tuplet--stop--1,tuplet,stamp,n496
n496--slur--start--1,slur,stamp,n496
md-1-27-1-1,dynamics,md,1
n498--tuplet--start--1,tuplet,stamp,n498
n498--slur--stop--1,slur,stamp,n498
n500--tuplet--stop--1,tuplet,stamp,n500
n501--tuplet--start--1,tuplet,stamp,n501
n503--tuplet--stop--1,tuplet,stamp,n503
n503--slur--start--1,slur,stamp,n503
n504--tuplet--start--1,tuplet,stamp,n504
n504--slur--stop--1,slur,stamp,n504
n506--tuplet--stop--1,tuplet,stamp,n506
n507--tuplet--start--1,tuplet,stamp,n507
n509--tie--1,tie,derive,n509
n509--tied--start--1,tied,stamp,n509
n509--tuplet--stop--1,tuplet,stamp,n509
md-1-28-1-1,wedge,md,1
md-1-28-1-2,wedge,md,1
n511--tuplet--start--1,tuplet,stamp,n511
n513--tuplet--stop--1,tuplet,stamp,n513
n514--tuplet--start--1,tuplet,stamp,n514
n516--tie--1,tie,derive,n516
n516--tied--stop--1,tied,stamp,n516
n516--tuplet--stop--1,tuplet,stamp,n516
n516--slur--start--1,slur,stamp,n516
n517--tuplet--start--1,tuplet,stamp,n517
n517--slur--stop--1,slur,stamp,n517
n519--tuplet--stop--1,tuplet,stamp,n519
n520--tuplet--start--1,tuplet,stamp,n520
n522--tuplet--stop--1,tuplet,stamp,n522
n522--slur--start--1,slur,stamp,n522
md-1-29-1-1,wedge,md,1
md-1-29-1-2,wedge,md,1
n524--tuplet--start--1,tuplet,stamp,n524
n524--slur--stop--1,slur,stamp,n524
n526--tuplet--stop--1,tuplet,stamp,n526
n528--tuplet--start--1,tuplet,stamp,n528
n528--slur--start--1,slur,stamp,n528
n529--slur--stop--1,slur,stamp,n529
n530--tuplet--stop--1,tuplet,stamp,n530
n531--tuplet--start--1,tuplet,stamp,n531
n531--tuplet--stop--2,tuplet,stamp,n531
n532--tuplet--start--1,tuplet,stamp,n532
n533--tuplet--stop--1,tuplet,stamp,n533
n536--tuplet--start--1,tuplet,stamp,n536
n537--tuplet--stop--1,tuplet,stamp,n537
n538--tuplet--start--1,tuplet,stamp,n538
n540--tuplet--stop--1,tuplet,stamp,n540
n541--tuplet--start--1,tuplet,stamp,n541
n541--tuplet--stop--2,tuplet,stamp,n541
n542--tuplet--start--1,tuplet,stamp,n542
n544--tuplet--stop--1,tuplet,stamp,n544
n545--tuplet--start--1,tuplet,stamp,n545
n546--tuplet--stop--1,tuplet,stamp,n546
n548--tuplet--start--1,tuplet,stamp,n548
n550--tuplet--stop--1,tuplet,stamp,n550
n551--tuplet--start--1,tuplet,stamp,n551
n551--tuplet--stop--2,tuplet,stamp,n551
n552--tuplet--start--1,tuplet,stamp,n552
n554--tuplet--stop--1,tuplet,stamp,n554
n555--tuplet--start--1,tuplet,stamp,n555
n555--tuplet--stop--2,tuplet,stamp,n555
n556--tie--1,tie,derive,n556
n556--tied--start--1,tied,stamp,n556
n556--tuplet--start--1,tuplet,stamp,n556
n557--tuplet--stop--1,tuplet,stamp,n557
n561--tuplet--start--1,tuplet,stamp,n561
n562--tuplet--stop--1,tuplet,stamp,n562
n563--tuplet--start--1,tuplet,stamp,n563
n565--tuplet--stop--1,tuplet,stamp,n565
n566--tuplet--start--1,tuplet,stamp,n566
n566--tuplet--stop--2,tuplet,stamp,n566
n567--tuplet--start--1,tuplet,stamp,n567
n569--tuplet--stop--1,tuplet,stamp,n569
n570--tuplet--start--1,tuplet,stamp,n570
n571--tuplet--stop--1,tuplet,stamp,n571
n573--tuplet--start--1,tuplet,stamp,n573
n575--tuplet--stop--1,tuplet,stamp,n575
n576--tuplet--start--1,tuplet,stamp,n576
n576--tuplet--stop--2,tuplet,stamp,n576
n577--tie--1,tie,derive,n577
n577--tied--stop--1,tied,stamp,n577
n577--tuplet--start--1,tuplet,stamp,n577
n577--slur--start--1,slur,stamp,n577
n578--slur--stop--1,slur,stamp,n578
n579--tuplet--stop--1,tuplet,stamp,n579
n580--tuplet--start--1,tuplet,stamp,n580
n580--tuplet--stop--2,tuplet,stamp,n580
n581--tuplet--start--1,tuplet,stamp,n581
n581--slur--start--1,slur,stamp,n581
n582--tuplet--stop--1,tuplet,stamp,n582
n586--tuplet--start--1,tuplet,stamp,n586
n587--tuplet--stop--1,tuplet,stamp,n587
n588--tuplet--start--1,tuplet,stamp,n588
n590--tuplet--stop--1,tuplet,stamp,n590
n591--tuplet--start--1,tuplet,stamp,n591
n591--tuplet--stop--2,tuplet,stamp,n591
