element_id,tag,carrier,host_or_staff
mn-1-14-1-1-1--slur--start--1,slur,stamp,mn-1-14-1-1-1
mn-1-14-1-1-2--slur--stop--1,slur,stamp,mn-1-14-1-1-2
mn-1-14-1-1-3--staccatissimo--1,staccatissimo,derive,mn-1-14-1-1-3
mn-1-14-1-1-3--staccato--1,staccato,derive,mn-1-14-1-1-3
mn-1-14-1-1-4--slur--start--1,slur,stamp,mn-1-14-1-1-4
mn-1-14-1-1-5--slur--stop--1,slur,stamp,mn-1-14-1-1-5
mn-1-14-1-1-6--staccatissimo--1,staccatissimo,derive,mn-1-14-1-1-6
mn-1-14-1-1-6--staccato--1,staccato,derive,mn-1-14-1-1-6
mn-1-15-1-1-1--slur--start--1,slur,stamp,mn-1-15-1-1-1
mn-1-15-1-1-1--staccato--1,staccato,derive,mn-1-15-1-1-1
mn-1-15-1-1-4--staccato--1,staccato,derive,mn-1-15-1-1-4
mn-1-15-1-1-6--staccato--1,staccato,derive,mn-1-15-1-1-6
mn-1-15-1-1-9--slur--stop--1,slur,stamp,mn-1-15-1-1-9
mn-1-15-1-1-9--staccato--1,staccato,derive,mn-1-15-1-1-9
md-1-15-1-1,dynamics,md,1
mn-1-16-5-1-1--slur--start--1,slur,stamp,mn-1-16-5-1-1
mn-1-16-5-1-2--slur--stop--1,slur,stamp,mn-1-16-5-1-2
mn-1-16-5-1-3--staccatissimo--1,staccatissimo,derive,mn-1-16-5-1-3
mn-1-16-5-1-3--staccato--1,staccato,derive,mn-1-16-5-1-3
mn-1-17-1-1-3--slur--start--1,slur,stamp,mn-1-17-1-1-3
mn-1-17-1-1-4--slur--stop--1,slur,stamp,mn-1-17-1-1-4
mn-1-17-1-1-5--staccatissimo--1,staccatissimo,derive,mn-1-17-1-1-5
mn-1-17-1-1-5--staccato--1,staccato,derive,mn-1-17-1-1-5
mn-1-18-5-2-3--slur--start--1,slur,stamp,mn-1-18-5-2-3
mn-1-18-5-2-4--slur--stop--1,slur,stamp,mn-1-18-5-2-4
mn-1-18-5-2-5--staccatissimo--1,staccatissimo,derive,mn-1-18-5-2-5
mn-1-18-5-2-5--staccato--1,staccato,derive,mn-1-18-5-2-5
mn-1-19-1-1-1--tied--start--1,tied,stamp,mn-1-19-1-1-1
mn-1-19-1-1-2--tied--start--1,tied,stamp,mn-1-19-1-1-2
mn-1-19-1-1-3--tied--start--1,tied,stamp,mn-1-19-1-1-3
mn-1-19-1-1-4--tied--stop--1,tied,stamp,mn-1-19-1-1-4
mn-1-19-1-1-5--tied--stop--1,tied,stamp,mn-1-19-1-1-5
mn-1-19-1-1-6--tied--stop--1,tied,stamp,mn-1-19-1-1-6
mn-1-19-1-1-7--slur--start--1,slur,stamp,mn-1-19-1-1-7
mn-1-19-5-2-2--slur--start--1,slur,stamp,mn-1-19-5-2-2
mn-1-19-5-2-4--slur--stop--1,slur,stamp,mn-1-19-5-2-4
md-1-19-2-1,dynamics,md,2
mn-1-20-1-1-1--slur--stop--1,slur,stamp,mn-1-20-1-1-1
mn-1-20-1-1-3--slur--start--1,slur,stamp,mn-1-20-1-1-3
mn-1-20-1-1-9--slur--stop--1,slur,stamp,mn-1-20-1-1-9
mn-1-20-5-2-2--tied--start--1,tied,stamp,mn-1-20-5-2-2
mn-1-20-5-2-3--tied--start--1,tied,stamp,mn-1-20-5-2-3
mn-1-20-5-2-4--tied--stop--1,tied,stamp,mn-1-20-5-2-4
mn-1-20-5-2-5--tied--stop--1,tied,stamp,mn-1-20-5-2-5
md-1-20-1-1,dynamics,md,1
mn-1-21-1-1-3--tied--start--1,tied,stamp,mn-1-21-1-1-3
mn-1-21-1-1-4--tied--stop--1,tied,stamp,mn-1-21-1-1-4
mn-1-21-5-2-3--slur--start--1,slur,stamp,mn-1-21-5-2-3
mn-1-21-5-2-5--slur--stop--1,slur,stamp,mn-1-21-5-2-5
md-1-21-1-1,dynamics,md,1
mn-1-22-1-1-3--slur--start--1,slur,stamp,mn-1-22-1-1-3
mn-1-22-1-1-9--slur--stop--1,slur,stamp,mn-1-22-1-1-9
mn-1-22-5-2-2--tied--start--1,tied,stamp,mn-1-22-5-2-2
mn-1-22-5-2-3--tied--start--1,tied,stamp,mn-1-22-5-2-3
mn-1-22-5-2-4--tied--stop--1,tied,stamp,mn-1-22-5-2-4
mn-1-22-5-2-5--tied--stop--1,tied,stamp,mn-1-22-5-2-5
md-1-22-1-1,dynamics,md,1
mn-1-23-1-1-5--slur--start--1,slur,stamp,mn-1-23-1-1-5
mn-1-23-5-2-3--slur--start--1,slur,stamp,mn-1-23-5-2-3
mn-1-23-5-2-5--slur--stop--1,slur,stamp,mn-1-23-5-2-5
md-1-23-1-1,dynamics,md,1
mn-1-24-1-1-6--slur--stop--1,slur,stamp,mn-1-24-1-1-6
mn-1-24-5-2-2--tied--start--1,tied,stamp,mn-1-24-5-2-2
mn-1-24-5-2-3--tied--start--1,tied,stamp,mn-1-24-5-2-3
mn-1-24-5-2-4--tied--stop--1,tied,stamp,mn-1-24-5-2-4
mn-1-24-5-2-5--tied--stop--1,tied,stamp,mn-1-24-5-2-5
md-1-24-1-1,dynamics,md,1
md-1-24-1-2,dynamics,md,1
md-1-24-2-1,dynamics,md,2
mn-1-25-5-2-1--slur--start--1,slur,stamp,mn-1-25-5-2-1
md-1-25-1-1,dynamics,md,1
mn-1-26-5-2-4--slur--stop--1,slur,stamp,mn-1-26-5-2-4
mn-1-29-1-1-4--tied--start--1,tied,stamp,mn-1-29-1-1-4
mn-1-29-1-1-5--tied--start--1,tied,stamp,mn-1-29-1-1-5
mn-1-29-1-1-6--tied--start--1,tied,stamp,mn-1-29-1-1-6
mn-1-29-1-1-7--tied--stop--1,tied,stamp,mn-1-29-1-1-7
mn-1-29-1-1-8--tied--stop--1,tied,stamp,mn-1-29-1-1-8
mn-1-29-1-1-9--tied--stop--1,tied,stamp,mn-1-29-1-1-9
mn-1-29-1-1-10--tied--start--1,tied,stamp,mn-1-29-1-1-10
mn-1-29-1-1-11--tied--start--1,tied,stamp,mn-1-29-1-1-11
mn-1-29-1-1-12--tied--start--1,tied,stamp,mn-1-29-1-1-12
mn-1-29-5-2-3--tied--start--1,tied,stamp,mn-1-29-5-2-3
mn-1-29-5-2-4--tied--start--1,tied,stamp,mn-1-29-5-2-4
mn-1-29-5-2-5--tied--start--1,tied,stamp,mn-1-29-5-2-5
mn-1-29-5-2-6--tied--stop--1,tied,stamp,mn-1-29-5-2-6
mn-1-29-5-2-7--tied--stop--1,tied,stamp,mn-1-29-5-2-7
mn-1-29-5-2-8--tied--stop--1,tied,stamp,mn-1-29-5-2-8
mn-1-29-5-2-9--tied--start--1,tied,stamp,mn-1-29-5-2-9
mn-1-29-5-2-10--tied--start--1,tied,stamp,mn-1-29-5-2-10
mn-1-29-5-2-11--tied--start--1,tied,stamp,mn-1-29-5-2-11
mn-1-30-1-1-1--tied--stop--1,tied,stamp,mn-1-30-1-1-1
mn-1-30-1-1-2--tied--stop--1,tied,stamp,mn-1-30-1-1-2
mn-1-30-1-1-3--tied--stop--1,tied,stamp,mn-1-30-1-1-3
mn-1-30-1-1-4--tied--start--1,tied,stamp,mn-1-30-1-1-4
mn-1-30-1-1-5--tied--start--1,tied,stamp,mn-1-30-1-1-5
mn-1-30-1-1-6--tied--start--1,tied,stamp,mn-1-30-1-1-6
mn-1-30-1-1-7--tied--stop--1,tied,stamp,mn-1-30-1-1-7
mn-1-30-1-1-8--tied--stop--1,tied,stamp,mn-1-30-1-1-8
mn-1-30-1-1-9--tied--stop--1,tied,stamp,mn-1-30-1-1-9
mn-1-30-1-1-10--tied--start--1,tied,stamp,mn-1-30-1-1-10
mn-1-30-1-1-11--tied--start--1,tied,stamp,mn-1-30-1-1-11
mn-1-30-1-1-12--tied--start--1,tied,stamp,mn-1-30-1-1-12
mn-1-30-5-2-1--tied--stop--1,tied,stamp,mn-1-30-5-2-1
mn-1-30-5-2-2--tied--stop--1,tied,stamp,mn-1-30-5-2-2
mn-1-30-5-2-3--tied--stop--1,tied,stamp,mn-1-30-5-2-3
mn-1-30-5-2-4--tied--start--1,tied,stamp,mn-1-30-5-2-4
mn-1-30-5-2-5--tied--start--1,tied,stamp,mn-1-30-5-2-5
mn-1-30-5-2-6--tied--start--1,tied,stamp,mn-1-30-5-2-6
mn-1-30-5-2-7--tied--stop--1,tied,stamp,mn-1-30-5-2-7
mn-1-30-5-2-8--tied--stop--1,tied,stamp,mn-1-30-5-2-8
mn-1-30-5-2-9--tied--stop--1,tied,stamp,mn-1-30-5-2-9
mn-1-30-5-2-10--tied--start--1,tied,stamp,mn-1-30-5-2-10
mn-1-30-5-2-11--tied--start--1,tied,stamp,mn-1-30-5-2-11
mn-1-30-5-2-12--tied--start--1,tied,stamp,mn-1-30-5-2-12
mn-1-31-1-1-1--tied--stop--1,tied,stamp,mn-1-31-1-1-1
mn-1-31-1-1-2--tied--stop--1,tied,stamp,mn-1-31-1-1-2
mn-1-31-1-1-3--tied--stop--1,tied,stamp,mn-1-31-1-1-3
mn-1-31-1-1-4--tied--start--1,tied,stamp,mn-1-31-1-1-4
mn-1-31-1-1-5--tied--start--1,tied,stamp,mn-1-31-1-1-5
mn-1-31-1-1-6--tied--start--1,tied,stamp,mn-1-31-1-1-6
mn-1-31-1-1-7--tied--stop--1,tied,stamp,mn-1-31-1-1-7
mn-1-31-1-1-8--tied--stop--1,tied,stamp,mn-1-31-1-1-8
mn-1-31-1-1-9--tied--stop--1,tied,stamp,mn-1-31-1-1-9
mn-1-31-1-1-10--tied--start--1,tied,stamp,mn-1-31-1-1-10
mn-1-31-1-1-11--tied--start--1,tied,stamp,mn-1-31-1-1-11
mn-1-31-1-1-12--tied--start--1,tied,stamp,mn-1-31-1-1-12
mn-1-31-5-2-1--tied--stop--1,tied,stamp,mn-1-31-5-2-1
mn-1-31-5-2-2--tied--stop--1,tied,stamp,mn-1-31-5-2-2
mn-1-31-5-2-3--tied--stop--1,tied,stamp,mn-1-31-5-2-3
mn-1-31-5-2-4--tied--start--1,tied,stamp,mn-1-31-5-2-4
mn-1-31-5-2-5--tied--start--1,tied,stamp,mn-1-31-5-2-5
mn-1-31-5-2-6--tied--start--1,tied,stamp,mn-1-31-5-2-6
mn-1-31-5-2-7--tied--stop--1,tied,stamp,mn-1-31-5-2-7
mn-1-31-5-2-8--tied--stop--1,tied,stamp,mn-1-31-5-2-8
mn-1-31-5-2-9--tied--stop--1,tied,stamp,mn-1-31-5-2-9
mn-1-31-5-2-10--tied--start--1,tied,stamp,mn-1-31-5-2-10
mn-1-31-5-2-11--tied--start--1,tied,stamp,mn-1-31-5-2-11
mn-1-31-5-2-12--tied--start--1,tied,stamp,mn-1-31-5-2-12
mn-1-32-1-1-1--tied--stop--1,tied,stamp,mn-1-32-1-1-1
mn-1-32-1-1-2--tied--stop--1,tied,stamp,mn-1-32-1-1-2
mn-1-32-1-1-3--tied--stop--1,tied,stamp,mn-1-32-1-1-3
mn-1-32-1-1-4--tied--start--1,tied,stamp,mn-1-32-1-1-4
mn-1-32-1-1-5--tied--start--1,tied,stamp,mn-1-32-1-1-5
mn-1-32-1-1-6--tied--start--1,tied,stamp,mn-1-32-1-1-6
mn-1-32-1-1-7--tied--start--1,tied,stamp,mn-1-32-1-1-7
mn-1-32-1-1-8--tied--stop--1,tied,stamp,mn-1-32-1-1-8
mn-1-32-1-1-9--tied--stop--1,tied,stamp,mn-1-32-1-1-9
mn-1-32-1-1-10--tied--stop--1,tied,stamp,mn-1-32-1-1-10
mn-1-32-1-1-11--tied--stop--1,tied,stamp,mn-1-32-1-1-11
mn-1-32-1-1-12--tied--start--1,tied,stamp,mn-1-32-1-1-12
mn-1-32-1-1-13--tied--start--1,tied,stamp,mn-1-32-1-1-13
mn-1-32-1-1-14--tied--start--1,tied,stamp,mn-1-32-1-1-14
mn-1-32-5-2-1--tied--stop--1,tied,stamp,mn-1-32-5-2-1
mn-1-32-5-2-2--tied--stop--1,tied,stamp,mn-1-32-5-2-2
mn-1-32-5-2-3--tied--stop--1,tied,stamp,mn-1-32-5-2-3
mn-1-32-5-2-4--tied--start--1,tied,stamp,mn-1-32-5-2-4
mn-1-32-5-2-5--tied--start--1,tied,stamp,mn-1-32-5-2-5
mn-1-32-5-2-6--tied--start--1,tied,stamp,mn-1-32-5-2-6
mn-1-32-5-2-7--tied--stop--1,tied,stamp,mn-1-32-5-2-7
mn-1-32-5-2-8--tied--stop--1,tied,stamp,mn-1-32-5-2-8
mn-1-32-5-2-9--tied--stop--1,tied,stamp,mn-1-32-5-2-9
mn-1-32-5-2-10--tied--start--1,tied,stamp,mn-1-32-5-2-10
mn-1-32-5-2-11--tied--start--1,tied,stamp,mn-1-32-5-2-11
mn-1-32-5-2-12--tied--start--1,tied,stamp,mn-1-32-5-2-12
mn-1-33-1-1-1--tied--stop--1,tied,stamp,mn-1-33-1-1-1
mn-1-33-1-1-2--tied--stop--1,tied,stamp,mn-1-33-1-1-2
mn-1-33-1-1-3--tied--stop--1,tied,stamp,mn-1-33-1-1-3
mn-1-33-1-1-4--tied--start--1,tied,stamp,mn-1-33-1-1-4
mn-1-33-1-1-5--tied--start--1,tied,stamp,mn-1-33-1-1-5
mn-1-33-1-1-6--tied--stop--1,tied,stamp,mn-1-33-1-1-6
mn-1-33-1-1-7--tied--stop--1,tied,stamp,mn-1-33-1-1-7
mn-1-33-1-1-8--tied--start--1,tied,stamp,mn-1-33-1-1-8
mn-1-33-1-1-9--tied--start--1,tied,stamp,mn-1-33-1-1-9
mn-1-33-5-2-1--tied--stop--1,tied,stamp,mn-1-33-5-2-1
mn-1-33-5-2-2--tied--stop--1,tied,stamp,mn-1-33-5-2-2
mn-1-33-5-2-3--tied--stop--1,tied,stamp,mn-1-33-5-2-3
mn-1-33-5-2-4--tied--start--1,tied,stamp,mn-1-33-5-2-4
mn-1-33-5-2-5--tied--start--1,tied,stamp,mn-1-33-5-2-5
mn-1-33-5-2-6--tied--start--1,tied,stamp,mn-1-33-5-2-6
mn-1-33-5-2-7--tied--stop--1,tied,stamp,mn-1-33-5-2-7
mn-1-33-5-2-8--tied--stop--1,tied,stamp,mn-1-33-5-2-8
mn-1-33-5-2-9--tied--stop--1,tied,stamp,mn-1-33-5-2-9
mn-1-33-5-2-10--tied--start--1,tied,stamp,mn-1-33-5-2-10
mn-1-33-5-2-11--tied--start--1,tied,stamp,mn-1-33-5-2-11
mn-1-33-5-2-12--tied--start--1,tied,stamp,mn-1-33-5-2-12
mn-1-34-1-1-1--tied--stop--1,tied,stamp,mn-1-34-1-1-1
mn-1-34-1-1-2--tied--stop--1,tied,stamp,mn-1-34-1-1-2
mn-1-34-1-1-3--tied--start--1,tied,stamp,mn-1-34-1-1-3
mn-1-34-1-1-4--tied--start--1,tied,stamp,mn-1-34-1-1-4
mn-1-34-1-1-5--tied--stop--1,tied,stamp,mn-1-34-1-1-5
mn-1-34-1-1-6--tied--stop--1,tied,stamp,mn-1-34-1-1-6
mn-1-34-5-2-1--tied--stop--1,tied,stamp,mn-1-34-5-2-1
mn-1-34-5-2-2--tied--stop--1,tied,stamp,mn-1-34-5-2-2
mn-1-34-5-2-3--tied--stop--1,tied,stamp,mn-1-34-5-2-3
md-1-34-1-1,dynamics,md,1
mn-1-35-1-1-1--tied--start--1,tied,stamp,mn-1-35-1-1-1
mn-1-35-1-1-2--tied--start--1,tied,stamp,mn-1-35-1-1-2
mn-1-35-5-2-1--slur--start--1,slur,stamp,mn-1-35-5-2-1
mn-1-35-6-2-2--tied--start--1,tied,stamp,mn-1-35-6-2-2
mn-1-35-6-2-3--tied--stop--1,tied,stamp,mn-1-35-6-2-3
mn-1-35-6-2-3--tied--start--2,tied,stamp,mn-1-35-6-2-3
mn-1-35-6-2-4--tied--stop--1,tied,stamp,mn-1-35-6-2-4
mn-1-35-6-2-5--tied--start--1,tied,stamp,mn-1-35-6-2-5
mn-1-36-1-1-1--tied--stop--1,tied,stamp,mn-1-36-1-1-1
mn-1-36-1-1-1--tied--start--2,tied,stamp,mn-1-36-1-1-1
mn-1-36-1-1-2--tied--stop--1,tied,stamp,mn-1-36-1-1-2
mn-1-36-1-1-2--tied--start--2,tied,stamp,mn-1-36-1-1-2
mn-1-36-1-1-3--tied--stop--1,tied,stamp,mn-1-36-1-1-3
mn-1-36-1-1-4--tied--stop--1,tied,stamp,mn-1-36-1-1-4
mn-1-36-1-1-5--tied--start--1,tied,stamp,mn-1-36-1-1-5
mn-1-36-1-1-6--tied--start--1,tied,stamp,mn-1-36-1-1-6
mn-1-36-1-1-7--tied--start--1,tied,stamp,mn-1-36-1-1-7
mn-1-36-5-2-3--slur--stop--1,slur,stamp,mn-1-36-5-2-3
mn-1-36-6-2-1--tied--stop--1,tied,stamp,mn-1-36-6-2-1
mn-1-36-6-2-2--tied--start--1,tied,stamp,mn-1-36-6-2-2
mn-1-36-6-2-3--tied--stop--1,tied,stamp,mn-1-36-6-2-3
mn-1-37-1-1-1--tied--stop--1,tied,stamp,mn-1-37-1-1-1
mn-1-37-1-1-2--tied--stop--1,tied,stamp,mn-1-37-1-1-2
mn-1-37-1-1-3--tied--stop--1,tied,stamp,mn-1-37-1-1-3
mn-1-37-1-1-4--tied--start--1,tied,stamp,mn-1-37-1-1-4
mn-1-37-1-1-5--tied--start--1,tied,stamp,mn-1-37-1-1-5
mn-1-37-1-1-6--tied--start--1,tied,stamp,mn-1-37-1-1-6
mn-1-37-1-1-7--tied--stop--1,tied,stamp,mn-1-37-1-1-7
mn-1-37-1-1-8--tied--stop--1,tied,stamp,mn-1-37-1-1-8
mn-1-37-1-1-9--tied--stop--1,tied,stamp,mn-1-37-1-1-9
mn-1-38-1-1-1--tied--start--1,tied,stamp,mn-1-38-1-1-1
mn-1-38-1-1-2--tied--start--1,tied,stamp,mn-1-38-1-1-2
mn-1-38-1-1-3--tied--start--1,tied,stamp,mn-1-38-1-1-3
mn-1-38-5-2-1--slur--start--1,slur,stamp,mn-1-38-5-2-1
mn-1-38-6-2-1--slur--start--1,slur,stamp,mn-1-38-6-2-1
mn-1-38-6-2-2--tied--start--1,tied,stamp,mn-1-38-6-2-2
mn-1-38-6-2-2--slur--stop--1,slur,stamp,mn-1-38-6-2-2
mn-1-38-6-2-3--tied--stop--1,tied,stamp,mn-1-38-6-2-3
mn-1-38-6-2-4--tied--start--1,tied,stamp,mn-1-38-6-2-4
md-1-38-1-1,dynamics,md,1
mn-1-39-1-1-1--tied--stop--1,tied,stamp,mn-1-39-1-1-1
mn-1-39-1-1-1--tied--start--2,tied,stamp,mn-1-39-1-1-1
mn-1-39-1-1-2--tied--stop--1,tied,stamp,mn-1-39-1-1-2
mn-1-39-1-1-2--tied--start--2,tied,stamp,mn-1-39-1-1-2
mn-1-39-1-1-3--tied--stop--1,tied,stamp,mn-1-39-1-1-3
mn-1-39-1-1-3--tied--start--2,tied,stamp,mn-1-39-1-1-3
mn-1-39-1-1-4--tied--stop--1,tied,stamp,mn-1-39-1-1-4
mn-1-39-1-1-5--tied--stop--1,tied,stamp,mn-1-39-1-1-5
mn-1-39-1-1-6--tied--stop--1,tied,stamp,mn-1-39-1-1-6
mn-1-39-1-1-7--tied--start--1,tied,stamp,mn-1-39-1-1-7
mn-1-39-1-1-8--tied--start--1,tied,stamp,mn-1-39-1-1-8
mn-1-39-1-1-9--tied--start--1,tied,stamp,mn-1-39-1-1-9
mn-1-39-5-2-3--slur--stop--1,slur,stamp,mn-1-39-5-2-3
mn-1-39-6-2-1--tied--stop--1,tied,stamp,mn-1-39-6-2-1
mn-1-39-6-2-2--tied--start--1,tied,stamp,mn-1-39-6-2-2
mn-1-39-6-2-3--tied--stop--1,tied,stamp,mn-1-39-6-2-3
mn-1-40-1-1-1--tied--stop--1,tied,stamp,mn-1-40-1-1-1
mn-1-40-1-1-2--tied--stop--1,tied,stamp,mn-1-40-1-1-2
mn-1-40-1-1-3--tied--stop--1,tied,stamp,mn-1-40-1-1-3
mn-1-40-1-1-4--tied--start--1,tied,stamp,mn-1-40-1-1-4
mn-1-40-1-1-5--tied--start--1,tied,stamp,mn-1-40-1-1-5
mn-1-40-1-1-6--tied--start--1,tied,stamp,mn-1-40-1-1-6
mn-1-40-1-1-7--tied--stop--1,tied,stamp,mn-1-40-1-1-7
mn-1-40-1-1-8--tied--stop--1,tied,stamp,mn-1-40-1-1-8
mn-1-40-1-1-9--tied--stop--1,tied,stamp,mn-1-40-1-1-9
mn-1-40-5-2-4--tied--start--1,tied,stamp,mn-1-40-5-2-4
mn-1-40-5-2-5--tied--start--1,tied,stamp,mn-1-40-5-2-5
mn-1-41-1-1-1--slur--start--1,slur,stamp,mn-1-41-1-1-1
mn-1-41-2-1-3--tied--start--1,tied,stamp,mn-1-41-2-1-3
mn-1-41-2-1-4--tied--stop--1,tied,stamp,mn-1-41-2-1-4
mn-1-41-2-1-5--tied--start--1,tied,stamp,mn-1-41-2-1-5
mn-1-41-5-2-1--tied--stop--1,tied,stamp,mn-1-41-5-2-1
mn-1-41-5-2-2--tied--stop--1,tied,stamp,mn-1-41-5-2-2
mn-1-41-5-2-3--tied--start--1,tied,stamp,mn-1-41-5-2-3
mn-1-41-5-2-4--tied--start--1,tied,stamp,mn-1-41-5-2-4
mn-1-41-5-2-5--tied--stop--1,tied,stamp,mn-1-41-5-2-5
mn-1-41-5-2-6--tied--stop--1,tied,stamp,mn-1-41-5-2-6
mn-1-41-5-2-7--tied--start--1,tied,stamp,mn-1-41-5-2-7
mn-1-41-5-2-8--tied--start--1,tied,stamp,mn-1-41-5-2-8
md-1-41-1-1,dynamics,md,1
mn-1-42-1-1-5--slur--stop--1,slur,stamp,mn-1-42-1-1-5
mn-1-42-1-1-6--slur--start--1,slur,stamp,mn-1-42-1-1-6
mn-1-42-2-1-1--tied--stop--1,tied,stamp,mn-1-42-2-1-1
mn-1-42-2-1-2--tied--start--1,tied,stamp,mn-1-42-2-1-2
mn-1-42-2-1-3--tied--stop--1,tied,stamp,mn-1-42-2-1-3
mn-1-42-2-1-4--tied--start--1,tied,stamp,mn-1-42-2-1-4
mn-1-42-5-2-1--tied--stop--1,tied,stamp,mn-1-42-5-2-1
mn-1-42-5-2-2--tied--stop--1,tied,stamp,mn-1-42-5-2-2
mn-1-42-5-2-3--tied--start--1,tied,stamp,mn-1-42-5-2-3
mn-1-42-5-2-4--tied--start--1,tied,stamp,mn-1-42-5-2-4
mn-1-42-5-2-5--tied--stop--1,tied,stamp,mn-1-42-5-2-5
mn-1-42-5-2-6--tied--stop--1,tied,stamp,mn-1-42-5-2-6
mn-1-42-5-2-7--tied--start--1,tied,stamp,mn-1-42-5-2-7
mn-1-42-5-2-8--tied--start--1,tied,stamp,mn-1-42-5-2-8
md-1-42-1-1,dynamics,md,1
md-1-42-1-2,dynamics,md,1
