note_id,original_id,bar,voice,staff,ordinal
mn-4-1-1-6,n121,4,1,1,6
mn-4-1-1-7,n122,4,1,1,7
mn-4-1-1-8,n123,4,1,1,8
mn-4-1-1-9,n124,4,1,1,9
mn-4-1-1-10,n125,4,1,1,10
mn-4-1-1-11,n126,4,1,1,11
mn-4-1-1-12,n127,4,1,1,12
mn-4-1-1-13,n128,4,1,1,13
mn-4-1-1-14,n129,4,1,1,14
mn-4-1-1-15,n130,4,1,1,15
mn-4-1-1-16,n131,4,1,1,16
mn-4-2-1-1,n132,4,2,1,1
mn-4-2-1-2,n133,4,2,1,2
mn-4-2-1-3,n134,4,2,1,3
mn-4-2-1-4,n135,4,2,1,4
mn-4-2-1-5,n136,4,2,1,5
mn-4-2-1-6,n137,4,2,1,6
mn-4-2-1-7,n138,4,2,1,7
mn-4-2-1-8,n139,4,2,1,8
mn-4-5-2-1,n140,4,5,2,1
mn-4-5-2-2,n141,4,5,2,2
mn-4-5-2-3,n142,4,5,2,3
mn-4-5-2-4,n143,4,5,2,4
mn-4-5-2-5,n144,4,5,2,5
mn-4-5-2-6,n145,4,5,2,6
mn-4-5-2-7,n146,4,5,2,7
mn-5-1-1-1,n147,5,1,1,1
mn-5-1-1-2,n148,5,1,1,2
mn-5-1-1-3,n149,5,1,1,3
mn-5-1-1-4,n150,5,1,1,4
mn-5-1-1-5,n151,5,1,1,5
mn-5-1-1-6,n152,5,1,1,6
mn-5-1-1-7,n153,5,1,1,7
mn-5-1-1-8,n154,5,1,1,8
mn-5-1-1-9,n155,5,1,1,9
mn-5-1-1-10,n156,5,1,1,10
mn-5-1-1-11,n157,5,1,1,11
mn-5-1-1-12,n158,5,1,1,12
mn-5-1-1-13,n159,5,1,1,13
mn-5-1-1-14,n160,5,1,1,14
mn-5-1-1-15,n161,5,1,1,15
mn-5-1-1-16,n162,5,1,1,16
mn-5-2-1-1,n163,5,2,1,1
mn-5-2-1-2,n164,5,2,1,2
mn-5-2-1-3,n165,5,2,1,3
mn-5-2-1-4,n166,5,2,1,4
mn-5-2-1-5,n167,5,2,1,5
mn-5-2-1-6,n168,5,2,1,6
mn-5-2-1-7,n169,5,2,1,7
mn-5-5-2-1,n170,5,5,2,1
mn-5-5-2-2,n171,5,5,2,2
mn-5-5-2-3,n172,5,5,2,3
mn-5-5-2-4,n173,5,5,2,4
mn-5-5-2-5,n174,5,5,2,5
mn-5-5-2-6,n175,5,5,2,6
mn-5-5-2-7,n176,5,5,2,7
mn-6-1-1-1,n177,6,1,1,1
mn-6-1-1-2,n178,6,1,1,2
mn-6-1-1-3,n179,6,1,1,3
mn-6-1-1-4,n180,6,1,1,4
mn-6-1-1-5,n181,6,1,1,5
mn-6-1-1-6,n182,6,1,1,6
mn-6-1-1-7,n183,6,1,1,7
mn-6-1-1-8,n184,6,1,1,8
mn-6-1-1-9,n185,6,1,1,9
mn-6-1-1-10,n186,6,1,1,10
mn-6-1-1-11,n187,6,1,1,11
mn-6-1-1-12,n188,6,1,1,12
mn-6-1-1-13,n189,6,1,1,13
mn-6-1-1-14,n190,6,1,1,14
mn-6-1-1-15,n191,6,1,1,15
mn-6-1-1-16,n192,6,1,1,16
mn-6-2-1-1,n193,6,2,1,1
mn-6-2-1-2,n194,6,2,1,2
mn-6-2-1-3,n195,6,2,1,3
mn-6-2-1-4,n196,6,2,1,4
mn-6-2-1-5,n197,6,2,1,5
mn-6-2-1-6,n198,6,2,1,6
mn-6-2-1-7,n199,6,2,1,7
mn-6-5-2-1,n200,6,5,2,1
mn-6-5-2-2,n201,6,5,2,2
mn-6-5-2-3,n202,6,5,2,3
mn-6-5-2-4,n203,6,5,2,4
mn-6-5-2-5,n204,6,5,2,5
mn-6-5-2-6,n205,6,5,2,6
mn-6-5-2-7,n206,6,5,2,7
mn-6-5-2-8,n207,6,5,2,8
mn-7-1-1-1,n208,7,1,1,1
mn-7-1-1-2,n209,7,1,1,2
mn-7-1-1-3,n210,7,1,1,3
mn-7-1-1-4,n211,7,1,1,4
mn-7-1-1-5,n212,7,1,1,5
mn-7-1-1-6,n213,7,1,1,6
mn-7-1-1-7,n214,7,1,1,7
mn-7-1-1-8,n215,7,1,1,8
mn-7-1-1-9,n216,7,1,1,9
mn-7-1-1-10,n217,7,1,1,10
mn-7-1-1-11,n218,7,1,1,11
mn-7-1-1-12,n219,7,1,1,12
mn-7-1-1-13,n220,7,1,1,13
mn-7-1-1-14,n221,7,1,1,14
mn-7-1-1-15,n222,7,1,1,15
mn-7-1-1-16,n223,7,1,1,16
mn-7-2-1-1,n224,7,2,1,1
mn-7-2-1-2,n225,7,2,1,2
mn-7-2-1-3,n226,7,2,1,3
mn-7-2-1-4,n227,7,2,1,4
mn-7-2-1-5,n228,7,2,1,5
mn-7-2-1-6,n229,7,2,1,6
mn-7-2-1-7,n230,7,2,1,7
mn-7-2-1-8,n231,7,2,1,8
mn-7-5-2-1,n232,7,5,2,1
mn-7-5-2-2,n233,7,5,2,2
mn-7-5-2-3,n234,7,5,2,3
mn-7-5-2-4,n235,7,5,2,4
mn-7-5-2-5,n236,7,5,2,5
mn-7-5-2-6,n237,7,5,2,6
mn-7-5-2-7,n238,7,5,2,7
mn-7-5-2-8,n239,7,5,2,8
mn-7-5-2-9,n240,7,5,2,9
mn-7-5-2-10,n241,7,5,2,10
mn-7-5-2-11,n242,7,5,2,11
mn-7-5-2-12,n243,7,5,2,12
mn-7-5-2-13,n244,7,5,2,13
mn-7-5-2-14,n245,7,5,2,14
mn-7-5-2-15,n246,7,5,2,15
mn-7-5-2-16,n247,7,5,2,16
mn-8-1-1-1,n248,8,1,1,1
mn-8-1-1-2,n249,8,1,1,2
mn-8-1-1-3,n250,8,1,1,3
mn-8-1-1-4,n251,8,1,1,4
mn-8-1-1-5,n252,8,1,1,5
mn-8-1-1-6,n253,8,1,1,6
mn-8-1-1-7,n254,8,1,1,7
mn-8-1-1-8,n255,8,1,1,8
mn-8-1-1-9,n256,8,1,1,9
mn-8-1-1-10,n257,8,1,1,10
mn-8-1-1-11,n258,8,1,1,11
mn-8-1-1-12,n259,8,1,1,12
mn-8-1-1-13,n260,8,1,1,13
mn-8-1-1-14,n261,8,1,1,14
mn-8-1-1-15,n262,8,1,1,15
mn-8-1-1-16,n263,8,1,1,16
mn-8-1-1-17,n264,8,1,1,17
mn-8-1-1-18,n265,8,1,1,18
mn-8-1-1-19,n266,8,1,1,19
mn-8-2-1-1,n267,8,2,1,1
mn-8-2-1-2,n268,8,2,1,2
mn-8-2-1-3,n269,8,2,1,3
mn-8-2-1-4,n270,8,2,1,4
mn-8-2-1-5,n271,8,2,1,5
mn-8-2-1-6,n272,8,2,1,6
mn-8-2-1-7,n273,8,2,1,7
mn-8-5-2-1,n274,8,5,2,1
mn-8-5-2-2,n275,8,5,2,2
mn-8-5-2-3,n276,8,5,2,3
mn-8-5-2-4,n277,8,5,2,4
mn-8-5-2-5,n278,8,5,2,5
mn-8-5-2-6,n279,8,5,2,6
mn-8-5-2-7,n280,8,5,2,7
mn-8-5-2-8,n281,8,5,2,8
mn-8-5-2-9,n282,8,5,2,9
mn-8-5-2-10,n283,8,5,2,10
mn-8-5-2-11,n284,8,5,2,11
mn-8-5-2-12,n285,8,5,2,12
mn-8-5-2-13,n286,8,5,2,13
mn-8-5-2-14,n287,8,5,2,14
mn-8-5-2-15,n288,8,5,2,15
mn-8-5-2-16,n289,8,5,2,16
mn-8-5-2-17,n290,8,5,2,17
mn-8-5-2-18,n291,8,5,2,18
mn-8-5-2-19,n292,8,5,2,19
mn-8-5-2-20,n293,8,5,2,20
mn-8-5-2-21,n294,8,5,2,21
mn-9-1-1-1,n295,9,1,1,1
mn-9-1-1-2,n296,9,1,1,2
mn-9-1-1-3,n297,9,1,1,3
mn-9-1-1-4,n298,9,1,1,4
mn-9-1-1-5,n299,9,1,1,5
mn-9-1-1-6,n300,9,1,1,6
mn-9-1-1-7,n301,9,1,1,7
mn-9-1-1-8,n302,9,1,1,8
mn-9-1-1-9,n303,9,1,1,9
mn-9-1-1-10,n304,9,1,1,10
mn-9-1-1-11,n305,9,1,1,11
mn-9-1-1-12,n306,9,1,1,12
mn-9-1-1-13,n307,9,1,1,13
mn-9-1-1-14,n308,9,1,1,14
mn-9-1-1-15,n309,9,1,1,15
mn-9-1-1-16,n310,9,1,1,16
mn-9-1-1-17,n311,9,1,1,17
mn-9-1-1-18,n312,9,1,1,18
mn-9-5-2-1,n313,9,5,2,1
mn-9-5-2-2,n314,9,5,2,2
mn-9-5-2-3,n315,9,5,2,3
mn-9-5-2-4,n316,9,5,2,4
mn-9-5-2-5,n317,9,5,2,5
mn-9-5-2-6,n318,9,5,2,6
mn-9-5-2-7,n319,9,5,2,7
mn-9-5-2-8,n320,9,5,2,8
mn-9-5-2-9,n321,9,5,2,9
mn-9-5-2-10,n322,9,5,2,10
mn-9-5-2-11,n323,9,5,2,11
mn-9-5-2-12,n324,9,5,2,12
mn-9-5-2-13,n325,9,5,2,13
mn-9-5-2-14,n326,9,5,2,14
mn-9-5-2-15,n327,9,5,2,15
mn-9-5-2-16,n328,9,5,2,16
mn-9-5-2-17,n329,9,5,2,17
mn-9-5-2-18,n330,9,5,2,18
mn-9-5-2-19,n331,9,5,2,19
mn-9-5-2-20,n332,9,5,2,20
mn-10-1-1-1,n333,10,1,1,1
mn-10-1-1-2,n334,10,1,1,2
mn-10-1-1-3,n335,10,1,1,3
mn-10-1-1-4,n336,10,1,1,4
mn-10-1-1-5,n337,10,1,1,5
mn-10-1-1-6,n338,10,1,1,6
mn-10-1-1-7,n339,10,1,1,7
mn-10-1-1-8,n340,10,1,1,8
mn-10-1-1-9,n341,10,1,1,9
mn-10-1-1-10,n342,10,1,1,10
mn-10-1-1-11,n343,10,1,1,11
mn-10-1-1-12,n344,10,1,1,12
mn-10-1-1-13,n345,10,1,1,13
mn-10-1-1-14,n346,10,1,1,14
mn-10-1-1-15,n347,10,1,1,15
mn-10-1-1-16,n348,10,1,1,16
mn-10-1-1-17,n349,10,1,1,17
mn-10-1-1-18,n350,10,1,1,18
mn-10-1-1-19,n351,10,1,1,19
mn-10-1-1-20,n352,10,1,1,20
mn-10-5-2-1,n353,10,5,2,1
mn-10-5-2-2,n354,10,5,2,2
mn-10-5-2-3,n355,10,5,2,3
mn-10-5-2-4,n356,10,5,2,4
mn-10-5-2-5,n357,10,5,2,5
mn-10-5-2-6,n358,10,5,2,6
mn-10-5-2-7,n359,10,5,2,7
mn-10-5-2-8,n360,10,5,2,8
mn-10-5-2-9,n361,10,5,2,9
mn-10-5-2-10,n362,10,5,2,10
mn-10-5-2-11,n363,10,5,2,11
mn-10-5-2-12,n364,10,5,2,12
mn-10-5-2-13,n365,10,5,2,13
mn-10-5-2-14,n366,10,5,2,14
mn-10-5-2-15,n367,10,5,2,15
mn-10-5-2-16,n368,10,5,2,16
mn-10-5-2-17,n369,10,5,2,17
mn-10-5-2-18,n370,10,5,2,18
mn-10-5-2-19,n371,10,5,2,19
mn-10-5-2-20,n372,10,5,2,20
mn-11-1-1-1,n373,11,1,1,1
mn-11-1-1-2,n374,11,1,1,2
mn-11-1-1-3,n375,11,1,1,3
mn-11-1-1-4,n376,11,1,1,4
mn-11-1-1-5,n377,11,1,1,5
mn-11-1-1-6,n378,11,1,1,6
mn-11-1-1-7,n379,11,1,1,7
mn-11-1-1-8,n380,11,1,1,8
mn-11-1-1-9,n381,11,1,1,9
mn-11-5-2-1,n382,11,5,2,1
mn-11-5-2-2,n383,11,5,2,2
mn-11-5-2-3,n384,11,5,2,3
mn-11-5-2-4,n385,11,5,2,4
mn-11-5-2-5,n386,11,5,2,5
mn-11-5-2-6,n387,11,5,2,6
mn-11-5-2-7,n388,11,5,2,7
mn-11-5-2-8,n389,11,5,2,8
mn-11-5-2-9,n390,11,5,2,9
mn-11-5-2-10,n391,11,5,2,10
mn-12-1-1-1,n392,12,1,1,1
mn-12-1-1-2,n393,12,1,1,2
mn-12-1-1-3,n394,12,1,1,3
mn-12-5-2-1,n395,12,5,2,1
mn-12-5-2-2,n396,12,5,2,2
mn-13-1-1-1,n397,13,1,1,1
mn-13-1-1-2,n398,13,1,1,2
mn-13-1-1-3,n399,13,1,1,3
mn-13-5-2-1,n400,13,5,2,1
mn-13-5-2-2,n401,13,5,2,2
mn-13-5-2-3,n402,13,5,2,3
mn-13-5-2-4,n403,13,5,2,4
mn-13-5-2-5,n404,13,5,2,5
mn-13-5-2-6,n405,13,5,2,6
mn-13-5-2-7,n406,13,5,2,7
mn-13-5-2-8,n407,13,5,2,8
mn-13-5-2-9,n408,13,5,2,9
mn-13-5-2-10,n409,13,5,2,10
mn-13-5-2-11,n410,13,5,2,11
mn-13-5-2-12,n411,13,5,2,12
mn-13-6-2-1,n412,13,6,2,1
mn-13-6-2-2,n413,13,6,2,2
mn-14-1-1-1,n414,14,1,1,1
mn-14-5-2-1,n415,14,5,2,1
mn-14-5-2-2,n416,14,5,2,2
mn-14-5-2-3,n417,14,5,2,3
mn-14-5-2-4,n418,14,5,2,4
mn-14-5-2-5,n419,14,5,2,5
mn-14-5-2-6,n420,14,5,2,6
mn-14-5-1-1,n421,14,5,1,1
mn-14-5-1-2,n422,14,5,1,2
mn-14-5-2-7,n423,14,5,2,7
mn-14-5-1-3,n424,14,5,1,3
mn-14-5-1-4,n425,14,5,1,4
mn-14-5-1-5,n426,14,5,1,5
mn-14-5-1-6,n427,14,5,1,6
mn-14-5-1-7,n428,14,5,1,7
mn-14-5-1-8,n429,14,5,1,8
mn-14-5-1-9,n430,14,5,1,9
mn-14-6-2-1,n431,14,6,2,1
mn-14-6-2-2,n432,14,6,2,2
mn-14-6-2-3,n433,14,6,2,3
mn-14-6-2-4,n434,14,6,2,4
mn-14-6-2-5,n435,14,6,2,5
mn-14-6-2-6,n436,14,6,2,6
mn-14-6-2-7,n437,14,6,2,7
mn-14-6-2-8,n438,14,6,2,8
mn-14-6-2-9,r7,14,6,2,9
mn-15-1-1-1,n439,15,1,1,1
mn-15-5-2-1,n440,15,5,2,1
mn-15-5-2-2,n441,15,5,2,2
mn-15-5-2-3,n442,15,5,2,3
mn-15-5-2-4,n443,15,5,2,4
mn-15-5-2-5,n444,15,5,2,5
mn-15-5-2-6,n445,15,5,2,6
mn-15-5-1-1,n446,15,5,1,1
mn-15-5-1-2,n447,15,5,1,2
mn-15-5-2-7,r8,15,5,2,7
mn-15-5-1-3,n448,15,5,1,3
mn-15-5-1-4,n449,15,5,1,4
mn-15-5-1-5,n450,15,5,1,5
mn-15-5-1-6,n451,15,5,1,6
mn-15-5-1-7,n452,15,5,1,7
mn-15-5-1-8,n453,15,5,1,8
mn-15-5-1-9,n454,15,5,1,9
mn-15-6-2-1,n455,15,6,2,1
mn-15-6-2-2,n456,15,6,2,2
mn-15-6-2-3,n457,15,6,2,3
mn-15-6-2-4,n458,15,6,2,4
mn-15-6-2-5,n459,15,6,2,5
mn-15-6-2-6,n460,15,6,2,6
mn-15-6-2-7,n461,15,6,2,7
mn-15-6-2-8,r9,15,6,2,8
mn-16-1-1-1,n462,16,1,1,1
mn-16-5-2-1,n463,16,5,2,1
mn-16-5-2-2,n464,16,5,2,2
mn-16-5-2-3,n465,16,5,2,3
mn-16-5-2-4,n466,16,5,2,4
mn-16-5-2-5,n467,16,5,2,5
mn-16-5-2-6,n468,16,5,2,6
mn-16-5-1-1,n469,16,5,1,1
mn-16-5-1-2,n470,16,5,1,2
mn-16-5-2-7,r10,16,5,2,7
mn-16-5-1-3,n471,16,5,1,3
mn-16-5-1-4,n472,16,5,1,4
mn-16-5-1-5,n473,16,5,1,5
mn-16-5-1-6,n474,16,5,1,6
mn-16-5-1-7,n475,16,5,1,7
mn-16-5-1-8,n476,16,5,1,8
mn-16-5-1-9,n477,16,5,1,9
mn-16-6-2-1,n478,16,6,2,1
mn-16-6-2-2,n479,16,6,2,2
mn-16-6-2-3,n480,16,6,2,3
mn-16-6-2-4,n481,16,6,2,4
mn-17-1-1-1,n482,17,1,1,1
mn-17-1-1-2,n483,17,1,1,2
mn-17-1-1-3,n484,17,1,1,3
mn-17-1-1-4,n485,17,1,1,4
mn-17-1-1-5,n486,17,1,1,5
mn-17-1-1-6,n487,17,1,1,6
mn-17-1-1-7,n488,17,1,1,7
mn-17-1-1-8,n489,17,1,1,8
mn-17-1-1-9,n490,17,1,1,9
mn-17-1-1-10,n491,17,1,1,10
mn-17-1-1-11,n492,17,1,1,11
mn-17-1-1-12,n493,17,1,1,12
mn-17-1-1-13,n494,17,1,1,13
mn-17-1-1-14,n495,17,1,1,14
mn-17-1-1-15,n496,17,1,1,15
mn-17-1-1-16,n497,17,1,1,16
mn-17-5-2-1,n498,17,5,2,1
mn-17-5-2-2,n499,17,5,2,2
mn-17-5-2-3,n500,17,5,2,3
mn-17-5-2-4,n501,17,5,2,4
mn-17-5-2-5,n502,17,5,2,5
mn-17-5-2-6,n503,17,5,2,6
mn-17-5-2-7,n504,17,5,2,7
mn-17-5-2-8,n505,17,5,2,8
mn-18-1-1-1,n506,18,1,1,1
mn-18-1-1-2,n507,18,1,1,2
mn-18-1-1-3,n508,18,1,1,3
mn-18-1-1-4,n509,18,1,1,4
mn-18-1-1-5,n510,18,1,1,5
mn-18-1-1-6,n511,18,1,1,6
mn-18-1-1-7,n512,18,1,1,7
mn-18-1-1-8,n513,18,1,1,8
mn-18-1-1-9,n514,18,1,1,9
mn-18-1-1-10,n515,18,1,1,10
mn-18-1-1-11,n516,18,1,1,11
mn-18-1-1-12,n517,18,1,1,12
mn-18-1-1-13,n518,18,1,1,13
mn-18-1-1-14,n519,18,1,1,14
mn-18-1-1-15,n520,18,1,1,15
mn-18-1-1-16,n521,18,1,1,16
mn-18-5-2-1,n522,18,5,2,1
mn-18-5-2-2,n523,18,5,2,2
mn-18-5-2-3,n524,18,5,2,3
mn-18-5-2-4,n525,18,5,2,4
mn-18-5-2-5,n526,18,5,2,5
mn-18-5-2-6,n527,18,5,2,6
mn-18-5-2-7,n528,18,5,2,7
mn-18-5-2-8,n529,18,5,2,8
mn-19-1-1-1,n530,19,1,1,1
mn-19-1-1-2,n531,19,1,1,2
mn-19-1-1-3,n532,19,1,1,3
mn-19-1-1-4,n533,19,1,1,4
mn-19-1-1-5,n534,19,1,1,5
mn-19-1-1-6,n535,19,1,1,6
mn-19-1-1-7,n536,19,1,1,7
mn-19-1-1-8,n537,19,1,1,8
mn-19-1-1-9,n538,19,1,1,9
mn-19-1-1-10,n539,19,1,1,10
mn-19-1-1-11,n540,19,1,1,11
mn-19-1-1-12,n541,19,1,1,12
mn-19-1-1-13,n542,19,1,1,13
mn-19-1-1-14,n543,19,1,1,14
mn-19-1-1-15,n544,19,1,1,15
mn-19-1-1-16,n545,19,1,1,16
mn-19-5-2-1,n546,19,5,2,1
mn-19-5-2-2,n547,19,5,2,2
mn-19-5-2-3,n548,19,5,2,3
mn-19-5-2-4,n549,19,5,2,4
mn-19-5-2-5,n550,19,5,2,5
mn-19-5-2-6,n551,19,5,2,6
mn-19-5-2-7,n552,19,5,2,7
mn-19-5-2-8,n553,19,5,2,8
mn-20-1-1-1,n554,20,1,1,1
mn-20-1-1-2,n555,20,1,1,2
mn-20-1-1-3,n556,20,1,1,3
mn-20-1-1-4,n557,20,1,1,4
mn-20-1-1-5,n558,20,1,1,5
mn-20-1-1-6,n559,20,1,1,6
mn-20-1-2-1,n560,20,1,2,1
mn-20-1-2-2,n561,20,1,2,2
mn-20-1-1-7,r11,20,1,1,7
mn-20-1-2-3,n562,20,1,2,3
mn-20-1-2-4,n563,20,1,2,4
mn-20-1-2-5,n564,20,1,2,5
mn-20-1-1-8,n565,20,1,1,8
mn-20-1-1-9,n566,20,1,1,9
mn-20-1-1-10,n567,20,1,1,10
mn-20-1-1-11,n568,20,1,1,11
mn-20-5-2-1,n569,20,5,2,1
mn-20-5-2-2,n570,20,5,2,2
mn-20-5-2-3,n571,20,5,2,3
mn-20-5-2-4,n572,20,5,2,4
mn-20-5-2-5,n573,20,5,2,5
mn-20-5-2-6,n574,20,5,2,6
mn-20-5-2-7,n575,20,5,2,7
mn-20-5-2-8,n576,20,5,2,8
mn-21-1-1-1,n577,21,1,1,1
mn-21-1-1-2,n578,21,1,1,2
mn-21-1-1-3,n579,21,1,1,3
mn-21-1-1-4,n580,21,1,1,4
mn-21-1-2-1,n581,21,1,2,1
mn-21-1-2-2,n582,21,1,2,2
mn-21-1-2-3,n583,21,1,2,3
mn-21-1-2-4,n584,21,1,2,4
mn-21-1-1-5,r12,21,1,1,5
mn-21-1-2-5,n585,21,1,2,5
mn-21-1-2-6,n586,21,1,2,6
mn-21-1-2-7,n587,21,1,2,7
mn-21-1-1-6,n588,21,1,1,6
mn-21-1-1-7,n589,21,1,1,7
mn-21-1-1-8,n590,21,1,1,8
mn-21-1-1-9,n591,21,1,1,9
mn-21-5-2-1,n592,21,5,2,1
mn-21-5-2-2,n593,21,5,2,2
mn-21-5-2-3,n594,21,5,2,3
mn-21-5-2-4,n595,21,5,2,4
mn-21-5-2-5,n596,21,5,2,5
mn-21-5-2-6,n597,21,5,2,6
mn-21-5-2-7,n598,21,5,2,7
mn-21-5-2-8,n599,21,5,2,8
mn-22-1-1-1,n600,22,1,1,1
mn-22-1-1-2,n601,22,1,1,2
mn-22-1-1-3,n602,22,1,1,3
mn-22-1-1-4,n603,22,1,1,4
mn-22-1-1-5,n604,22,1,1,5
mn-22-1-1-6,n605,22,1,1,6
mn-22-1-1-7,n606,22,1,1,7
mn-22-1-1-8,n607,22,1,1,8
mn-22-1-1-9,n608,22,1,1,9
mn-22-1-1-10,n609,22,1,1,10
mn-22-1-1-11,n610,22,1,1,11
mn-22-1-1-12,n611,22,1,1,12
mn-22-1-1-13,n612,22,1,1,13
mn-22-1-1-14,n613,22,1,1,14
mn-22-1-1-15,n614,22,1,1,15
mn-22-1-1-16,n615,22,1,1,16
mn-22-1-1-17,n616,22,1,1,17
mn-22-1-1-18,n617,22,1,1,18
mn-22-1-1-19,n618,22,1,1,19
mn-22-1-1-20,n619,22,1,1,20
mn-22-1-1-21,n620,22,1,1,21
mn-22-1-1-22,n621,22,1,1,22
mn-22-1-1-23,n622,22,1,1,23
