note_id,original_id,part,bar,voice,staff,ordinal
n150,n150,1,6,1,1,6
n151,n151,1,6,1,1,7
n152,n152,1,6,1,1,8
n153,n153,1,6,1,1,9
n154,n154,1,6,1,1,10
n155,n155,1,6,1,1,11
n156,n156,1,6,1,1,12
n157,n157,1,6,1,1,13
n158,n158,1,6,1,1,14
n159,n159,1,6,1,1,15
n160,n160,1,6,1,1,16
n161,n161,1,6,5,2,1
n162,n162,1,6,5,2,2
n163,n163,1,6,5,2,3
n164,n164,1,6,5,2,4
n165,n165,1,6,5,2,5
n166,n166,1,6,5,2,6
n167,n167,1,6,5,2,7
n168,n168,1,6,5,2,8
n169,n169,1,6,5,2,9
n170,n170,1,6,5,2,10
n171,n171,1,6,5,2,11
n172,n172,1,6,5,2,12
n173,n173,1,6,5,2,13
n174,n174,1,6,5,2,14
n175,n175,1,6,5,2,15
n176,n176,1,6,5,2,16
n177,n177,1,7,1,1,1
n178,n178,1,7,1,1,2
n179,n179,1,7,1,1,3
n180,n180,1,7,1,1,4
n181,n181,1,7,1,1,5
n182,n182,1,7,1,1,6
n183,n183,1,7,1,1,7
n184,n184,1,7,1,1,8
n185,n185,1,7,1,1,9
n186,n186,1,7,1,1,10
n187,n187,1,7,1,1,11
n188,n188,1,7,1,1,12
n189,n189,1,7,1,1,13
n190,n190,1,7,1,1,14
n191,n191,1,7,1,1,15
n192,n192,1,7,1,1,16
n193,n193,1,7,5,2,1
n194,n194,1,7,5,2,2
n195,n195,1,7,5,2,3
n196,n196,1,7,5,2,4
n197,n197,1,7,5,2,5
n198,n198,1,7,5,2,6
n199,n199,1,7,5,2,7
n200,n200,1,7,5,2,8
n201,n201,1,7,5,2,9
n202,n202,1,7,5,2,10
n203,n203,1,7,5,2,11
n204,n204,1,7,5,2,12
n205,n205,1,8,1,1,1
n206,n206,1,8,1,1,2
n207,n207,1,8,1,1,3
n208,n208,1,8,1,1,4
n209,n209,1,8,1,1,5
n210,n210,1,8,1,1,6
n211,n211,1,8,1,1,7
n212,n212,1,8,1,1,8
n213,n213,1,8,1,1,9
n214,n214,1,8,1,1,10
n215,n215,1,8,1,1,11
n216,n216,1,8,1,1,12
n217,n217,1,8,1,1,13
n218,n218,1,8,1,1,14
n219,n219,1,8,1,1,15
n220,n220,1,8,1,1,16
n221,n221,1,8,1,1,17
n222,n222,1,8,1,1,18
n223,n223,1,8,5,2,1
n224,n224,1,8,5,2,2
n225,n225,1,8,5,2,3
n226,n226,1,8,5,2,4
n227,n227,1,8,5,2,5
n228,n228,1,8,5,2,6
n229,n229,1,8,5,2,7
n230,n230,1,8,5,2,8
n231,n231,1,8,5,2,9
n232,n232,1,8,5,2,10
n233,n233,1,8,5,2,11
n234,n234,1,8,5,2,12
n235,n235,1,9,1,1,1
n236,n236,1,9,1,1,2
n237,n237,1,9,1,1,3
n238,n238,1,9,1,1,4
n239,n239,1,9,1,1,5
n240,n240,1,9,1,1,6
n241,n241,1,9,1,1,7
n242,n242,1,9,1,1,8
n243,n243,1,9,2,1,1
n244,n244,1,9,2,1,2
n245,n245,1,9,2,1,3
n246,n246,1,9,2,1,4
n247,n247,1,9,2,1,5
n248,n248,1,9,2,1,6
n249,n249,1,9,2,1,7
n250,n250,1,9,2,1,8
n251,n251,1,9,2,1,9
n252,n252,1,9,2,1,10
n253,n253,1,9,5,2,1
n254,n254,1,9,5,2,2
n255,n255,1,9,5,2,3
n256,n256,1,9,5,2,4
n257,n257,1,9,5,2,5
n258,n258,1,9,5,2,6
n259,n259,1,9,5,2,7
n260,n260,1,9,5,2,8
n261,n261,1,9,5,2,9
n262,n262,1,9,5,2,10
n263,n263,1,9,5,2,11
n264,n264,1,9,5,2,12
n265,n265,1,10,1,1,1
n266,n266,1,10,1,1,2
n267,n267,1,10,1,1,3
n268,n268,1,10,1,1,4
n269,n269,1,10,1,1,5
n270,n270,1,10,1,1,6
n271,n271,1,10,2,1,1
n272,n272,1,10,2,1,2
n273,n273,1,10,2,1,3
n274,n274,1,10,2,1,4
n275,n275,1,10,2,1,5
n276,n276,1,10,2,1,6
n277,n277,1,10,2,1,7
n278,n278,1,10,2,1,8
n279,n279,1,10,2,1,9
n280,n280,1,10,2,1,10
n281,n281,1,10,5,2,1
n282,n282,1,10,5,2,2
n283,n283,1,10,5,2,3
n284,n284,1,10,5,2,4
n285,n285,1,10,5,2,5
n286,n286,1,10,5,2,6
n287,n287,1,10,5,2,7
n288,n288,1,10,5,2,8
n289,n289,1,10,5,2,9
n290,n290,1,10,5,2,10
n291,n291,1,10,5,2,11
n292,n292,1,10,5,2,12
n293,n293,1,11,1,1,1
n294,n294,1,11,1,1,2
r1,r1,1,11,1,1,3
n295,n295,1,11,1,1,4
n296,n296,1,11,1,1,5
n297,n297,1,11,1,1,6
n298,n298,1,11,2,1,1
n299,n299,1,11,2,1,2
n300,n300,1,11,2,1,3
n301,n301,1,11,2,1,4
n302,n302,1,11,2,1,5
n303,n303,1,11,2,1,6
n304,n304,1,11,2,1,7
n305,n305,1,11,2,1,8
n306,n306,1,11,2,1,9
n307,n307,1,11,2,1,10
n308,n308,1,11,2,1,11
n309,n309,1,11,2,1,12
n310,n310,1,11,5,2,1
n311,n311,1,11,5,2,2
n312,n312,1,11,5,2,3
n313,n313,1,11,5,2,4
n314,n314,1,11,5,2,5
n315,n315,1,11,5,2,6
n316,n316,1,11,5,2,7
n317,n317,1,11,5,2,8
n318,n318,1,11,5,2,9
n319,n319,1,11,5,2,10
n320,n320,1,11,5,2,11
n321,n321,1,11,5,2,12
n322,n322,1,11,5,2,13
n323,n323,1,12,1,1,1
n324,n324,1,12,1,1,2
n325,n325,1,12,1,1,3
n326,n326,1,12,1,1,4
n327,n327,1,12,2,1,1
n328,n328,1,12,2,1,2
n329,n329,1,12,2,1,3
n330,n330,1,12,2,1,4
n331,n331,1,12,2,1,5
n332,n332,1,12,2,1,6
n333,n333,1,12,2,1,7
n334,n334,1,12,2,1,8
n335,n335,1,12,2,1,9
n336,n336,1,12,2,1,10
n337,n337,1,12,2,1,11
n338,n338,1,12,2,1,12
n339,n339,1,12,5,2,1
n340,n340,1,12,5,2,2
n341,n341,1,12,5,2,3
n342,n342,1,12,5,2,4
n343,n343,1,12,5,2,5
n344,n344,1,12,5,2,6
n345,n345,1,12,5,2,7
n346,n346,1,12,5,2,8
n347,n347,1,12,5,2,9
n348,n348,1,12,5,2,10
n349,n349,1,12,5,2,11
n350,n350,1,12,5,2,12
n351,n351,1,12,5,2,13
n352,n352,1,12,5,2,14
n353,n353,1,12,5,2,15
n354,n354,1,13,1,1,1
n355,n355,1,13,1,1,2
n356,n356,1,13,1,1,3
n357,n357,1,13,1,1,4
n358,n358,1,13,1,1,5
n359,n359,1,13,2,1,1
n360,n360,1,13,2,1,2
n361,n361,1,13,2,1,3
n362,n362,1,13,2,1,4
n363,n363,1,13,2,1,5
n364,n364,1,13,2,1,6
n365,n365,1,13,2,1,7
n366,n366,1,13,2,1,8
n367,n367,1,13,2,1,9
n368,n368,1,13,2,1,10
n369,n369,1,13,2,1,11
n370,n370,1,13,2,1,12
n371,n371,1,13,5,2,1
n372,n372,1,13,5,2,2
n373,n373,1,13,5,2,3
n374,n374,1,13,5,2,4
n375,n375,1,13,5,2,5
n376,n376,1,13,5,2,6
n377,n377,1,13,5,2,7
n378,n378,1,13,5,2,8
n379,n379,1,13,5,2,9
n380,n380,1,13,5,2,10
n381,n381,1,13,5,2,11
n382,n382,1,13,5,2,12
n383,n383,1,13,5,2,13
n384,n384,1,13,5,2,14
n385,n385,1,14,1,1,1
n386,n386,1,14,1,1,2
n387,n387,1,14,1,1,3
n388,n388,1,14,1,1,4
n389,n389,1,14,1,1,5
n390,n390,1,14,2,1,1
n391,n391,1,14,2,1,2
n392,n392,1,14,2,1,3
n393,n393,1,14,2,1,4
n394,n394,1,14,2,1,5
n395,n395,1,14,2,1,6
n396,n396,1,14,2,1,7
n397,n397,1,14,2,1,8
n398,n398,1,14,2,1,9
n399,n399,1,14,2,1,10
n400,n400,1,14,2,1,11
n401,n401,1,14,2,1,12
n402,n402,1,14,5,2,1
n403,n403,1,14,5,2,2
n404,n404,1,14,5,2,3
n405,n405,1,14,5,2,4
n406,n406,1,14,5,2,5
n407,n407,1,14,5,2,6
n408,n408,1,14,5,2,7
n409,n409,1,14,5,2,8
n410,n410,1,14,5,2,9
n411,n411,1,14,5,2,10
n412,n412,1,14,5,2,11
n413,n413,1,14,5,2,12
n414,n414,1,14,5,2,13
n415,n415,1,14,5,2,14
n416,n416,1,14,5,2,15
n417,n417,1,15,1,1,1
n418,n418,1,15,1,1,2
n419,n419,1,15,1,1,3
n420,n420,1,15,1,1,4
n421,n421,1,15,1,1,5
n422,n422,1,15,2,1,1
n423,n423,1,15,2,1,2
n424,n424,1,15,2,1,3
n425,n425,1,15,2,1,4
n426,n426,1,15,2,1,5
n427,n427,1,15,2,1,6
n428,n428,1,15,2,1,7
n429,n429,1,15,2,1,8
n430,n430,1,15,2,1,9
n431,n431,1,15,2,1,10
n432,n432,1,15,2,1,11
n433,n433,1,15,2,1,12
n434,n434,1,15,5,2,1
n435,n435,1,15,5,2,2
n436,n436,1,15,5,2,3
n437,n437,1,15,5,2,4
n438,n438,1,15,5,2,5
n439,n439,1,15,5,2,6
n440,n440,1,15,5,2,7
n441,n441,1,15,5,2,8
n442,n442,1,15,5,2,9
n443,n443,1,15,5,2,10
n444,n444,1,15,5,2,11
n445,n445,1,15,5,2,12
n446,n446,1,16,1,1,1
n447,n447,1,16,1,1,2
n448,n448,1,16,2,1,1
n449,n449,1,16,2,1,2
n450,n450,1,16,2,1,3
n451,n451,1,16,2,1,4
n452,n452,1,16,2,1,5
n453,n453,1,16,2,1,6
n454,n454,1,16,2,1,7
n455,n455,1,16,2,1,8
n456,n456,1,16,2,1,9
n457,n457,1,16,2,1,10
n458,n458,1,16,2,1,11
n459,n459,1,16,2,1,12
n460,n460,1,16,5,2,1
n461,n461,1,16,5,2,2
n462,n462,1,16,5,2,3
n463,n463,1,16,5,2,4
n464,n464,1,16,5,2,5
n465,n465,1,16,5,2,6
n466,n466,1,16,5,2,7
n467,n467,1,16,5,2,8
n468,n468,1,16,5,2,9
n469,n469,1,16,5,2,10
n470,n470,1,16,5,2,11
n471,n471,1,16,5,2,12
n472,n472,1,17,1,1,1
n473,n473,1,17,1,1,2
n474,n474,1,17,1,1,3
n475,n475,1,17,1,1,4
n476,n476,1,17,1,1,5
n477,n477,1,17,2,1,1
n478,n478,1,17,2,1,2
n479,n479,1,17,2,1,3
n480,n480,1,17,2,1,4
n481,n481,1,17,2,1,5
n482,n482,1,17,2,1,6
n483,n483,1,17,2,1,7
n484,n484,1,17,2,1,8
n485,n485,1,17,2,1,9
n486,n486,1,17,2,1,10
n487,n487,1,17,2,1,11
n488,n488,1,17,2,1,12
n489,n489,1,17,5,2,1
n490,n490,1,17,5,2,2
n491,n491,1,17,5,2,3
n492,n492,1,17,5,2,4
n493,n493,1,17,5,2,5
n494,n494,1,17,5,2,6
n495,n495,1,17,5,2,7
n496,n496,1,17,5,2,8
n497,n497,1,17,5,2,9
n498,n498,1,17,5,2,10
n499,n499,1,17,5,2,11
n500,n500,1,17,5,2,12
n501,n501,1,18,1,1,1
n502,n502,1,18,1,1,2
n503,n503,1,18,1,1,3
n504,n504,1,18,2,1,1
n505,n505,1,18,2,1,2
n506,n506,1,18,2,1,3
n507,n507,1,18,2,1,4
n508,n508,1,18,2,1,5
n509,n509,1,18,2,1,6
n510,n510,1,18,2,1,7
n511,n511,1,18,2,1,8
n512,n512,1,18,2,1,9
n513,n513,1,18,2,1,10
n514,n514,1,18,2,1,11
n515,n515,1,18,2,1,12
n516,n516,1,18,5,2,1
n517,n517,1,18,5,2,2
n518,n518,1,18,5,2,3
n519,n519,1,18,5,2,4
n520,n520,1,18,5,2,5
n521,n521,1,18,5,2,6
n522,n522,1,18,5,2,7
n523,n523,1,18,5,2,8
n524,n524,1,18,5,2,9
n525,n525,1,18,5,2,10
n526,n526,1,18,5,2,11
n527,n527,1,18,5,2,12
n528,n528,1,18,5,2,13
n529,n529,1,18,5,2,14
n530,n530,1,18,5,2,15
n531,n531,1,18,5,2,16
n532,n532,1,19,1,1,1
n533,n533,1,19,1,1,2
n534,n534,1,19,1,1,3
n535,n535,1,19,1,1,4
n536,n536,1,19,1,1,5
n537,n537,1,19,1,1,6
n538,n538,1,19,1,1,7
n539,n539,1,19,1,1,8
n540,n540,1,19,1,1,9
n541,n541,1,19,1,1,10
n542,n542,1,19,1,1,11
n543,n543,1,19,1,1,12
n544,n544,1,19,1,1,13
n545,n545,1,19,1,1,14
n546,n546,1,19,5,2,1
n547,n547,1,19,5,2,2
n548,n548,1,19,5,2,3
n549,n549,1,19,5,2,4
n550,n550,1,19,5,2,5
n551,n551,1,19,5,2,6
n552,n552,1,19,5,2,7
n553,n553,1,19,5,2,8
n554,n554,1,19,5,2,9
n555,n555,1,19,5,2,10
n556,n556,1,19,5,2,11
n557,n557,1,19,5,2,12
n558,n558,1,20,1,1,1
n559,n559,1,20,1,1,2
n560,n560,1,20,1,1,3
n561,n561,1,20,1,1,4
n562,n562,1,20,1,1,5
n563,n563,1,20,1,1,6
n564,n564,1,20,1,1,7
n565,n565,1,20,1,1,8
n566,n566,1,20,1,1,9
n567,n567,1,20,1,1,10
n568,n568,1,20,1,1,11
n569,n569,1,20,1,1,12
n570,n570,1,20,1,1,13
n571,n571,1,20,1,1,14
n572,n572,1,20,1,1,15
n573,n573,1,20,5,2,1
n574,n574,1,20,5,2,2
n575,n575,1,20,5,2,3
n576,n576,1,20,5,2,4
n577,n577,1,20,5,2,5
n578,n578,1,20,5,2,6
n579,n579,1,20,5,2,7
n580,n580,1,20,5,2,8
n581,n581,1,20,5,2,9
n582,n582,1,20,5,2,10
n583,n583,1,20,5,2,11
n584,n584,1,20,5,2,12
n585,n585,1,21,1,1,1
n586,n586,1,21,1,1,2
n587,n587,1,21,1,1,3
n588,n588,1,21,1,1,4
n589,n589,1,21,1,1,5
n590,n590,1,21,1,1,6
n591,n591,1,21,1,1,7
n592,n592,1,21,1,1,8
n593,n593,1,21,1,1,9
n594,n594,1,21,1,1,10
n595,n595,1,21,1,1,11
n596,n596,1,21,1,1,12
n597,n597,1,21,1,1,13
n598,n598,1,21,1,1,14
n599,n599,1,21,5,2,1
n600,n600,1,21,5,2,2
n601,n601,1,21,5,2,3
n602,n602,1,21,5,2,4
n603,n603,1,21,5,2,5
n604,n604,1,21,5,2,6
n605,n605,1,21,5,2,7
n606,n606,1,21,5,2,8
n607,n607,1,21,5,2,9
n608,n608,1,21,5,2,10
n609,n609,1,21,5,2,11
n610,n610,1,21,5,2,12
n611,n611,1,22,1,1,1
n612,n612,1,22,1,1,2
n613,n613,1,22,1,1,3
n614,n614,1,22,1,1,4
n615,n615,1,22,1,1,5
n616,n616,1,22,1,1,6
n617,n617,1,22,1,1,7
n618,n618,1,22,1,1,8
n619,n619,1,22,1,1,9
n620,n620,1,22,1,1,10
n621,n621,1,22,1,1,11
n622,n622,1,22,2,1,1
n623,n623,1,22,2,1,2
n624,n624,1,22,2,1,3
n625,n625,1,22,2,1,4
n626,n626,1,22,2,1,5
n627,n627,1,22,2,1,6
n628,n628,1,22,2,1,7
n629,n629,1,22,5,2,1
n630,n630,1,22,5,2,2
n631,n631,1,22,5,2,3
n632,n632,1,22,5,2,4
n633,n633,1,22,5,2,5
n634,n634,1,22,5,2,6
n635,n635,1,22,5,2,7
n636,n636,1,22,5,2,8
n637,n637,1,22,5,2,9
n638,n638,1,22,5,2,10
n639,n639,1,22,5,2,11
n640,n640,1,22,5,2,12
n641,n641,1,23,1,1,1
n642,n642,1,23,1,1,2
n643,n643,1,23,1,1,3
n644,n644,1,23,1,1,4
n645,n645,1,23,1,1,5
n646,n646,1,23,2,1,1
n647,n647,1,23,2,1,2
n648,n648,1,23,2,1,3
n649,n649,1,23,2,1,4
n650,n650,1,23,2,1,5
n651,n651,1,23,2,1,6
n652,n652,1,23,2,1,7
n653,n653,1,23,2,1,8
n654,n654,1,23,2,1,9
n655,n655,1,23,2,1,10
n656,n656,1,23,2,1,11
n657,n657,1,23,2,1,12
n658,n658,1,23,5,2,1
n659,n659,1,23,5,2,2
n660,n660,1,23,5,2,3
n661,n661,1,23,5,2,4
n662,n662,1,23,5,2,5
n663,n663,1,23,5,2,6
n664,n664,1,23,5,2,7
n665,n665,1,23,5,2,8
n666,n666,1,23,5,2,9
n667,n667,1,23,5,2,10
n668,n668,1,23,5,2,11
n669,n669,1,23,5,2,12
n670,n670,1,24,1,1,1
n671,n671,1,24,1,1,2
n672,n672,1,24,1,1,3
n673,n673,1,24,1,1,4
n674,n674,1,24,1,1,5
n675,n675,1,24,2,1,1
n676,n676,1,24,2,1,2
n677,n677,1,24,2,1,3
n678,n678,1,24,2,1,4
n679,n679,1,24,2,1,5
n680,n680,1,24,2,1,6
n681,n681,1,24,2,1,7
n682,n682,1,24,2,1,8
n683,n683,1,24,2,1,9
n684,n684,1,24,2,1,10
n685,n685,1,24,2,1,11
n686,n686,1,24,2,1,12
n687,n687,1,24,5,2,1
n688,n688,1,24,5,2,2
n689,n689,1,24,5,2,3
n690,n690,1,24,5,2,4
n691,n691,1,24,5,2,5
n692,n692,1,24,5,2,6
n693,n693,1,24,5,2,7
n694,n694,1,24,5,2,8
n695,n695,1,24,5,2,9
n696,n696,1,24,5,2,10
n697,n697,1,24,5,2,11
n698,n698,1,24,5,2,12
n699,n699,1,25,1,1,1
n700,n700,1,25,1,1,2
n701,n701,1,25,1,1,3
n702,n702,1,25,1,1,4
n703,n703,1,25,1,1,5
r2,r2,1,25,2,1,1
n704,n704,1,25,2,1,2
n705,n705,1,25,2,1,3
r3,r3,1,25,2,1,4
n706,n706,1,25,2,1,5
n707,n707,1,25,2,1,6
r4,r4,1,25,2,1,7
n708,n708,1,25,2,1,8
n709,n709,1,25,2,1,9
r5,r5,1,25,2,1,10
n710,n710,1,25,2,1,11
n711,n711,1,25,2,1,12
n712,n712,1,25,5,2,1
n713,n713,1,25,5,2,2
n714,n714,1,25,5,2,3
n715,n715,1,25,5,2,4
n716,n716,1,25,5,2,5
n717,n717,1,25,5,2,6
n718,n718,1,25,5,2,7
n719,n719,1,25,5,2,8
n720,n720,1,25,5,2,9
n721,n721,1,25,5,2,10
n722,n722,1,25,5,2,11
n723,n723,1,25,5,2,12
n724,n724,1,26,1,1,1
n725,n725,1,26,1,1,2
n726,n726,1,26,1,1,3
n727,n727,1,26,1,1,4
n728,n728,1,26,1,1,5
r6,r6,1,26,2,1,1
n729,n729,1,26,2,1,2
n730,n730,1,26,2,1,3
r7,r7,1,26,2,1,4
n731,n731,1,26,2,1,5
n732,n732,1,26,2,1,6
r8,r8,1,26,2,1,7
n733,n733,1,26,2,1,8
n734,n734,1,26,2,1,9
r9,r9,1,26,2,1,10
n735,n735,1,26,2,1,11
n736,n736,1,26,2,1,12
n737,n737,1,26,5,2,1
n738,n738,1,26,5,2,2
n739,n739,1,26,5,2,3
n740,n740,1,26,5,2,4
n741,n741,1,26,5,2,5
n742,n742,1,26,5,2,6
n743,n743,1,26,5,2,7
n744,n744,1,26,5,2,8
n745,n745,1,26,5,2,9
n746,n746,1,26,5,2,10
n747,n747,1,26,5,2,11
n748,n748,1,26,5,2,12
n749,n749,1,27,1,1,1
n750,n750,1,27,1,1,2
n751,n751,1,27,1,1,3
n752,n752,1,27,1,1,4
n753,n753,1,27,1,1,5
n754,n754,1,27,1,1,6
n755,n755,1,27,1,1,7
n756,n756,1,27,1,1,8
n757,n757,1,27,1,1,9
r10,r10,1,27,2,1,1
n758,n758,1,27,2,1,2
n759,n759,1,27,2,1,3
r11,r11,1,27,2,1,4
n760,n760,1,27,2,1,5
n761,n761,1,27,2,1,6
r12,r12,1,27,2,1,7
n762,n762,1,27,5,2,1
n763,n763,1,27,5,2,2
n764,n764,1,27,5,2,3
n765,n765,1,27,5,2,4
n766,n766,1,27,5,2,5
n767,n767,1,27,5,2,6
n768,n768,1,27,5,2,7
n769,n769,1,27,5,2,8
n770,n770,1,27,5,2,9
n771,n771,1,27,5,2,10
n772,n772,1,27,5,2,11
n773,n773,1,27,5,2,12
n774,n774,1,28,1,1,1
n775,n775,1,28,1,1,2
n776,n776,1,28,1,1,3
n777,n777,1,28,1,1,4
n778,n778,1,28,1,1,5
n779,n779,1,28,1,1,6
n780,n780,1,28,1,1,7
n781,n781,1,28,1,1,8
n782,n782,1,28,1,1,9
n783,n783,1,28,1,1,10
n784,n784,1,28,1,1,11
n785,n785,1,28,1,1,12
n786,n786,1,28,1,1,13
n787,n787,1,28,1,1,14
n788,n788,1,28,1,1,15
n789,n789,1,28,1,1,16
n790,n790,1,28,5,2,1
n791,n791,1,28,5,2,2
n792,n792,1,28,5,2,3
n793,n793,1,28,5,2,4
n794,n794,1,28,5,2,5
n795,n795,1,28,5,2,6
n796,n796,1,28,5,2,7
n797,n797,1,28,5,2,8
n798,n798,1,28,5,2,9
n799,n799,1,28,5,2,10
n800,n800,1,28,5,2,11
n801,n801,1,28,5,2,12
n802,n802,1,29,1,1,1
n803,n803,1,29,1,1,2
n804,n804,1,29,1,1,3
n805,n805,1,29,1,1,4
n806,n806,1,29,1,1,5
n807,n807,1,29,1,1,6
n808,n808,1,29,1,1,7
n809,n809,1,29,1,1,8
n810,n810,1,29,1,1,9
n811,n811,1,29,1,1,10
n812,n812,1,29,1,1,11
n813,n813,1,29,1,1,12
n814,n814,1,29,1,1,13
n815,n815,1,29,1,1,14
n816,n816,1,29,1,1,15
n817,n817,1,29,1,1,16
n818,n818,1,29,5,2,1
n819,n819,1,29,5,2,2
n820,n820,1,29,5,2,3
n821,n821,1,29,5,2,4
n822,n822,1,29,5,2,5
n823,n823,1,29,5,2,6
n824,n824,1,29,5,2,7
n825,n825,1,29,5,2,8
n826,n826,1,29,5,2,9
n827,n827,1,29,5,2,10
n828,n828,1,29,5,2,11
n829,n829,1,29,5,2,12
n830,n830,1,30,1,1,1
n831,n831,1,30,1,1,2
r13,r13,1,30,2,1,1
n832,n832,1,30,2,1,2
n833,n833,1,30,2,1,3
n834,n834,1,30,2,1,4
n835,n835,1,30,2,1,5
n836,n836,1,30,2,1,6
n837,n837,1,30,2,1,7
n838,n838,1,30,2,1,8
n839,n839,1,30,2,1,9
n840,n840,1,30,2,1,10
n841,n841,1,30,2,1,11
n842,n842,1,30,2,1,12
n843,n843,1,30,5,2,1
n844,n844,1,30,5,2,2
n845,n845,1,30,5,2,3
n846,n846,1,30,5,2,4
n847,n847,1,30,5,2,5
n848,n848,1,30,5,2,6
n849,n849,1,30,5,2,7
n850,n850,1,30,5,2,8
n851,n851,1,30,5,2,9
n852,n852,1,30,5,2,10
n853,n853,1,30,5,2,11
n854,n854,1,30,5,2,12
n855,n855,1,31,1,1,1
n856,n856,1,31,1,1,2
n857,n857,1,31,1,1,3
n858,n858,1,31,1,1,4
n859,n859,1,31,1,1,5
