note_id,original_id,part,bar,voice,staff,ordinal
n167,n167,1,9,1,1,13
n168,n168,1,9,1,1,14
n169,n169,1,9,1,1,15
n170,n170,1,9,5,2,1
n171,n171,1,9,5,2,2
n172,n172,1,9,5,2,3
n173,n173,1,9,5,2,4
n174,n174,1,9,5,2,5
n175,n175,1,9,5,2,6
n176,n176,1,9,5,2,7
n177,n177,1,9,5,2,8
n178,n178,1,9,5,2,9
n179,n179,1,9,5,2,10
n180,n180,1,9,5,2,11
n181,n181,1,10,1,1,1
n182,n182,1,10,1,1,2
n183,n183,1,10,1,1,3
n184,n184,1,10,1,1,4
n185,n185,1,10,1,1,5
n186,n186,1,10,1,1,6
n187,n187,1,10,1,1,7
n188,n188,1,10,1,1,8
n189,n189,1,10,1,1,9
n190,n190,1,10,1,1,10
n191,n191,1,10,1,1,11
n192,n192,1,10,4,1,1
n193,n193,1,10,4,1,2
n194,n194,1,10,6,2,1
n195,n195,1,10,6,2,2
n196,n196,1,10,6,2,3
n197,n197,1,10,6,2,4
n198,n198,1,10,6,2,5
n199,n199,1,10,6,2,6
n200,n200,1,10,6,2,7
n201,n201,1,10,6,2,8
n202,n202,1,10,6,2,9
n203,n203,1,10,6,2,10
n204,n204,1,11,1,1,1
n205,n205,1,11,1,1,2
n206,n206,1,11,1,1,3
n207,n207,1,11,1,1,4
n208,n208,1,11,1,1,5
n209,n209,1,11,1,1,6
n210,n210,1,11,1,1,7
n211,n211,1,11,1,1,8
n212,n212,1,11,1,1,9
n213,n213,1,11,1,1,10
n214,n214,1,11,1,1,11
n215,n215,1,11,1,1,12
n216,n216,1,11,1,1,13
n217,n217,1,11,1,1,14
n218,n218,1,11,1,1,15
n219,n219,1,11,6,2,1
n220,n220,1,11,6,2,2
n221,n221,1,11,6,2,3
n222,n222,1,11,6,2,4
n223,n223,1,11,6,2,5
n224,n224,1,11,6,2,6
n225,n225,1,11,6,2,7
n226,n226,1,11,6,2,8
n227,n227,1,11,6,2,9
n228,n228,1,11,6,2,10
n229,n229,1,12,1,1,1
n230,n230,1,12,1,1,2
n231,n231,1,12,1,1,3
n232,n232,1,12,1,1,4
n233,n233,1,12,1,1,5
n234,n234,1,12,1,1,6
n235,n235,1,12,2,1,1
r2,r2,1,12,2,1,2
n236,n236,1,12,2,1,3
n237,n237,1,12,2,1,4
n238,n238,1,12,2,1,5
n239,n239,1,12,3,1,1
n240,n240,1,12,3,1,2
n241,n241,1,12,3,1,3
n242,n242,1,12,4,2,1
n243,n243,1,12,4,2,2
n244,n244,1,12,4,2,3
n245,n245,1,12,4,2,4
n246,n246,1,12,4,2,5
n247,n247,1,12,4,2,6
n248,n248,1,12,4,2,7
n249,n249,1,12,4,2,8
n250,n250,1,12,5,2,1
n251,n251,1,12,5,2,2
n252,n252,1,13,1,1,1
n253,n253,1,13,1,1,2
n254,n254,1,13,1,1,3
n255,n255,1,13,1,1,4
n256,n256,1,13,1,1,5
n257,n257,1,13,1,1,6
n258,n258,1,13,1,1,7
n259,n259,1,13,1,1,8
n260,n260,1,13,1,1,9
n261,n261,1,13,1,1,10
n262,n262,1,13,6,2,1
n263,n263,1,13,6,2,2
n264,n264,1,13,6,2,3
n265,n265,1,13,6,2,4
n266,n266,1,13,6,2,5
n267,n267,1,13,6,2,6
n268,n268,1,13,6,2,7
n269,n269,1,13,6,2,8
n270,n270,1,13,6,2,9
n271,n271,1,13,6,2,10
n272,n272,1,14,1,1,1
n273,n273,1,14,1,1,2
n274,n274,1,14,1,1,3
n275,n275,1,14,1,1,4
n276,n276,1,14,1,1,5
n277,n277,1,14,1,1,6
n278,n278,1,14,1,1,7
n279,n279,1,14,1,1,8
n280,n280,1,14,1,1,9
n281,n281,1,14,1,1,10
n282,n282,1,14,1,1,11
n283,n283,1,14,5,2,1
n284,n284,1,14,5,2,2
n285,n285,1,14,5,2,3
n286,n286,1,14,5,2,4
n287,n287,1,14,5,2,5
n288,n288,1,14,5,2,6
n289,n289,1,14,5,2,7
n290,n290,1,14,5,2,8
n291,n291,1,14,5,2,9
n292,n292,1,14,5,2,10
n293,n293,1,15,1,1,1
n294,n294,1,15,1,1,2
n295,n295,1,15,1,1,3
n296,n296,1,15,1,1,4
n297,n297,1,15,1,1,5
n298,n298,1,15,1,1,6
n299,n299,1,15,1,1,7
n300,n300,1,15,1,1,8
n301,n301,1,15,1,1,9
n302,n302,1,15,1,1,10
n303,n303,1,15,1,1,11
n304,n304,1,15,1,1,12
n305,n305,1,15,1,1,13
n306,n306,1,15,1,1,14
n307,n307,1,15,1,1,15
n308,n308,1,15,1,1,16
n309,n309,1,15,1,1,17
n310,n310,1,15,5,2,1
n311,n311,1,15,5,2,2
n312,n312,1,15,5,2,3
n313,n313,1,15,5,2,4
n314,n314,1,15,5,2,5
n315,n315,1,15,5,2,6
n316,n316,1,15,5,2,7
n317,n317,1,15,5,2,8
n318,n318,1,15,5,2,9
n319,n319,1,15,5,2,10
n320,n320,1,16,1,1,1
n321,n321,1,16,1,1,2
n322,n322,1,16,1,1,3
n323,n323,1,16,2,1,1
n324,n324,1,16,2,1,2
n325,n325,1,16,2,1,3
n326,n326,1,16,2,1,4
n327,n327,1,16,2,1,5
n328,n328,1,16,2,1,6
n329,n329,1,16,2,1,7
n330,n330,1,16,4,2,1
n331,n331,1,16,4,2,2
n332,n332,1,16,4,2,3
n333,n333,1,16,4,2,4
n334,n334,1,16,4,2,5
n335,n335,1,16,4,2,6
n336,n336,1,16,4,2,7
n337,n337,1,16,4,2,8
n338,n338,1,16,4,2,9
n339,n339,1,17,1,1,1
n340,n340,1,17,1,1,2
n341,n341,1,17,1,1,3
n342,n342,1,17,1,1,4
n343,n343,1,17,2,1,1
n344,n344,1,17,2,1,2
n345,n345,1,17,2,1,3
n346,n346,1,17,2,1,4
n347,n347,1,17,2,1,5
n348,n348,1,17,2,1,6
n349,n349,1,17,2,1,7
n350,n350,1,17,4,2,1
n351,n351,1,17,4,2,2
n352,n352,1,17,4,2,3
n353,n353,1,17,4,2,4
n354,n354,1,17,4,2,5
n355,n355,1,17,4,2,6
n356,n356,1,17,4,2,7
n357,n357,1,17,4,2,8
n358,n358,1,18,1,1,1
n359,n359,1,18,1,1,2
n360,n360,1,18,1,1,3
n361,n361,1,18,1,1,4
n362,n362,1,18,2,1,1
n363,n363,1,18,2,1,2
n364,n364,1,18,2,1,3
n365,n365,1,18,2,1,4
n366,n366,1,18,4,2,1
n367,n367,1,18,4,2,2
n368,n368,1,18,4,2,3
n369,n369,1,18,4,2,4
n370,n370,1,18,4,2,5
n371,n371,1,18,4,2,6
n372,n372,1,18,5,2,1
n373,n373,1,18,5,2,2
n374,n374,1,18,5,2,3
n375,n375,1,19,1,1,1
n376,n376,1,19,1,1,2
n377,n377,1,19,1,1,3
n378,n378,1,19,1,1,4
n379,n379,1,19,1,1,5
n380,n380,1,19,1,1,6
n381,n381,1,19,1,1,7
n382,n382,1,19,1,1,8
n383,n383,1,19,2,1,1
n384,n384,1,19,2,1,2
n385,n385,1,19,2,1,3
n386,n386,1,19,2,1,4
n387,n387,1,19,2,1,5
n388,n388,1,19,2,1,6
n389,n389,1,19,2,1,7
n390,n390,1,19,2,1,8
n391,n391,1,19,2,1,9
n392,n392,1,19,2,1,10
n393,n393,1,19,2,1,11
n394,n394,1,19,2,1,12
n395,n395,1,19,2,1,13
n396,n396,1,19,2,1,14
n397,n397,1,19,2,1,15
n398,n398,1,19,2,1,16
r3,r3,1,19,4,2,1
n399,n399,1,19,4,2,2
n400,n400,1,19,4,2,3
r4,r4,1,19,4,2,4
n401,n401,1,19,4,2,5
n402,n402,1,19,4,2,6
n403,n403,1,19,5,2,1
n404,n404,1,19,5,2,2
n405,n405,1,20,1,1,1
n406,n406,1,20,1,1,2
n407,n407,1,20,1,1,3
n408,n408,1,20,1,1,4
n409,n409,1,20,1,1,5
n410,n410,1,20,1,1,6
n411,n411,1,20,1,1,7
n412,n412,1,20,1,1,8
n413,n413,1,20,2,1,1
n414,n414,1,20,2,1,2
n415,n415,1,20,2,1,3
n416,n416,1,20,2,1,4
n417,n417,1,20,2,1,5
n418,n418,1,20,2,1,6
n419,n419,1,20,2,1,7
n420,n420,1,20,2,1,8
n421,n421,1,20,2,1,9
n422,n422,1,20,2,1,10
n423,n423,1,20,2,1,11
n424,n424,1,20,2,1,12
n425,n425,1,20,2,1,13
n426,n426,1,20,2,1,14
n427,n427,1,20,2,1,15
n428,n428,1,20,2,1,16
r5,r5,1,20,4,2,1
n429,n429,1,20,4,2,2
n430,n430,1,20,4,2,3
r6,r6,1,20,4,2,4
n431,n431,1,20,4,2,5
n432,n432,1,20,4,2,6
n433,n433,1,20,5,2,1
n434,n434,1,20,5,2,2
n435,n435,1,21,1,1,1
n436,n436,1,21,1,1,2
n437,n437,1,21,1,1,3
n438,n438,1,21,1,1,4
n439,n439,1,21,1,1,5
n440,n440,1,21,1,1,6
n441,n441,1,21,1,1,7
n442,n442,1,21,1,1,8
n443,n443,1,21,2,1,1
n444,n444,1,21,2,1,2
n445,n445,1,21,2,1,3
n446,n446,1,21,2,1,4
n447,n447,1,21,2,1,5
n448,n448,1,21,2,1,6
n449,n449,1,21,2,1,7
n450,n450,1,21,2,1,8
n451,n451,1,21,2,1,9
n452,n452,1,21,2,1,10
n453,n453,1,21,2,1,11
n454,n454,1,21,2,1,12
n455,n455,1,21,2,1,13
n456,n456,1,21,2,1,14
n457,n457,1,21,2,1,15
n458,n458,1,21,2,1,16
r7,r7,1,21,4,2,1
n459,n459,1,21,4,2,2
n460,n460,1,21,4,2,3
r8,r8,1,21,4,2,4
n461,n461,1,21,4,2,5
n462,n462,1,21,4,2,6
n463,n463,1,21,5,2,1
n464,n464,1,21,5,2,2
n465,n465,1,22,1,1,1
n466,n466,1,22,1,1,2
n467,n467,1,22,1,1,3
n468,n468,1,22,1,1,4
n469,n469,1,22,1,1,5
n470,n470,1,22,1,1,6
n471,n471,1,22,1,1,7
n472,n472,1,22,1,1,8
n473,n473,1,22,2,1,1
n474,n474,1,22,2,1,2
n475,n475,1,22,2,1,3
n476,n476,1,22,2,1,4
n477,n477,1,22,2,1,5
n478,n478,1,22,2,1,6
n479,n479,1,22,2,1,7
n480,n480,1,22,2,1,8
n481,n481,1,22,2,1,9
n482,n482,1,22,2,1,10
n483,n483,1,22,2,1,11
n484,n484,1,22,2,1,12
n485,n485,1,22,2,1,13
n486,n486,1,22,2,1,14
n487,n487,1,22,2,1,15
n488,n488,1,22,2,1,16
r9,r9,1,22,4,2,1
n489,n489,1,22,4,2,2
n490,n490,1,22,4,2,3
r10,r10,1,22,4,2,4
n491,n491,1,22,4,2,5
n492,n492,1,22,4,2,6
n493,n493,1,22,5,2,1
n494,n494,1,22,5,2,2
n495,n495,1,23,1,1,1
n496,n496,1,23,1,1,2
n497,n497,1,23,1,1,3
n498,n498,1,23,1,1,4
n499,n499,1,23,1,1,5
n500,n500,1,23,1,1,6
n501,n501,1,23,1,1,7
n502,n502,1,23,1,1,8
n503,n503,1,23,2,1,1
n504,n504,1,23,2,1,2
n505,n505,1,23,2,1,3
n506,n506,1,23,2,1,4
n507,n507,1,23,2,1,5
n508,n508,1,23,2,1,6
n509,n509,1,23,2,1,7
n510,n510,1,23,2,1,8
n511,n511,1,23,2,1,9
n512,n512,1,23,2,1,10
n513,n513,1,23,2,1,11
n514,n514,1,23,2,1,12
n515,n515,1,23,2,1,13
n516,n516,1,23,2,1,14
n517,n517,1,23,2,1,15
n518,n518,1,23,2,1,16
r11,r11,1,23,4,2,1
n519,n519,1,23,4,2,2
n520,n520,1,23,4,2,3
r12,r12,1,23,4,2,4
n521,n521,1,23,4,2,5
n522,n522,1,23,4,2,6
n523,n523,1,23,5,2,1
n524,n524,1,23,5,2,2
n525,n525,1,24,1,1,1
n526,n526,1,24,1,1,2
n527,n527,1,24,1,1,3
n528,n528,1,24,1,1,4
n529,n529,1,24,1,1,5
n530,n530,1,24,1,1,6
n531,n531,1,24,1,1,7
n532,n532,1,24,1,1,8
n533,n533,1,24,2,1,1
n534,n534,1,24,2,1,2
n535,n535,1,24,2,1,3
n536,n536,1,24,2,1,4
n537,n537,1,24,2,1,5
n538,n538,1,24,2,1,6
n539,n539,1,24,2,1,7
n540,n540,1,24,2,1,8
n541,n541,1,24,2,1,9
n542,n542,1,24,2,1,10
n543,n543,1,24,2,1,11
n544,n544,1,24,2,1,12
n545,n545,1,24,2,1,13
n546,n546,1,24,2,1,14
n547,n547,1,24,2,1,15
n548,n548,1,24,2,1,16
r13,r13,1,24,4,2,1
n549,n549,1,24,4,2,2
n550,n550,1,24,4,2,3
r14,r14,1,24,4,2,4
n551,n551,1,24,4,2,5
n552,n552,1,24,4,2,6
n553,n553,1,24,5,2,1
n554,n554,1,24,5,2,2
n555,n555,1,25,1,1,1
n556,n556,1,25,1,1,2
n557,n557,1,25,1,1,3
n558,n558,1,25,1,1,4
n559,n559,1,25,1,1,5
n560,n560,1,25,1,1,6
n561,n561,1,25,1,1,7
n562,n562,1,25,1,1,8
n563,n563,1,25,2,1,1
n564,n564,1,25,2,1,2
n565,n565,1,25,2,1,3
n566,n566,1,25,2,1,4
n567,n567,1,25,2,1,5
n568,n568,1,25,2,1,6
n569,n569,1,25,2,1,7
n570,n570,1,25,2,1,8
n571,n571,1,25,2,1,9
n572,n572,1,25,2,1,10
n573,n573,1,25,2,1,11
n574,n574,1,25,2,1,12
n575,n575,1,25,2,1,13
n576,n576,1,25,2,1,14
n577,n577,1,25,2,1,15
n578,n578,1,25,2,1,16
r15,r15,1,25,4,2,1
n579,n579,1,25,4,2,2
n580,n580,1,25,4,2,3
r16,r16,1,25,4,2,4
n581,n581,1,25,4,2,5
n582,n582,1,25,4,2,6
n583,n583,1,25,4,2,7
n584,n584,1,25,4,2,8
n585,n585,1,25,5,2,1
n586,n586,1,25,5,2,2
n587,n587,1,26,1,1,1
n588,n588,1,26,1,1,2
n589,n589,1,26,1,1,3
n590,n590,1,26,1,1,4
n591,n591,1,26,1,1,5
n592,n592,1,26,1,1,6
n593,n593,1,26,1,1,7
n594,n594,1,26,1,1,8
n595,n595,1,26,2,1,1
n596,n596,1,26,2,1,2
n597,n597,1,26,2,1,3
n598,n598,1,26,2,1,4
n599,n599,1,26,2,1,5
n600,n600,1,26,2,1,6
n601,n601,1,26,2,1,7
n602,n602,1,26,2,1,8
n603,n603,1,26,2,1,9
n604,n604,1,26,2,1,10
n605,n605,1,26,2,1,11
n606,n606,1,26,2,1,12
n607,n607,1,26,2,1,13
n608,n608,1,26,2,1,14
n609,n609,1,26,2,1,15
n610,n610,1,26,2,1,16
r17,r17,1,26,4,2,1
n611,n611,1,26,4,2,2
n612,n612,1,26,4,2,3
n613,n613,1,26,4,2,4
n614,n614,1,26,4,2,5
r18,r18,1,26,4,2,6
n615,n615,1,26,5,2,1
r19,r19,1,26,5,2,2
n616,n616,1,27,1,1,1
n617,n617,1,27,1,1,2
n618,n618,1,27,1,1,3
n619,n619,1,27,1,1,4
n620,n620,1,27,1,1,5
n621,n621,1,27,1,1,6
n622,n622,1,27,1,1,7
n623,n623,1,27,1,1,8
n624,n624,1,27,2,1,1
n625,n625,1,27,2,1,2
n626,n626,1,27,2,1,3
n627,n627,1,27,2,1,4
n628,n628,1,27,2,1,5
n629,n629,1,27,2,1,6
n630,n630,1,27,2,1,7
n631,n631,1,27,2,1,8
n632,n632,1,27,2,1,9
n633,n633,1,27,2,1,10
n634,n634,1,27,2,1,11
n635,n635,1,27,2,1,12
n636,n636,1,27,2,1,13
n637,n637,1,27,2,1,14
n638,n638,1,27,2,1,15
n639,n639,1,27,2,1,16
r20,r20,1,27,4,2,1
n640,n640,1,27,4,2,2
n641,n641,1,27,4,2,3
n642,n642,1,27,4,2,4
n643,n643,1,27,4,2,5
n644,n644,1,27,4,2,6
n645,n645,1,27,4,2,7
n646,n646,1,27,4,2,8
n647,n647,1,27,4,2,9
n648,n648,1,27,4,2,10
n649,n649,1,27,5,2,1
n650,n650,1,28,1,1,1
n651,n651,1,28,1,1,2
n652,n652,1,28,1,1,3
n653,n653,1,28,1,1,4
n654,n654,1,28,1,1,5
n655,n655,1,28,1,1,6
n656,n656,1,28,1,1,7
n657,n657,1,28,1,1,8
n658,n658,1,28,2,1,1
n659,n659,1,28,2,1,2
n660,n660,1,28,2,1,3
n661,n661,1,28,2,1,4
n662,n662,1,28,2,1,5
n663,n663,1,28,2,1,6
n664,n664,1,28,2,1,7
n665,n665,1,28,2,1,8
n666,n666,1,28,2,1,9
n667,n667,1,28,2,1,10
n668,n668,1,28,2,1,11
n669,n669,1,28,2,1,12
n670,n670,1,28,2,1,13
n671,n671,1,28,2,1,14
n672,n672,1,28,2,1,15
n673,n673,1,28,2,1,16
n674,n674,1,28,4,2,1
n675,n675,1,28,4,2,2
n676,n676,1,28,4,2,3
r21,r21,1,28,4,2,4
n677,n677,1,28,4,2,5
n678,n678,1,28,5,2,1
n679,n679,1,28,5,2,2
n680,n680,1,28,5,2,3
n681,n681,1,29,1,1,1
n682,n682,1,29,1,1,2
n683,n683,1,29,1,1,3
n684,n684,1,29,1,1,4
n685,n685,1,29,1,1,5
n686,n686,1,29,1,1,6
n687,n687,1,29,1,1,7
n688,n688,1,29,1,1,8
n689,n689,1,29,2,1,1
n690,n690,1,29,2,1,2
n691,n691,1,29,2,1,3
n692,n692,1,29,2,1,4
n693,n693,1,29,2,1,5
n694,n694,1,29,2,1,6
n695,n695,1,29,2,1,7
n696,n696,1,29,2,1,8
n697,n697,1,29,2,1,9
n698,n698,1,29,2,1,10
n699,n699,1,29,2,1,11
n700,n700,1,29,2,1,12
n701,n701,1,29,2,1,13
n702,n702,1,29,2,1,14
n703,n703,1,29,2,1,15
n704,n704,1,29,2,1,16
r22,r22,1,29,4,2,1
n705,n705,1,29,4,2,2
n706,n706,1,29,4,2,3
n707,n707,1,29,4,2,4
n708,n708,1,29,4,2,5
n709,n709,1,29,4,2,6
n710,n710,1,29,4,2,7
n711,n711,1,29,4,2,8
n712,n712,1,29,4,2,9
n713,n713,1,29,4,2,10
n714,n714,1,29,5,2,1
n715,n715,1,29,5,2,2
n716,n716,1,30,1,1,1
n717,n717,1,30,1,1,2
n718,n718,1,30,1,1,3
n719,n719,1,30,1,1,4
n720,n720,1,30,1,1,5
n721,n721,1,30,1,1,6
n722,n722,1,30,1,1,7
n723,n723,1,30,1,1,8
n724,n724,1,30,2,1,1
n725,n725,1,30,2,1,2
n726,n726,1,30,2,1,3
n727,n727,1,30,2,1,4
n728,n728,1,30,2,1,5
n729,n729,1,30,2,1,6
n730,n730,1,30,2,1,7
n731,n731,1,30,2,1,8
n732,n732,1,30,2,1,9
n733,n733,1,30,2,1,10
n734,n734,1,30,2,1,11
n735,n735,1,30,2,1,12
n736,n736,1,30,2,1,13
n737,n737,1,30,2,1,14
n738,n738,1,30,2,1,15
n739,n739,1,30,2,1,16
r23,r23,1,30,4,2,1
n740,n740,1,30,4,2,2
r24,r24,1,30,4,2,3
n741,n741,1,30,4,2,4
n742,n742,1,30,4,2,5
n743,n743,1,30,5,2,1
n744,n744,1,30,5,2,2
n745,n745,1,30,5,2,3
n746,n746,1,31,1,1,1
n747,n747,1,31,1,1,2
n748,n748,1,31,1,1,3
n749,n749,1,31,1,1,4
n750,n750,1,31,1,1,5
n751,n751,1,31,1,1,6
n752,n752,1,31,1,1,7
n753,n753,1,31,1,1,8
n754,n754,1,31,2,1,1
n755,n755,1,31,2,1,2
n756,n756,1,31,2,1,3
n757,n757,1,31,2,1,4
n758,n758,1,31,2,1,5
n759,n759,1,31,2,1,6
n760,n760,1,31,2,1,7
n761,n761,1,31,2,1,8
n762,n762,1,31,2,1,9
n763,n763,1,31,2,1,10
n764,n764,1,31,2,1,11
n765,n765,1,31,2,1,12
n766,n766,1,31,2,1,13
n767,n767,1,31,2,1,14
n768,n768,1,31,2,1,15
n769,n769,1,31,2,1,16
r25,r25,1,31,4,2,1
n770,n770,1,31,4,2,2
n771,n771,1,31,4,2,3
r26,r26,1,31,4,2,4
n772,n772,1,31,4,2,5
n773,n773,1,31,4,2,6
n774,n774,1,31,5,2,1
n775,n775,1,31,5,2,2
n776,n776,1,32,1,1,1
n777,n777,1,32,1,1,2
n778,n778,1,32,1,1,3
n779,n779,1,32,1,1,4
n780,n780,1,32,1,1,5
n781,n781,1,32,1,1,6
n782,n782,1,32,1,1,7
n783,n783,1,32,1,1,8
n784,n784,1,32,2,1,1
n785,n785,1,32,2,1,2
n786,n786,1,32,2,1,3
n787,n787,1,32,2,1,4
n788,n788,1,32,2,1,5
n789,n789,1,32,2,1,6
n790,n790,1,32,2,1,7
n791,n791,1,32,2,1,8
n792,n792,1,32,2,1,9
n793,n793,1,32,2,1,10
n794,n794,1,32,2,1,11
n795,n795,1,32,2,1,12
n796,n796,1,32,2,1,13
n797,n797,1,32,2,1,14
n798,n798,1,32,2,1,15
n799,n799,1,32,2,1,16
r27,r27,1,32,4,2,1
n800,n800,1,32,4,2,2
n801,n801,1,32,4,2,3
r28,r28,1,32,4,2,4
n802,n802,1,32,4,2,5
n803,n803,1,32,4,2,6
n804,n804,1,32,4,2,7
n805,n805,1,32,4,2,8
n806,n806,1,32,5,2,1
n807,n807,1,32,5,2,2
n808,n808,1,33,1,1,1
n809,n809,1,33,1,1,2
n810,n810,1,33,1,1,3
n811,n811,1,33,1,1,4
n812,n812,1,33,1,1,5
n813,n813,1,33,1,1,6
n814,n814,1,33,1,1,7
n815,n815,1,33,1,1,8
n816,n816,1,33,1,1,9
n817,n817,1,33,2,1,1
n818,n818,1,33,2,1,2
n819,n819,1,33,2,1,3
n820,n820,1,33,2,1,4
n821,n821,1,33,2,1,5
n822,n822,1,33,2,1,6
n823,n823,1,33,2,1,7
n824,n824,1,33,2,1,8
n825,n825,1,33,2,1,9
n826,n826,1,33,2,1,10
n827,n827,1,33,2,1,11
n828,n828,1,33,2,1,12
n829,n829,1,33,2,1,13
n830,n830,1,33,2,1,14
n831,n831,1,33,2,1,15
n832,n832,1,33,2,1,16
r29,r29,1,33,4,2,1
n833,n833,1,33,4,2,2
n834,n834,1,33,4,2,3
n835,n835,1,33,4,2,4
n836,n836,1,33,4,2,5
r30,r30,1,33,4,2,6
n837,n837,1,33,4,2,7
n838,n838,1,33,4,2,8
n839,n839,1,33,4,2,9
n840,n840,1,33,4,2,10
n841,n841,1,33,4,2,11
n842,n842,1,33,4,2,12
