element_id,tag,carrier,host_or_staff
md-1-39-1-1,dynamics,md,1
n612--slur--start--1,slur,stamp,n612
n613--slur--stop--1,slur,stamp,n613
n614--slur--stop--1,slur,stamp,n614
n616--staccato--1,staccato,derive,n616
n618--staccato--1,staccato,derive,n618
n620--staccato--1,staccato,derive,n620
n622--staccato--1,staccato,derive,n622
n627--staccato--1,staccato,derive,n627
n628--staccato--1,staccato,derive,n628
n629--staccato--1,staccato,derive,n629
n630--staccato--1,staccato,derive,n630
n636--slur--start--1,slur,stamp,n636
n638--tuplet--start--1,tuplet,stamp,n638
n638--slur--start--1,slur,stamp,n638
n649--tuplet--stop--1,tuplet,stamp,n649
n649--slur--stop--1,slur,stamp,n649
md-1-41-1-1,dynamics,md,1
n650--slur--stop--1,slur,stamp,n650
n650--slur--start--2,slur,stamp,n650
n650--staccato--1,staccato,derive,n650
n651--staccato--1,staccato,derive,n651
n652--staccato--1,staccato,derive,n652
n653--slur--stop--1,slur,stamp,n653
n653--slur--start--2,slur,stamp,n653
n653--staccato--1,staccato,derive,n653
n654--tuplet--start--1,tuplet,stamp,n654
n665--tuplet--stop--1,tuplet,stamp,n665
md-1-42-1-1,wedge,md,1
md-1-42-1-2,wedge,md,1
n666--slur--stop--1,slur,stamp,n666
n666--slur--start--2,slur,stamp,n666
n668--tuplet--start--1,tuplet,stamp,n668
n679--tuplet--stop--1,tuplet,stamp,n679
md-1-43-2-1,wedge,md,2
md-1-43-2-2,wedge,md,2
n681--slur--stop--1,slur,stamp,n681
n682--tuplet--start--1,tuplet,stamp,n682
n693--tuplet--stop--1,tuplet,stamp,n693
n694--slur--start--1,slur,stamp,n694
n698--tuplet--start--1,tuplet,stamp,n698
n709--tuplet--stop--1,tuplet,stamp,n709
md-1-45-1-1,dynamics,md,1
n710--slur--stop--1,slur,stamp,n710
n712--slur--start--1,slur,stamp,n712
n714--tuplet--start--1,tuplet,stamp,n714
n725--tuplet--stop--1,tuplet,stamp,n725
n726--slur--stop--1,slur,stamp,n726
n727--staccato--1,staccato,derive,n727
n729--staccato--1,staccato,derive,n729
n731--staccato--1,staccato,derive,n731
n733--tuplet--start--1,tuplet,stamp,n733
n744--tuplet--stop--1,tuplet,stamp,n744
md-1-47-1-1,wedge,md,1
md-1-47-1-2,wedge,md,1
n745--slur--start--1,slur,stamp,n745
n747--slur--stop--1,slur,stamp,n747
n749--tuplet--start--1,tuplet,stamp,n749
n760--tuplet--stop--1,tuplet,stamp,n760
md-1-48-1-1,wedge,md,1
md-1-48-1-2,wedge,md,1
n761--slur--start--1,slur,stamp,n761
n763--slur--stop--1,slur,stamp,n763
n764--tuplet--start--1,tuplet,stamp,n764
n775--tuplet--stop--1,tuplet,stamp,n775
md-1-49-1-1,wedge,md,1
md-1-49-1-2,wedge,md,1
n776--slur--start--1,slur,stamp,n776
n777--slur--start--1,slur,stamp,n777
n778--slur--stop--1,slur,stamp,n778
n780--slur--stop--1,slur,stamp,n780
n781--tuplet--start--1,tuplet,stamp,n781
n792--tuplet--stop--1,tuplet,stamp,n792
md-1-50-1-1,dynamics,md,1
n794--slur--start--1,slur,stamp,n794
n796--tuplet--start--1,tuplet,stamp,n796
n807--tuplet--stop--1,tuplet,stamp,n807
n808--slur--stop--1,slur,stamp,n808
n810--slur--start--1,slur,stamp,n810
n814--slur--stop--1,slur,stamp,n814
n816--tuplet--start--1,tuplet,stamp,n816
n827--tuplet--stop--1,tuplet,stamp,n827
md-1-52-1-1,wedge,md,1
md-1-52-1-2,wedge,md,1
n828--slur--start--1,slur,stamp,n828
n836--slur--stop--1,slur,stamp,n836
n838--tuplet--start--1,tuplet,stamp,n838
n849--tuplet--stop--1,tuplet,stamp,n849
md-1-53-2-1,wedge,md,2
md-1-53-2-2,wedge,md,2
n850--slur--start--1,slur,stamp,n850
n860--slur--stop--1,slur,stamp,n860
n862--tuplet--start--1,tuplet,stamp,n862
n873--tuplet--stop--1,tuplet,stamp,n873
md-1-54-1-1,dynamics,md,1
n878--tuplet--start--1,tuplet,stamp,n878
n889--tuplet--stop--1,tuplet,stamp,n889
md-1-55-1-1,octave-shift,md,1
n890--staccato--1,staccato,derive,n890
n892--staccato--1,staccato,derive,n892
n894--staccato--1,staccato,derive,n894
n896--staccato--1,staccato,derive,n896
n898--tuplet--start--1,tuplet,stamp,n898
n909--tuplet--stop--1,tuplet,stamp,n909
md-1-56-2-1,wedge,md,2
md-1-56-2-2,wedge,md,2
n918--tuplet--start--1,tuplet,stamp,n918
n929--tuplet--stop--1,tuplet,stamp,n929
md-1-57-2-1,wedge,md,2
md-1-57-2-2,wedge,md,2
n940--tuplet--start--1,tuplet,stamp,n940
n951--tuplet--stop--1,tuplet,stamp,n951
n952--slur--start--1,slur,stamp,n952
n955--slur--stop--1,slur,stamp,n955
n956--tuplet--start--1,tuplet,stamp,n956
n967--tuplet--stop--1,tuplet,stamp,n967
md-1-59-1-1,dynamics,md,1
n968--tuplet--start--1,tuplet,stamp,n968
n979--tuplet--stop--1,tuplet,stamp,n979
md-1-60-1-1,octave-shift,md,1
md-1-60-2-1,dynamics,md,2
n987--tuplet--start--1,tuplet,stamp,n987
n998--tuplet--stop--1,tuplet,stamp,n998
n1002--slur--start--1,slur,stamp,n1002
md-1-61-1-1,wedge,md,1
md-1-61-1-2,wedge,md,1
n1003--tuplet--start--1,tuplet,stamp,n1003
n1014--tuplet--stop--1,tuplet,stamp,n1014
n1015--slur--stop--1,slur,stamp,n1015
n1015--slur--start--2,slur,stamp,n1015
n1016--slur--stop--1,slur,stamp,n1016
md-1-62-1-1,wedge,md,1
md-1-62-1-2,wedge,md,1
n1017--tuplet--start--1,tuplet,stamp,n1017
n1028--tuplet--stop--1,tuplet,stamp,n1028
n1029--slur--start--1,slur,stamp,n1029
n1030--slur--stop--1,slur,stamp,n1030
n1031--tuplet--start--1,tuplet,stamp,n1031
n1042--tuplet--stop--1,tuplet,stamp,n1042
n1045--slur--start--1,slur,stamp,n1045
n1048--slur--stop--1,slur,stamp,n1048
n1050--tuplet--start--1,tuplet,stamp,n1050
n1063--tuplet--stop--1,tuplet,stamp,n1063
n1072--tuplet--start--1,tuplet,stamp,n1072
n1083--tuplet--stop--1,tuplet,stamp,n1083
md-1-66-1-1,wedge,md,1
md-1-66-1-2,wedge,md,1
n1092--tuplet--start--1,tuplet,stamp,n1092
n1103--tuplet--stop--1,tuplet,stamp,n1103
n1108--tuplet--start--1,tuplet,stamp,n1108
n1119--tuplet--stop--1,tuplet,stamp,n1119
n1126--tuplet--start--1,tuplet,stamp,n1126
n1137--tuplet--stop--1,tuplet,stamp,n1137
n1150--tuplet--start--1,tuplet,stamp,n1150
n1163--tuplet--stop--1,tuplet,stamp,n1163
n1169--slur--start--1,slur,stamp,n1169
n1177--tuplet--start--1,tuplet,stamp,n1177
n1188--tuplet--stop--1,tuplet,stamp,n1188
md-1-71-1-1,dynamics,md,1
md-1-71-1-2,wedge,md,1
md-1-71-1-3,wedge,md,1
n1197--slur--stop--1,slur,stamp,n1197
n1199--tuplet--start--1,tuplet,stamp,n1199
n1210--tuplet--stop--1,tuplet,stamp,n1210
md-1-72-1-1,dynamics,md,1
md-1-72-2-1,wedge,md,2
md-1-72-2-2,wedge,md,2
n1223--tuplet--start--1,tuplet,stamp,n1223
n1234--tuplet--stop--1,tuplet,stamp,n1234
n1237--slur--start--1,slur,stamp,n1237
n1240--slur--stop--1,slur,stamp,n1240
n1241--tuplet--start--1,tuplet,stamp,n1241
n1248--tremolo--1,tremolo,derive,n1248
n1251--tuplet--stop--1,tuplet,stamp,n1251
n1251--tremolo--1,tremolo,derive,n1251
md-1-74-1-1,dynamics,md,1
n1254--slur--start--1,slur,stamp,n1254
n1255--slur--stop--1,slur,stamp,n1255
n1256--slur--start--1,slur,stamp,n1256
n1259--slur--stop--1,slur,stamp,n1259
n1260--tuplet--start--1,tuplet,stamp,n1260
n1267--tremolo--1,tremolo,derive,n1267
n1270--tuplet--stop--1,tuplet,stamp,n1270
n1270--tremolo--1,tremolo,derive,n1270
n1273--slur--start--1,slur,stamp,n1273
n1274--slur--stop--1,slur,stamp,n1274
n1275--slur--start--1,slur,stamp,n1275
n1278--slur--stop--1,slur,stamp,n1278
n1279--tuplet--start--1,tuplet,stamp,n1279
n1286--tremolo--1,tremolo,derive,n1286
n1289--tuplet--stop--1,tuplet,stamp,n1289
n1289--tremolo--1,tremolo,derive,n1289
md-1-76-1-1,wedge,md,1
md-1-76-1-2,wedge,md,1
n1292--slur--start--1,slur,stamp,n1292
n1298--slur--stop--1,slur,stamp,n1298
n1300--slur--start--1,slur,stamp,n1300
n1304--slur--stop--1,slur,stamp,n1304
n1306--tuplet--start--1,tuplet,stamp,n1306
n1311--tremolo--1,tremolo,derive,n1311
n1321--tuplet--stop--1,tuplet,stamp,n1321
md-1-77-1-1,wedge,md,1
md-1-77-1-2,wedge,md,1
n1326--slur--start--1,slur,stamp,n1326
n1329--slur--stop--1,slur,stamp,n1329
n1330--tuplet--start--1,tuplet,stamp,n1330
n1337--tremolo--1,tremolo,derive,n1337
n1340--tuplet--stop--1,tuplet,stamp,n1340
n1340--tremolo--1,tremolo,derive,n1340
n1343--slur--start--1,slur,stamp,n1343
n1346--slur--stop--1,slur,stamp,n1346
n1347--slur--start--1,slur,stamp,n1347
n1350--slur--stop--1,slur,stamp,n1350
n1353--tuplet--start--1,tuplet,stamp,n1353
n1360--tremolo--1,tremolo,derive,n1360
n1363--tuplet--stop--1,tuplet,stamp,n1363
n1363--tremolo--1,tremolo,derive,n1363
n1366--slur--start--1,slur,stamp,n1366
n1369--slur--stop--1,slur,stamp,n1369
n1370--slur--start--1,slur,stamp,n1370
n1373--slur--stop--1,slur,stamp,n1373
n1376--tuplet--start--1,tuplet,stamp,n1376
n1383--tremolo--1,tremolo,derive,n1383
n1386--tuplet--stop--1,tuplet,stamp,n1386
n1386--tremolo--1,tremolo,derive,n1386
md-1-80-1-1,wedge,md,1
md-1-80-1-2,wedge,md,1
n1389--slur--start--1,slur,stamp,n1389
n1398--slur--stop--1,slur,stamp,n1398
n1401--slur--start--1,slur,stamp,n1401
n1405--slur--stop--1,slur,stamp,n1405
n1409--tuplet--start--1,tuplet,stamp,n1409
n1434--tuplet--stop--1,tuplet,stamp,n1434
n1441--slur--start--1,slur,stamp,n1441
n1443--tuplet--start--1,tuplet,stamp,n1443
n1451--tremolo--1,tremolo,derive,n1451
n1454--tuplet--stop--1,tuplet,stamp,n1454
n1454--tremolo--1,tremolo,derive,n1454
md-1-82-1-1,dynamics,md,1
n1457--slur--stop--1,slur,stamp,n1457
n1457--slur--start--2,slur,stamp,n1457
n1457--staccato--1,staccato,derive,n1457
n1459--staccato--1,staccato,derive,n1459
n1461--staccato--1,staccato,derive,n1461
n1463--slur--stop--1,slur,stamp,n1463
n1463--staccato--1,staccato,derive,n1463
n1465--tuplet--start--1,tuplet,stamp,n1465
n1473--tremolo--1,tremolo,derive,n1473
n1476--tuplet--stop--1,tuplet,stamp,n1476
n1476--tremolo--1,tremolo,derive,n1476
n1479--accent--1,accent,derive,n1479
n1481--slur--start--1,slur,stamp,n1481
n1483--tuplet--start--1,tuplet,stamp,n1483
n1491--tremolo--1,tremolo,derive,n1491
n1494--tuplet--stop--1,tuplet,stamp,n1494
n1494--tremolo--1,tremolo,derive,n1494
n1497--slur--stop--1,slur,stamp,n1497
n1497--slur--start--2,slur,stamp,n1497
n1497--staccato--1,staccato,derive,n1497
n1499--staccato--1,staccato,derive,n1499
n1501--staccato--1,staccato,derive,n1501
n1503--slur--stop--1,slur,stamp,n1503
n1503--staccato--1,staccato,derive,n1503
n1505--tuplet--start--1,tuplet,stamp,n1505
n1513--tremolo--1,tremolo,derive,n1513
n1516--tuplet--stop--1,tuplet,stamp,n1516
n1516--tremolo--1,tremolo,derive,n1516
md-1-85-1-1,wedge,md,1
md-1-85-1-2,wedge,md,1
n1519--accent--1,accent,derive,n1519
n1521--accent--1,accent,derive,n1521
n1523--tuplet--start--1,tuplet,stamp,n1523
n1531--tremolo--1,tremolo,derive,n1531
n1542--tuplet--stop--1,tuplet,stamp,n1542
n1542--tremolo--1,tremolo,derive,n1542
md-1-86-1-1,dynamics,md,1
n1545--tuplet--start--1,tuplet,stamp,n1545
n1551--tremolo--1,tremolo,derive,n1551
n1553--tuplet--stop--1,tuplet,stamp,n1553
n1553--tremolo--1,tremolo,derive,n1553
n1558--slur--start--1,slur,stamp,n1558
n1559--slur--stop--1,slur,stamp,n1559
md-1-87-1-1,dynamics,md,1
md-1-87-1-2,dynamics,md,1
n1560--tuplet--start--1,tuplet,stamp,n1560
n1560--tuplet--stop--2,tuplet,stamp,n1560
n1560--tremolo--1,tremolo,derive,n1560
n1562--slur--start--1,slur,stamp,n1562
n1562--staccato--1,staccato,derive,n1562
n1563--staccato--1,staccato,derive,n1563
n1564--slur--stop--1,slur,stamp,n1564
n1564--staccato--1,staccato,derive,n1564
n1565--slur--start--1,slur,stamp,n1565
n1567--tuplet--start--1,tuplet,stamp,n1567
n1567--tremolo--1,tremolo,derive,n1567
n1569--tremolo--1,tremolo,derive,n1569
n1575--tuplet--stop--1,tuplet,stamp,n1575
n1577--slur--stop--1,slur,stamp,n1577
n1577--slur--start--2,slur,stamp,n1577
n1581--slur--stop--1,slur,stamp,n1581
n1582--tuplet--start--1,tuplet,stamp,n1582
n1582--accent--1,accent,derive,n1582
n1582--tremolo--1,tremolo,derive,n1582
n1586--tuplet--stop--1,tuplet,stamp,n1586
n1586--accent--1,accent,derive,n1586
n1586--tremolo--1,tremolo,derive,n1586
n1590--slur--start--1,slur,stamp,n1590
n1590--staccato--1,staccato,derive,n1590
n1591--slur--stop--1,slur,stamp,n1591
n1591--staccato--1,staccato,derive,n1591
n1592--slur--start--1,slur,stamp,n1592
n1592--staccato--1,staccato,derive,n1592
n1593--slur--stop--1,slur,stamp,n1593
n1593--staccato--1,staccato,derive,n1593
n1594--tuplet--start--1,tuplet,stamp,n1594
n1602--tremolo--1,tremolo,derive,n1602
n1604--tuplet--stop--1,tuplet,stamp,n1604
n1604--tremolo--1,tremolo,derive,n1604
n1608--slur--start--1,slur,stamp,n1608
n1612--tuplet--start--1,tuplet,stamp,n1612
n1612--tremolo--1,tremolo,derive,n1612
n1614--tremolo--1,tremolo,derive,n1614
n1616--tuplet--stop--1,tuplet,stamp,n1616
n1616--tremolo--1,tremolo,derive,n1616
n1618--slur--stop--1,slur,stamp,n1618
n1624--slur--start--1,slur,stamp,n1624
md-1-92-1-1,wedge,md,1
md-1-92-1-2,wedge,md,1
n1628--tuplet--start--1,tuplet,stamp,n1628
n1628--tremolo--1,tremolo,derive,n1628
n1630--tremolo--1,tremolo,derive,n1630
n1636--tuplet--stop--1,tuplet,stamp,n1636
n1638--slur--stop--1,slur,stamp,n1638
n1638--slur--start--2,slur,stamp,n1638
n1642--slur--stop--1,slur,stamp,n1642
md-1-93-1-1,wedge,md,1
md-1-93-1-2,wedge,md,1
n1648--tuplet--start--1,tuplet,stamp,n1648
n1648--accent--1,accent,derive,n1648
n1648--tremolo--1,tremolo,derive,n1648
n1652--tuplet--stop--1,tuplet,stamp,n1652
n1652--accent--1,accent,derive,n1652
n1652--tremolo--1,tremolo,derive,n1652
n1669--slur--start--1,slur,stamp,n1669
n1671--tuplet--start--1,tuplet,stamp,n1671
n1675--tremolo--1,tremolo,derive,n1675
n1676--tuplet--stop--1,tuplet,stamp,n1676
n1676--tremolo--1,tremolo,derive,n1676
md-1-95-1-1,dynamics,md,1
md-1-95-1-2,dynamics,md,1
n1677--slur--stop--1,slur,stamp,n1677
n1677--slur--start--2,slur,stamp,n1677
n1677--staccato--1,staccato,derive,n1677
n1678--staccato--1,staccato,derive,n1678
n1679--slur--stop--1,slur,stamp,n1679
n1679--staccato--1,staccato,derive,n1679
n1680--slur--start--1,slur,stamp,n1680
n1686--tuplet--start--1,tuplet,stamp,n1686
n1686--tuplet--stop--2,tuplet,stamp,n1686
n1686--tremolo--1,tremolo,derive,n1686
n1687--slur--stop--1,slur,stamp,n1687
n1687--slur--start--2,slur,stamp,n1687
n1689--slur--stop--1,slur,stamp,n1689
n1696--tuplet--start--1,tuplet,stamp,n1696
n1696--tuplet--stop--2,tuplet,stamp,n1696
n1696--tremolo--1,tremolo,derive,n1696
n1707--tuplet--start--1,tuplet,stamp,n1707
n1707--tuplet--stop--2,tuplet,stamp,n1707
n1707--tremolo--1,tremolo,derive,n1707
n1715--slur--start--1,slur,stamp,n1715
n1716--slur--stop--1,slur,stamp,n1716
n1718--tuplet--start--1,tuplet,stamp,n1718
n1718--tremolo--1,tremolo,derive,n1718
n1719--tuplet--stop--1,tuplet,stamp,n1719
n1719--tremolo--1,tremolo,derive,n1719
md-1-99-1-1,wedge,md,1
md-1-99-1-2,dynamics,md,1
md-1-99-1-3,wedge,md,1
n1735--tuplet--start--1,tuplet,stamp,n1735
n1754--tuplet--stop--1,tuplet,stamp,n1754
n1769--tuplet--start--1,tuplet,stamp,n1769
n1769--tremolo--1,tremolo,derive,n1769
n1771--tremolo--1,tremolo,derive,n1771
n1773--tremolo--1,tremolo,derive,n1773
n1775--tuplet--stop--1,tuplet,stamp,n1775
n1775--tremolo--1,tremolo,derive,n1775
md-1-101-1-1,wedge,md,1
n1793--tuplet--start--1,tuplet,stamp,n1793
n1793--tremolo--1,tremolo,derive,n1793
n1795--tremolo--1,tremolo,derive,n1795
n1797--tremolo--1,tremolo,derive,n1797
n1799--tuplet--stop--1,tuplet,stamp,n1799
n1799--tremolo--1,tremolo,derive,n1799
md-1-102-1-1,wedge,md,1
md-1-102-1-2,dynamics,md,1
n1803--slur--start--1,slur,stamp,n1803
n1805--tuplet--start--1,tuplet,stamp,n1805
n1809--tremolo--1,tremolo,derive,n1809
n1810--tuplet--stop--1,tuplet,stamp,n1810
n1810--tremolo--1,tremolo,derive,n1810
md-1-103-1-1,dynamics,md,1
md-1-103-2-1,wedge,md,2
md-1-103-2-2,wedge,md,2
n1811--slur--stop--1,slur,stamp,n1811
n1813--slur--start--1,slur,stamp,n1813
n1820--tuplet--start--1,tuplet,stamp,n1820
n1820--tremolo--1,tremolo,derive,n1820
n1821--tremolo--1,tremolo,derive,n1821
n1822--tuplet--stop--1,tuplet,stamp,n1822
n1822--tremolo--1,tremolo,derive,n1822
n1823--slur--stop--1,slur,stamp,n1823
n1823--slur--start--2,slur,stamp,n1823
n1827--slur--stop--1,slur,stamp,n1827
n1833--tuplet--start--1,tuplet,stamp,n1833
n1833--tremolo--1,tremolo,derive,n1833
n1834--tremolo--1,tremolo,derive,n1834
n1838--tuplet--stop--1,tuplet,stamp,n1838
n1838--tremolo--1,tremolo,derive,n1838
md-1-105-1-1,wedge,md,1
md-1-105-1-2,wedge,md,1
n1839--slur--start--1,slur,stamp,n1839
n1843--slur--stop--1,slur,stamp,n1843
n1851--tuplet--start--1,tuplet,stamp,n1851
n1851--tuplet--stop--2,tuplet,stamp,n1851
n1851--tremolo--1,tremolo,derive,n1851
n1853--slur--start--1,slur,stamp,n1853
n1855--slur--start--1,slur,stamp,n1855
n1856--slur--stop--1,slur,stamp,n1856
n1858--tuplet--start--1,tuplet,stamp,n1858
n1858--tremolo--1,tremolo,derive,n1858
n1862--tuplet--stop--1,tuplet,stamp,n1862
n1862--tremolo--1,tremolo,derive,n1862
md-1-107-1-1,dynamics,md,1
n1863--slur--stop--1,slur,stamp,n1863
n1878--tuplet--start--1,tuplet,stamp,n1878
n1878--tremolo--1,tremolo,derive,n1878
n1879--tremolo--1,tremolo,derive,n1879
n1881--tremolo--1,tremolo,derive,n1881
n1887--tuplet--stop--1,tuplet,stamp,n1887
md-1-108-1-1,wedge,md,1
md-1-108-1-2,wedge,md,1
n1890--slur--start--1,slur,stamp,n1890
n1896--slur--stop--1,slur,stamp,n1896
n1903--tuplet--start--1,tuplet,stamp,n1903
n1903--tremolo--1,tremolo,derive,n1903
n1906--tremolo--1,tremolo,derive,n1906
n1909--tremolo--1,tremolo,derive,n1909
n1914--tuplet--stop--1,tuplet,stamp,n1914
n1917--tuplet--start--1,tuplet,stamp,n1917
n1919--tuplet--stop--1,tuplet,stamp,n1919
md-1-109-1-1,wedge,md,1
md-1-109-1-2,wedge,md,1
n1930--accent--1,accent,derive,n1930
n1936--tuplet--start--1,tuplet,stamp,n1936
n1947--tuplet--stop--1,tuplet,stamp,n1947
n1948--tuplet--start--1,tuplet,stamp,n1948
n1959--tuplet--stop--1,tuplet,stamp,n1959
n1962--tuplet--start--1,tuplet,stamp,n1962
n1966--tuplet--stop--1,tuplet,stamp,n1966
n1968--tuplet--start--1,tuplet,stamp,n1968
n1973--accent--1,accent,derive,n1973
n1976--accent--1,accent,derive,n1976
n1979--accent--1,accent,derive,n1979
n1981--tuplet--stop--1,tuplet,stamp,n1981
n1982--tuplet--start--1,tuplet,stamp,n1982
n1987--tuplet--stop--1,tuplet,stamp,n1987
n1992--tuplet--start--1,tuplet,stamp,n1992
n1996--tuplet--stop--1,tuplet,stamp,n1996
n1998--tuplet--start--1,tuplet,stamp,n1998
n2009--tuplet--stop--1,tuplet,stamp,n2009
n2010--tuplet--start--1,tuplet,stamp,n2010
n2010--accent--1,accent,derive,n2010
n2013--accent--1,accent,derive,n2013
n2016--accent--1,accent,derive,n2016
n2019--accent--1,accent,derive,n2019
n2021--tuplet--stop--1,tuplet,stamp,n2021
md-1-112-2-1,wedge,md,2
md-1-112-2-2,wedge,md,2
n2025--tuplet--start--1,tuplet,stamp,n2025
n2029--tuplet--stop--1,tuplet,stamp,n2029
n2031--tuplet--start--1,tuplet,stamp,n2031
n2042--tuplet--stop--1,tuplet,stamp,n2042
n2043--tuplet--start--1,tuplet,stamp,n2043
n2054--tuplet--stop--1,tuplet,stamp,n2054
md-1-113-1-1,wedge,md,1
md-1-113-2-1,wedge,md,2
md-1-113-2-2,wedge,md,2
n2069--tuplet--start--1,tuplet,stamp,n2069
n2082--tuplet--stop--1,tuplet,stamp,n2082
n2083--tuplet--start--1,tuplet,stamp,n2083
n2088--tuplet--stop--1,tuplet,stamp,n2088
md-1-114-1-1,wedge,md,1
md-1-114-1-2,wedge,md,1
md-1-114-1-3,wedge,md,1
n2094--tuplet--start--1,tuplet,stamp,n2094
n2098--tuplet--stop--1,tuplet,stamp,n2098
n2100--tuplet--start--1,tuplet,stamp,n2100
n2105--accent--1,accent,derive,n2105
n2111--accent--1,accent,derive,n2111
n2113--tuplet--stop--1,tuplet,stamp,n2113
n2117--tuplet--start--1,tuplet,stamp,n2117
n2121--tuplet--stop--1,tuplet,stamp,n2121
n2123--tuplet--start--1,tuplet,stamp,n2123
n2123--tremolo--1,tremolo,derive,n2123
n2124--tuplet--stop--1,tuplet,stamp,n2124
n2124--tremolo--1,tremolo,derive,n2124
n2125--tuplet--start--1,tuplet,stamp,n2125
n2136--tuplet--stop--1,tuplet,stamp,n2136
md-1-116-2-1,wedge,md,2
md-1-116-2-2,wedge,md,2
n2140--tuplet--start--1,tuplet,stamp,n2140
n2144--tuplet--stop--1,tuplet,stamp,n2144
