note_id,original_id,part,bar,voice,staff,ordinal
n162,n162,1,4,1,1,8
n163,n163,1,4,1,1,9
n164,n164,1,4,1,1,10
n165,n165,1,4,5,2,1
n166,n166,1,4,5,2,2
n167,n167,1,4,5,2,3
n168,n168,1,4,5,2,4
n169,n169,1,4,5,2,5
n170,n170,1,4,5,2,6
n171,n171,1,4,5,2,7
n172,n172,1,4,5,2,8
n173,n173,1,4,5,2,9
n174,n174,1,4,6,2,1
r7,r7,1,4,6,2,2
n175,n175,1,4,6,2,3
n176,n176,1,4,6,2,4
n177,n177,1,4,6,2,5
n178,n178,1,5,1,1,1
n179,n179,1,5,1,1,2
n180,n180,1,5,1,1,3
n181,n181,1,5,1,1,4
n182,n182,1,5,1,1,5
n183,n183,1,5,1,1,6
n184,n184,1,5,5,2,1
n185,n185,1,5,5,2,2
n186,n186,1,5,5,2,3
n187,n187,1,5,5,2,4
n188,n188,1,5,5,2,5
n189,n189,1,5,5,2,6
n190,n190,1,5,5,2,7
n191,n191,1,5,5,2,8
n192,n192,1,5,5,2,9
n193,n193,1,5,5,2,10
n194,n194,1,5,5,2,11
n195,n195,1,6,1,1,1
n196,n196,1,6,1,1,2
n197,n197,1,6,1,1,3
n198,n198,1,6,1,1,4
n199,n199,1,6,1,1,5
n200,n200,1,6,1,1,6
n201,n201,1,6,1,1,7
n202,n202,1,6,1,1,8
n203,n203,1,6,1,1,9
n204,n204,1,6,1,1,10
n205,n205,1,6,5,2,1
n206,n206,1,6,5,2,2
n207,n207,1,6,5,2,3
n208,n208,1,6,5,2,4
n209,n209,1,6,5,2,5
n210,n210,1,6,5,2,6
n211,n211,1,6,5,2,7
n212,n212,1,6,5,2,8
n213,n213,1,6,5,2,9
n214,n214,1,6,5,2,10
n215,n215,1,6,5,2,11
n216,n216,1,6,5,2,12
n217,n217,1,6,5,2,13
n218,n218,1,6,5,2,14
n219,n219,1,6,5,2,15
n220,n220,1,7,1,1,1
n221,n221,1,7,1,1,2
n222,n222,1,7,1,1,3
n223,n223,1,7,1,1,4
n224,n224,1,7,1,1,5
n225,n225,1,7,1,1,6
n226,n226,1,7,1,1,7
n227,n227,1,7,1,1,8
n228,n228,1,7,1,1,9
n229,n229,1,7,1,1,10
n230,n230,1,7,1,1,11
n231,n231,1,7,1,1,12
n232,n232,1,7,1,1,13
n233,n233,1,7,1,1,14
n234,n234,1,7,1,1,15
n235,n235,1,7,1,1,16
n236,n236,1,7,1,1,17
n237,n237,1,7,1,1,18
n238,n238,1,7,1,1,19
n239,n239,1,7,1,1,20
n240,n240,1,7,2,1,1
n241,n241,1,7,2,1,2
n242,n242,1,7,5,2,1
n243,n243,1,7,5,2,2
n244,n244,1,7,5,2,3
n245,n245,1,7,5,2,4
n246,n246,1,7,5,2,5
n247,n247,1,7,5,2,6
n248,n248,1,7,5,2,7
n249,n249,1,7,5,2,8
n250,n250,1,7,5,2,9
n251,n251,1,7,5,2,10
n252,n252,1,7,5,2,11
n253,n253,1,7,5,2,12
n254,n254,1,7,5,2,13
n255,n255,1,7,5,2,14
n256,n256,1,7,5,2,15
n257,n257,1,8,1,1,1
n258,n258,1,8,1,1,2
n259,n259,1,8,1,1,3
n260,n260,1,8,1,1,4
n261,n261,1,8,1,1,5
n262,n262,1,8,1,1,6
n263,n263,1,8,1,1,7
n264,n264,1,8,1,1,8
n265,n265,1,8,1,1,9
n266,n266,1,8,5,2,1
n267,n267,1,8,5,2,2
n268,n268,1,8,5,2,3
n269,n269,1,8,5,2,4
n270,n270,1,8,5,2,5
n271,n271,1,8,5,2,6
n272,n272,1,8,5,2,7
n273,n273,1,8,5,2,8
n274,n274,1,8,5,2,9
n275,n275,1,8,5,2,10
n276,n276,1,9,1,1,1
n277,n277,1,9,1,1,2
n278,n278,1,9,1,1,3
n279,n279,1,9,1,1,4
n280,n280,1,9,1,1,5
n281,n281,1,9,1,1,6
n282,n282,1,9,1,1,7
n283,n283,1,9,1,1,8
n284,n284,1,9,1,1,9
n285,n285,1,9,1,1,10
n286,n286,1,9,1,1,11
n287,n287,1,9,1,1,12
n288,n288,1,9,1,1,13
n289,n289,1,9,1,1,14
n290,n290,1,9,1,1,15
n291,n291,1,9,1,1,16
n292,n292,1,9,1,1,17
n293,n293,1,9,1,1,18
n294,n294,1,9,1,1,19
n295,n295,1,9,1,1,20
n296,n296,1,9,1,1,21
n297,n297,1,9,1,1,22
n298,n298,1,9,1,1,23
n299,n299,1,9,1,1,24
n300,n300,1,9,1,1,25
n301,n301,1,9,5,2,1
n302,n302,1,9,5,2,2
n303,n303,1,9,5,2,3
n304,n304,1,9,5,2,4
n305,n305,1,9,5,2,5
n306,n306,1,9,6,2,1
n307,n307,1,9,6,2,2
n308,n308,1,9,6,2,3
n309,n309,1,9,6,2,4
n310,n310,1,9,6,2,5
n311,n311,1,9,6,2,6
n312,n312,1,9,6,2,7
n313,n313,1,9,6,2,8
n314,n314,1,9,6,2,9
n315,n315,1,9,6,2,10
n316,n316,1,9,6,2,11
n317,n317,1,9,6,2,12
n318,n318,1,9,6,2,13
n319,n319,1,9,6,2,14
n320,n320,1,9,6,2,15
n321,n321,1,9,6,2,16
n322,n322,1,9,6,2,17
n323,n323,1,9,6,2,18
n324,n324,1,9,6,2,19
n325,n325,1,9,6,2,20
n326,n326,1,9,6,2,21
n327,n327,1,9,6,2,22
n328,n328,1,9,6,2,23
n329,n329,1,9,6,2,24
n330,n330,1,9,6,2,25
n331,n331,1,9,6,2,26
n332,n332,1,9,6,2,27
n333,n333,1,9,6,2,28
n334,n334,1,9,6,2,29
n335,n335,1,9,6,2,30
n336,n336,1,9,6,2,31
n337,n337,1,9,6,2,32
n338,n338,1,9,6,2,33
n339,n339,1,9,6,2,34
n340,n340,1,9,6,2,35
n341,n341,1,9,6,2,36
n342,n342,1,9,6,2,37
n343,n343,1,9,6,2,38
n344,n344,1,9,6,2,39
n345,n345,1,9,6,2,40
n346,n346,1,9,6,2,41
n347,n347,1,9,6,2,42
n348,n348,1,9,6,2,43
n349,n349,1,9,6,2,44
n350,n350,1,9,6,2,45
n351,n351,1,9,6,2,46
n352,n352,1,9,6,2,47
n353,n353,1,9,6,2,48
n354,n354,1,9,6,2,49
n355,n355,1,9,6,2,50
n356,n356,1,10,1,1,1
n357,n357,1,10,1,1,2
n358,n358,1,10,1,1,3
n359,n359,1,10,1,1,4
n360,n360,1,10,1,1,5
n361,n361,1,10,1,1,6
n362,n362,1,10,1,1,7
n363,n363,1,10,1,1,8
n364,n364,1,10,1,1,9
n365,n365,1,10,1,1,10
n366,n366,1,10,1,1,11
n367,n367,1,10,1,1,12
n368,n368,1,10,1,1,13
n369,n369,1,10,1,1,14
n370,n370,1,10,1,1,15
n371,n371,1,10,1,1,16
n372,n372,1,10,1,1,17
n373,n373,1,10,1,1,18
n374,n374,1,10,1,1,19
n375,n375,1,10,1,1,20
n376,n376,1,10,1,1,21
n377,n377,1,10,1,1,22
n378,n378,1,10,1,1,23
n379,n379,1,10,1,1,24
n380,n380,1,10,1,1,25
n381,n381,1,10,1,1,26
n382,n382,1,10,1,1,27
n383,n383,1,10,1,1,28
n384,n384,1,10,1,1,29
n385,n385,1,10,1,1,30
n386,n386,1,10,1,1,31
n387,n387,1,10,1,1,32
n388,n388,1,10,1,1,33
n389,n389,1,10,1,1,34
n390,n390,1,10,1,1,35
n391,n391,1,10,1,1,36
n392,n392,1,10,1,1,37
n393,n393,1,10,1,1,38
n394,n394,1,10,1,1,39
n395,n395,1,10,1,1,40
n396,n396,1,10,1,1,41
n397,n397,1,10,1,1,42
n398,n398,1,10,1,1,43
n399,n399,1,10,1,1,44
n400,n400,1,10,1,1,45
n401,n401,1,10,1,1,46
n402,n402,1,10,1,1,47
n403,n403,1,10,5,2,1
n404,n404,1,10,5,2,2
n405,n405,1,10,5,2,3
n406,n406,1,10,5,2,4
n407,n407,1,10,5,2,5
n408,n408,1,10,5,2,6
n409,n409,1,10,5,2,7
n410,n410,1,10,5,2,8
n411,n411,1,10,5,2,9
n412,n412,1,10,5,2,10
n413,n413,1,10,5,2,11
n414,n414,1,10,5,2,12
n415,n415,1,10,5,2,13
n416,n416,1,10,5,2,14
n417,n417,1,10,5,2,15
n418,n418,1,10,5,2,16
n419,n419,1,10,6,2,1
n420,n420,1,10,6,2,2
n421,n421,1,10,6,2,3
n422,n422,1,11,1,1,1
n423,n423,1,11,1,1,2
n424,n424,1,11,1,1,3
n425,n425,1,11,1,1,4
n426,n426,1,11,1,1,5
n427,n427,1,11,1,1,6
n428,n428,1,11,1,1,7
n429,n429,1,11,1,1,8
n430,n430,1,11,1,1,9
n431,n431,1,11,1,1,10
n432,n432,1,11,1,1,11
n433,n433,1,11,1,1,12
n434,n434,1,11,1,1,13
n435,n435,1,11,1,1,14
n436,n436,1,11,1,1,15
n437,n437,1,11,1,1,16
n438,n438,1,11,1,1,17
n439,n439,1,11,1,1,18
n440,n440,1,11,1,1,19
n441,n441,1,11,1,1,20
n442,n442,1,11,1,1,21
n443,n443,1,11,1,1,22
n444,n444,1,11,1,1,23
n445,n445,1,11,1,1,24
n446,n446,1,11,1,1,25
n447,n447,1,11,1,1,26
n448,n448,1,11,1,1,27
n449,n449,1,11,1,1,28
n450,n450,1,11,5,2,1
n451,n451,1,11,5,2,2
n452,n452,1,11,5,2,3
n453,n453,1,11,5,2,4
n454,n454,1,11,5,2,5
n455,n455,1,11,6,2,1
n456,n456,1,11,6,2,2
n457,n457,1,11,6,2,3
n458,n458,1,11,6,2,4
n459,n459,1,11,6,2,5
n460,n460,1,11,6,2,6
n461,n461,1,11,6,2,7
n462,n462,1,11,6,2,8
n463,n463,1,11,6,2,9
n464,n464,1,11,6,2,10
n465,n465,1,11,6,2,11
n466,n466,1,11,6,2,12
n467,n467,1,11,6,2,13
n468,n468,1,11,6,2,14
n469,n469,1,11,6,2,15
n470,n470,1,11,6,2,16
n471,n471,1,11,6,2,17
n472,n472,1,11,6,2,18
n473,n473,1,11,6,2,19
n474,n474,1,11,6,2,20
n475,n475,1,11,6,2,21
n476,n476,1,11,6,2,22
n477,n477,1,11,6,2,23
n478,n478,1,11,6,2,24
n479,n479,1,11,6,2,25
n480,n480,1,11,6,2,26
n481,n481,1,11,6,2,27
n482,n482,1,11,6,2,28
n483,n483,1,11,6,2,29
n484,n484,1,11,6,2,30
n485,n485,1,11,6,2,31
n486,n486,1,11,6,2,32
n487,n487,1,11,6,2,33
n488,n488,1,11,6,2,34
n489,n489,1,11,6,2,35
n490,n490,1,11,6,2,36
n491,n491,1,11,6,2,37
n492,n492,1,11,6,2,38
n493,n493,1,11,6,2,39
n494,n494,1,11,6,2,40
n495,n495,1,11,6,2,41
n496,n496,1,11,6,2,42
n497,n497,1,11,6,2,43
n498,n498,1,11,6,2,44
n499,n499,1,11,6,2,45
n500,n500,1,11,6,2,46
n501,n501,1,11,6,2,47
n502,n502,1,11,6,2,48
n503,n503,1,11,6,2,49
n504,n504,1,11,6,2,50
n505,n505,1,12,1,1,1
n506,n506,1,12,1,1,2
n507,n507,1,12,1,1,3
n508,n508,1,12,1,1,4
n509,n509,1,12,1,1,5
n510,n510,1,12,1,1,6
n511,n511,1,12,1,1,7
n512,n512,1,12,1,1,8
n513,n513,1,12,1,1,9
n514,n514,1,12,1,1,10
n515,n515,1,12,1,1,11
n516,n516,1,12,1,1,12
n517,n517,1,12,1,1,13
n518,n518,1,12,1,1,14
n519,n519,1,12,1,1,15
n520,n520,1,12,1,1,16
n521,n521,1,12,1,1,17
n522,n522,1,12,1,1,18
n523,n523,1,12,1,1,19
n524,n524,1,12,1,1,20
n525,n525,1,12,1,1,21
n526,n526,1,12,1,1,22
n527,n527,1,12,1,1,23
n528,n528,1,12,1,1,24
n529,n529,1,12,1,1,25
n530,n530,1,12,1,1,26
n531,n531,1,12,1,1,27
n532,n532,1,12,1,1,28
n533,n533,1,12,1,1,29
n534,n534,1,12,1,1,30
n535,n535,1,12,1,1,31
n536,n536,1,12,1,1,32
n537,n537,1,12,1,1,33
n538,n538,1,12,1,1,34
n539,n539,1,12,1,1,35
n540,n540,1,12,1,1,36
n541,n541,1,12,1,1,37
n542,n542,1,12,1,1,38
n543,n543,1,12,1,1,39
n544,n544,1,12,1,1,40
n545,n545,1,12,1,1,41
n546,n546,1,12,1,1,42
n547,n547,1,12,1,1,43
n548,n548,1,12,1,1,44
n549,n549,1,12,1,1,45
n550,n550,1,12,1,1,46
n551,n551,1,12,1,1,47
n552,n552,1,12,1,1,48
n553,n553,1,12,1,1,49
n554,n554,1,12,1,1,50
n555,n555,1,12,5,2,1
n556,n556,1,12,5,2,2
n557,n557,1,12,5,2,3
n558,n558,1,12,5,2,4
n559,n559,1,12,5,2,5
n560,n560,1,12,5,2,6
n561,n561,1,12,5,2,7
n562,n562,1,12,5,2,8
n563,n563,1,12,5,2,9
n564,n564,1,12,5,2,10
n565,n565,1,12,5,2,11
n566,n566,1,12,5,2,12
n567,n567,1,12,5,2,13
n568,n568,1,12,5,2,14
n569,n569,1,12,5,2,15
n570,n570,1,12,6,2,1
n571,n571,1,12,6,2,2
n572,n572,1,12,6,2,3
n573,n573,1,13,1,1,1
n574,n574,1,13,1,1,2
n575,n575,1,13,1,1,3
n576,n576,1,13,1,1,4
n577,n577,1,13,1,1,5
n578,n578,1,13,1,1,6
n579,n579,1,13,1,1,7
n580,n580,1,13,1,1,8
n581,n581,1,13,1,1,9
n582,n582,1,13,1,1,10
n583,n583,1,13,5,2,1
n584,n584,1,13,5,2,2
n585,n585,1,13,5,2,3
n586,n586,1,13,5,2,4
n587,n587,1,13,5,2,5
n588,n588,1,13,5,2,6
n589,n589,1,13,5,2,7
n590,n590,1,13,5,2,8
n591,n591,1,13,5,2,9
n592,n592,1,13,5,2,10
n593,n593,1,13,5,2,11
n594,n594,1,13,5,2,12
n595,n595,1,13,5,2,13
n596,n596,1,13,5,2,14
n597,n597,1,13,5,2,15
n598,n598,1,14,1,1,1
n599,n599,1,14,1,1,2
n600,n600,1,14,1,1,3
n601,n601,1,14,1,1,4
n602,n602,1,14,1,1,5
n603,n603,1,14,1,1,6
n604,n604,1,14,1,1,7
n605,n605,1,14,1,1,8
n606,n606,1,14,1,1,9
n607,n607,1,14,1,1,10
n608,n608,1,14,1,1,11
n609,n609,1,14,1,1,12
n610,n610,1,14,1,1,13
n611,n611,1,14,1,1,14
n612,n612,1,14,5,2,1
n613,n613,1,14,5,2,2
n614,n614,1,14,5,2,3
n615,n615,1,14,5,2,4
n616,n616,1,14,5,2,5
n617,n617,1,14,5,2,6
n618,n618,1,14,5,2,7
n619,n619,1,14,5,2,8
n620,n620,1,14,5,2,9
n621,n621,1,14,5,2,10
n622,n622,1,14,5,2,11
n623,n623,1,14,5,2,12
n624,n624,1,14,5,2,13
n625,n625,1,14,5,2,14
n626,n626,1,14,5,2,15
n627,n627,1,15,1,1,1
n628,n628,1,15,1,1,2
n629,n629,1,15,1,1,3
n630,n630,1,15,1,1,4
n631,n631,1,15,1,1,5
n632,n632,1,15,1,1,6
n633,n633,1,15,1,1,7
n634,n634,1,15,1,1,8
n635,n635,1,15,1,1,9
n636,n636,1,15,1,1,10
n637,n637,1,15,1,1,11
n638,n638,1,15,1,1,12
n639,n639,1,15,1,1,13
n640,n640,1,15,1,1,14
n641,n641,1,15,1,1,15
n642,n642,1,15,1,1,16
n643,n643,1,15,5,2,1
n644,n644,1,15,5,2,2
n645,n645,1,15,5,2,3
n646,n646,1,15,5,2,4
n647,n647,1,15,5,2,5
n648,n648,1,15,5,2,6
n649,n649,1,15,5,2,7
n650,n650,1,15,5,2,8
n651,n651,1,15,5,2,9
n652,n652,1,15,5,2,10
n653,n653,1,15,5,2,11
n654,n654,1,15,5,2,12
n655,n655,1,15,5,2,13
n656,n656,1,15,5,2,14
n657,n657,1,15,5,2,15
n658,n658,1,16,1,1,1
n659,n659,1,16,1,1,2
n660,n660,1,16,1,1,3
n661,n661,1,16,1,1,4
n662,n662,1,16,1,1,5
n663,n663,1,16,1,1,6
n664,n664,1,16,1,1,7
n665,n665,1,16,1,1,8
n666,n666,1,16,5,2,1
n667,n667,1,16,5,2,2
n668,n668,1,16,5,2,3
n669,n669,1,16,5,2,4
n670,n670,1,16,5,2,5
n671,n671,1,16,5,2,6
n672,n672,1,16,5,2,7
n673,n673,1,16,5,2,8
n674,n674,1,16,5,2,9
n675,n675,1,16,5,2,10
n676,n676,1,16,5,2,11
n677,n677,1,17,1,1,1
n678,n678,1,17,1,1,2
n679,n679,1,17,1,1,3
n680,n680,1,17,1,1,4
n681,n681,1,17,1,1,5
n682,n682,1,17,1,1,6
n683,n683,1,17,1,1,7
n684,n684,1,17,1,1,8
n685,n685,1,17,1,1,9
n686,n686,1,17,1,1,10
n687,n687,1,17,2,1,1
n688,n688,1,17,2,1,2
n689,n689,1,17,2,1,3
n690,n690,1,17,5,2,1
n691,n691,1,17,5,2,2
n692,n692,1,17,5,2,3
n693,n693,1,17,5,2,4
n694,n694,1,17,5,2,5
n695,n695,1,17,5,2,6
n696,n696,1,17,5,2,7
n697,n697,1,17,5,2,8
r8,r8,1,17,6,2,1
r9,r9,1,17,6,2,2
r10,r10,1,17,6,2,3
r11,r11,1,17,6,2,4
r12,r12,1,17,6,2,5
n698,n698,1,18,1,1,1
n699,n699,1,18,1,1,2
n700,n700,1,18,1,1,3
n701,n701,1,18,1,1,4
n702,n702,1,18,1,1,5
n703,n703,1,18,1,1,6
n704,n704,1,18,1,1,7
n705,n705,1,18,1,1,8
n706,n706,1,18,1,1,9
n707,n707,1,18,1,1,10
n708,n708,1,18,2,1,1
n709,n709,1,18,2,1,2
n710,n710,1,18,2,1,3
n711,n711,1,18,2,1,4
n712,n712,1,18,2,1,5
n713,n713,1,18,2,1,6
n714,n714,1,18,2,1,7
n715,n715,1,18,2,1,8
n716,n716,1,18,2,1,9
n717,n717,1,18,5,2,1
n718,n718,1,18,5,2,2
n719,n719,1,18,5,2,3
n720,n720,1,18,5,2,4
n721,n721,1,18,5,2,5
n722,n722,1,18,5,2,6
n723,n723,1,18,5,2,7
n724,n724,1,18,5,2,8
n725,n725,1,18,5,2,9
n726,n726,1,18,6,2,1
n727,n727,1,18,6,2,2
n728,n728,1,19,1,1,1
n729,n729,1,19,1,1,2
n730,n730,1,19,1,1,3
n731,n731,1,19,1,1,4
n732,n732,1,19,1,1,5
n733,n733,1,19,1,1,6
n734,n734,1,19,1,1,7
n735,n735,1,19,2,1,1
n736,n736,1,19,2,1,2
n737,n737,1,19,5,2,1
n738,n738,1,19,5,2,2
n739,n739,1,19,5,2,3
n740,n740,1,19,5,2,4
n741,n741,1,19,6,2,1
n742,n742,1,19,6,2,2
n743,n743,1,20,1,1,1
n744,n744,1,20,1,1,2
n745,n745,1,20,1,1,3
n746,n746,1,20,1,1,4
n747,n747,1,20,1,1,5
n748,n748,1,20,1,1,6
n749,n749,1,20,1,1,7
n750,n750,1,20,1,1,8
n751,n751,1,20,1,1,9
n752,n752,1,20,1,1,10
n753,n753,1,20,2,1,1
n754,n754,1,20,2,1,2
n755,n755,1,20,2,1,3
n756,n756,1,20,5,2,1
n757,n757,1,20,5,2,2
n758,n758,1,20,5,2,3
n759,n759,1,20,5,2,4
n760,n760,1,20,5,2,5
n761,n761,1,20,5,2,6
n762,n762,1,20,5,2,7
n763,n763,1,20,5,2,8
r13,r13,1,20,6,2,1
r14,r14,1,20,6,2,2
r15,r15,1,20,6,2,3
r16,r16,1,20,6,2,4
r17,r17,1,20,6,2,5
n764,n764,1,21,1,1,1
n765,n765,1,21,1,1,2
n766,n766,1,21,1,1,3
n767,n767,1,21,1,1,4
n768,n768,1,21,1,1,5
n769,n769,1,21,1,1,6
n770,n770,1,21,1,1,7
n771,n771,1,21,1,1,8
n772,n772,1,21,1,1,9
n773,n773,1,21,1,1,10
n774,n774,1,21,2,1,1
n775,n775,1,21,2,1,2
n776,n776,1,21,2,1,3
n777,n777,1,21,2,1,4
n778,n778,1,21,2,1,5
n779,n779,1,21,2,1,6
n780,n780,1,21,2,1,7
n781,n781,1,21,2,1,8
n782,n782,1,21,2,1,9
n783,n783,1,21,5,2,1
n784,n784,1,21,5,2,2
n785,n785,1,21,5,2,3
n786,n786,1,21,5,2,4
n787,n787,1,21,5,2,5
n788,n788,1,21,5,2,6
n789,n789,1,21,5,2,7
n790,n790,1,21,5,2,8
n791,n791,1,21,5,2,9
n792,n792,1,21,6,2,1
n793,n793,1,21,6,2,2
n794,n794,1,22,1,1,1
n795,n795,1,22,1,1,2
n796,n796,1,22,1,1,3
n797,n797,1,22,2,1,1
n798,n798,1,22,2,1,2
n799,n799,1,22,2,1,3
n800,n800,1,22,2,1,4
n801,n801,1,22,2,1,5
n802,n802,1,22,2,1,6
n803,n803,1,22,2,1,7
n804,n804,1,22,2,1,8
n805,n805,1,22,2,1,9
n806,n806,1,22,5,2,1
n807,n807,1,22,5,2,2
n808,n808,1,22,5,2,3
n809,n809,1,23,1,1,1
n810,n810,1,23,1,1,2
n811,n811,1,23,1,1,3
n812,n812,1,23,1,1,4
n813,n813,1,23,1,1,5
n814,n814,1,23,1,1,6
n815,n815,1,23,1,1,7
n816,n816,1,23,2,1,1
n817,n817,1,23,2,1,2
n818,n818,1,23,2,1,3
n819,n819,1,23,2,1,4
n820,n820,1,23,2,1,5
n821,n821,1,23,2,1,6
n822,n822,1,23,2,1,7
n823,n823,1,23,5,2,1
n824,n824,1,23,5,2,2
n825,n825,1,23,5,2,3
n826,n826,1,23,5,2,4
n827,n827,1,23,5,2,5
n828,n828,1,23,5,2,6
n829,n829,1,23,5,2,7
n830,n830,1,23,5,2,8
n831,n831,1,23,5,2,9
n832,n832,1,23,6,2,1
n833,n833,1,23,6,2,2
n834,n834,1,24,1,1,1
n835,n835,1,24,1,1,2
r18,r18,1,24,1,1,3
n836,n836,1,24,1,1,4
n837,n837,1,24,1,1,5
n838,n838,1,24,1,1,6
n839,n839,1,24,1,1,7
n840,n840,1,24,1,1,8
n841,n841,1,24,1,1,9
n842,n842,1,24,2,1,1
r19,r19,1,24,2,1,2
n843,n843,1,24,2,1,3
n844,n844,1,24,2,1,4
n845,n845,1,24,2,1,5
n846,n846,1,24,2,1,6
n847,n847,1,24,2,1,7
n848,n848,1,24,3,1,1
n849,n849,1,24,3,1,2
n850,n850,1,24,3,1,3
n851,n851,1,24,3,1,4
n852,n852,1,24,3,1,5
n853,n853,1,24,5,2,1
